报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
基本每股收益(元),0.16,0.12,0.04,0.2,0.16,0.12,0.04,--,0.24,0.15,0.06,0.25,0.23,0.16,0.07,0.39,0.23,0.15,0.08,0.5,0.31,0.19,0.42,0.21,0.38,0.2,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,4.31,4.23,4.29,4.22,4.07,3.99,5.37,5.29,5.11,2.01,1.82,--,1.65,1.31,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-1.43,-1.33,-1.23,-1.21,-2.44,-2.11,-2.69,0.32,-1.61,-0.64,0.54,--,0.55,0.56,
主营业务收入(万元),348325,231939,104134,486577,343709,221485,94823,444792,291005,178504,77517,187887,142043,81912,36777,181466,128790,79938,30610,125481,81685,50867,90782,61235,99892,66527,
主营业务利润(万元),51792,33891,15495,76266,52865,33668,15297,66866,46444,24974,9915,29535,22725,13648,5827,29413,21595,13024,4769,19759,13018,8461,14992,9814,15675,9881,
营业利润(万元),8665,6740,2116,15943,11349,7908,2811,20313,14114,7448,1149,6972,6610,4481,1879,10562,6308,4425,1751,8858,5083,3096,6715,3417,6126,2990,
投资收益(万元),-76,16,--,68,41,275,--,62,29,29,--,--,--,0,--,--,--,--,--,--,0,0,163,74,16,--,
营业外收支净额(万元),1251,901,364,2006,1451,1009,140,3481,3088,3030,593,31,14,39,13,70,-1,9,-5,27,18,29,124,113,--,--,
利润总额(万元),9916,7641,2481,17949,12801,8917,2951,23794,17203,10478,1742,7003,6624,4521,1892,10632,6307,4434,1747,8885,5101,3125,6839,3530,6192,3023,
净利润(万元),8189,6147,2147,10383,8151,5950,1943,16501,12115,7424,1449,5393,4834,3264,1406,8038,4726,3205,1302,6557,3704,2302,5066,2538,4534,2170,
净利润(扣除非经常性损益后)(万元),7280,5441,1968,9029,7121,5201,1888,--,--,4992,1078,5362,--,3235,--,7986,--,3198,--,6537,0,2281,4860,--,4479,2103,
经营活动产生的现金流量净额(万元),374,-8181,4143,-28734,-40102,-15790,1784,-18568,5839,-5461,4802,-30462,-29666,-27750,-25566,-25222,-50698,-43795,-42981,5160,-25726,-7684,6459,-11101,6637,6741,
现金及现金等价物净增加额(万元),-19951,-11694,-9081,12342,-3632,-5715,-11251,-55518,-39425,-30392,-37462,36120,-16360,-6712,2668,-33452,-48706,-51000,-43977,55652,23251,-4827,-7441,-22037,8192,13688,
总资产(万元),616856,602761,580641,608651,598741,580504,535550,523147,530054,504870,507414,492778,319797,287284,254712,222599,197828,195709,170717,180171,167643,99604,83727,--,79055,69941,
流动资产(万元),499290,487386,468558,495914,487717,471356,427836,415702,438073,415422,418210,403541,281220,250759,225541,196208,176484,172161,147740,157826,150890,83066,69159,--,66981,58616,
总负债(万元),385670,373018,355721,385737,379731,365446,320550,313424,326017,307257,314972,301774,228007,197035,163182,132452,110965,110335,84788,95544,85870,75448,61872,--,59304,54165,
流动负债(万元),333152,320051,302479,331664,325500,350141,313650,308984,323001,304156,312064,298476,228007,197035,163182,132452,110965,110335,84788,95544,79782,70348,58572,--,59304,54081,
股东权益不含少数股东权益(万元),168056,167029,166326,164178,161916,159715,160780,158837,154440,149839,148622,147487,89578,88009,89271,87865,84553,83032,85929,84627,81774,24157,21854,--,19188,14655,
净资产收益率加权(%),4.9,3.68,1.3,6.43,5.06,3.68,1.22,--,--,4.91,0.98,5.78,5.44,3.65,1.59,9.07,5.43,3.75,1.53,16.73,15.62,10.01,23.32,--,26.79,17.49,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
