报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.03,0.02,0.01,0.05,0.03,0.02,0.02,0.08,0.06,0.05,0.03,0.3,0.25,0.21,0.11,0.5,0.36,0.24,0.16,0.95,0.43,0.9,0,0,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,5.32,5.28,5.38,5.27,5.13,5.01,7.54,3.72,3.2,0,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.27,0.29,0.05,0.07,-0.04,0.05,-0.12,0.68,0.62,0.86,0,0,
主营业务收入(万元),24358,15260,6844,32443,22568,13131,6049,21634,15453,8949,4590,32595,25854,19134,9677,44536,34190,22117,9533,40456,19712,37980,43465,30867,
主营业务利润(万元),4456,2566,1139,4931,3462,2074,984,4064,3276,2052,1185,7643,6026,4826,2409,11132,8187,5357,2480,11119,5014,10058,8740,5905,
营业利润(万元),438,379,93,1055,875,470,169,758,962,794,599,4609,3985,3391,1825,7392,5480,3488,1721,7559,3371,7412,5770,4620,
投资收益(万元),-170,-33,30,155,165,87,4,241,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
营业外收支净额(万元),459,288,73,548,298,230,169,571,104,49,35,607,281,222,65,974,469,442,146,825,455,635,716,421,
利润总额(万元),897,667,166,1603,1173,699,338,1329,1065,843,634,5216,4265,3613,1890,8366,5949,3931,1867,8384,3826,8047,6486,5040,
净利润(万元),787,563,145,1425,1021,608,292,1214,928,712,511,4512,3703,3168,1586,7230,5061,3326,1580,7101,3189,6764,6182,4440,
净利润(扣除非经常性损益后)(万元),405,334,76,930,749,400,143,590,842,660,477,4092,--,2971,--,6521,--,2934,--,6489,2735,6254,5346,4280,
经营活动产生的现金流量净额(万元),3027,1033,1236,1383,-1742,-1557,-1035,-146,-2136,-996,-148,8111,4009,4326,680,1049,-556,698,-1204,5129,4619,6464,5644,6233,
现金及现金等价物净增加额(万元),1159,18760,1057,-4480,-4574,-4166,-2762,-14552,-8371,-5708,-3362,-12578,-10436,-4124,-954,31270,-1429,1997,44428,-653,192,2045,321,44,
总资产(万元),126629,109475,93806,90935,89426,90004,88374,86990,85955,85789,88023,87655,89883,87622,89680,88747,85749,85199,89371,42104,37294,33695,34222,27386,
流动资产(万元),35606,53302,36386,33928,33773,33516,31321,35682,37061,42265,44631,45511,49479,60578,66567,66088,66682,66056,69779,22588,18633,16319,20302,14672,
总负债(万元),45462,28532,12679,9954,8850,9841,7776,6684,5936,5986,6920,7064,10100,8375,9015,9667,8839,10023,13942,14172,13273,11363,11654,10928,
流动负债(万元),43243,26266,10311,8193,7507,8462,6503,5865,5506,5541,6458,6601,9861,8140,8653,9333,8599,9775,13686,13907,12993,11066,11654,10928,
股东权益不含少数股东权益(万元),81167,80944,81126,80981,80576,80163,80598,80306,80019,79803,81103,80591,79783,79247,80666,79080,76910,75176,75429,27933,24021,22332,22568,16458,
净资产收益率加权(%),0.97,0.69,0.18,1.77,1.27,0.76,0.36,1.51,1.15,0.88,0.63,5.67,4.65,3.93,1.99,10.53,7.73,5.52,3.59,28.83,13.91,30.13,31.62,31.51,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
