报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),0.84,0.43,0.25,1.77,0.89,0.55,0.22,1.43,0.71,0.5,0.38,2.31,1.48,0.92,0.36,2.27,1.41,0.81,0.34,1.65,1.05,0.7,0.27,1.08,0.65,0.37,0.11,1.02,0.72,0.76,0.63,0.94,0.42,0.26,0.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,10.77,--,9.68,8.97,8.57,6.41,5.53,5.16,5.02,4.77,4.13,3.71,4.36,4.17,3.65,3.36,3.54,3.23,3.06,3.28,4.98,6.65,5.06,3.63,3.11,3.12,2.85,2.73,4.93,4.8,4.53,4.35,5.47,5.83,5.57,5.32,8.22,8.07,7.65,7.27,7.19,7.01,6.7,6.49,6.33,6.24,6.34,6.35,5.8,5.63,5.28,5.09,5.84,5.56,5.92,2.01,2.32,1.05,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.59,--,2.72,1.98,1.2,2.78,1.91,1.03,0.73,2.53,4.18,1.95,0.66,0.14,1.62,0.47,-0.38,1.85,0.92,0.63,0.24,1.47,0.89,0.03,0.05,2.36,0,0,0,1.9,0,0,0,2.13,0,0,0,0.96,0,0,0,2,0,0.68,0,0.72,0.41,1.6,0.37,0.2,--,0.15,-0.32,--,--,--,--,--,
主营业务收入(万元),1892907,1038724,427332,2572830,1500250,934148,439596,2209383,1366941,966375,433734,1976346,1330901,829624,396935,1693193,1100954,640577,294796,1347850,913249,552536,235732,878173,583280,354750,132218,833567,590908,426936,172878,788077,479132,282467,121899,495451,321171,203921,88760,457644,294416,169934,73940,394909,276218,148675,57286,325365,194640,120198,74760,268505,184379,99887,36464,157952,70183,119897,46981,70011,31910,56542,22654,43667,15709,43907,27424,13763,
主营业务利润(万元),439978,235334,96566,609236,282381,178524,83232,417597,242468,171878,77733,382902,244221,150732,71266,299913,185605,106894,48774,229378,153798,92337,40066,148346,94627,56605,22957,128169,81980,60741,27685,137900,73773,45267,20192,87288,53566,34522,15173,82524,50390,28042,12298,65883,47874,24993,11987,58221,39653,24740,15847,49142,35941,19740,7628,32041,14247,23723,8254,14652,4989,10930,3711,4251,1795,2896,2106,262,
营业利润(万元),206413,103533,42700,290271,120706,73248,31348,188397,84744,55588,25233,163714,108552,66180,27937,133141,82847,47299,19990,100456,66534,40357,15020,64337,38711,21626,5942,63018,46065,50032,33464,59011,23505,14032,6504,30909,19395,12222,4991,25944,16214,9415,4106,19571,13863,6606,3221,18670,10901,4817,3617,18795,10425,5450,1754,13085,3444,10498,2866,7183,2133,5891,2360,4335,0,2967,2177,303,
投资收益(万元),2287,1235,573,9790,6432,4544,1452,3101,1819,1244,968,6134,6247,5971,1754,793,1542,565,454,1718,959,594,254,3152,2150,1617,-3,35300,37866,29496,27803,4930,2389,1362,379,1319,208,-655,117,917,740,498,305,219,157,118,84,-49,16,16,12,84,107,107,0,548,700,0,0,1125,450,701,0,708,341,1,2,2,
营业外收支净额(万元),10693,5394,1499,14813,7448,5913,753,20332,17984,16395,4991,12805,2308,967,2,2191,851,815,119,-3077,-3523,1277,889,1040,694,664,242,-36,232,--,--,--,--,--,61,263,0,0,-112,107,0,0,0,-156,0,0,0,-197,-82,-77,0,0,-44,40,0,0,0,47,0,-73,0,0,0,0,-10,64,0,0,
利润总额(万元),217106,108927,44198,305084,128154,79162,32101,208729,102728,71983,30224,176519,110860,67147,27939,135332,83698,48114,20109,97379,63011,41634,15909,65378,39405,22290,6184,62982,46296,50326,33487,59783,23842,14366,6565,32567,19697,11509,4996,27046,17066,9891,4211,19634,13872,6557,3201,18443,10849,4755,3644,17156,10487,5596,1757,12235,4044,10545,2855,9741,3013,8141,2350,5042,2159,3032,2218,380,
净利润(万元),186530,94618,37352,261262,112713,69678,28309,182258,90312,63203,26545,154972,97304,58969,24136,118141,73323,42178,17723,85966,54596,36164,14112,56349,33741,19230,5489,53104,37510,39667,25365,37696,16887,10466,4449,22074,12739,7783,3450,18568,11432,6679,2787,14368,9081,4212,2065,12825,7171,2697,2441,10406,6216,3299,1177,9843,3011,8707,1913,7069,2154,5902,2034,4263,1835,2121,1486,255,
净利润(扣除非经常性损益后)(万元),174390,87710,34385,188769,99730,59601,25398,161016,72219,47440,--,137073,--,52675,--,113728,--,41391,--,88842,--,35029,--,52243,--,17289,0,37889,0,20398,--,36288,0,9454,--,21507,0,8473,0,18356,0,6738,0,14839,0,3231,0,0,0,2759,0,12057,6154,3299,0,9787,3011,8673,0,7012,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),501680,186143,-30871,320526,232385,152955,59047,193697,275800,133685,-41422,137216,191640,133208,81144,144626,99464,53396,37992,131770,217125,101548,34440,7295,84076,24539,-19693,96423,48088,32989,9527,58950,35568,1312,1929,94225,58110,37618,9768,50617,42244,16165,-3925,43675,21785,-3928,-6553,13108,8328,-3203,376,27363,0,9264,0,9780,5560,21908,4166,2237,--,1738,-2345,--,--,--,--,--,
现金及现金等价物净增加额(万元),-50740,-156343,-94190,33333,67832,44682,-30149,117691,177738,104402,-1009,192173,278881,340051,270673,43176,-9029,-14308,-3181,7312,25779,64,20236,-79917,-15929,-19019,-22736,-1490,-32657,-80113,36903,35978,45290,-5266,1041,10364,692,8920,8942,24444,19149,-5898,-11837,3645,-6025,-23035,-15724,10129,-3896,-5582,1748,2787,0,4033,0,-2524,4107,34440,1609,-2466,--,-5041,-9030,--,--,--,--,--,
总资产(万元),2553148,2278163,2237725,2382350,1837442,1626477,1660342,1619757,1590533,1524234,1416726,1427911,1315088,1233257,1112858,786007,787080,684596,664688,679704,782502,590598,542112,550737,578327,499016,458241,468467,458279,476265,597640,789589,704894,489677,427168,360006,308542,276817,279515,278750,270561,229857,226223,260049,237432,203541,211382,233491,185948,169120,167289,173328,172116,158290,142631,140397,143934,142578,98703,98834,95031,95191,70536,65163,61337,24102,14829,11618,
流动资产(万元),1852611,1567122,1549063,1722349,1388264,1184651,1215375,1175302,1158872,1093049,985193,1001643,966732,932994,854074,547869,549078,440290,456213,462778,570848,386487,337869,339512,373574,293889,265224,289549,265004,250998,356018,436160,396019,298801,260596,279476,237502,212040,211996,209382,201553,160441,155700,188156,142632,136867,144493,168597,127269,116404,118169,0,0,0,97325,0,0,0,0,0,43899,46762,29587,34509,43385,14920,9435,6962,
总负债(万元),1427254,1245481,1112785,1296293,913376,743006,755328,744043,808956,770445,656922,695955,631639,628508,535075,452231,498789,415573,403056,431117,567420,397001,314849,333350,386089,322310,272213,298365,297002,303693,396255,506731,492050,333776,291398,223775,185456,159313,139493,142000,140757,104711,104900,131251,113962,94062,98711,122913,81312,69764,68993,77483,76798,69613,56093,55036,57319,--,32694,34739,34988,37302,27902,24563,18132,16478,11934,10300,
流动负债(万元),1364750,1190031,1056065,1235876,874775,702729,714798,701033,769681,726986,604074,640377,592507,587667,502024,417667,468939,381858,374831,401828,538454,371873,289698,306825,340095,277351,258548,285402,283794,291785,379344,443585,433025,301030,283193,219329,180575,154672,137082,139589,140534,104492,104681,131032,113662,93908,93549,117759,80461,69325,66950,0,0,0,56093,0,0,0,0,0,30060,33175,27710,24176,17736,16047,10300,7764,
股东权益不含少数股东权益(万元),1119025,1028077,1118237,1080446,923814,882586,903945,874706,780528,753328,759285,731489,682971,604217,577222,333316,287727,268504,261180,248224,214648,192975,226620,216769,189840,174511,183886,167913,159258,170505,199315,265820,202354,145154,124381,124719,113973,109017,131345,127895,120759,115996,112105,119572,114251,109057,112392,110294,104636,99356,98296,95845,91589,88677,86538,85361,86615,86822,66008,64095,60043,57889,42634,40600,43205,7624,2895,1318,
