报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
基本每股收益(元),0.07,0.06,0.01,0.09,0.03,0.03,0.05,0.11,0.03,-0.06,-0.06,-0.13,0.09,0.09,0.09,0.44,0.38,0.29,0.1,0.62,0.38,0.32,0.12,0.72,0.37,0.59,0.52,
每股净资产(元),2.89,2.88,2.86,2.85,2.79,2.79,5.63,5.58,5.49,5.4,5.4,5.47,5.68,5.68,10.79,10.72,10.65,10.57,10.68,10.57,10.28,10.21,10.02,3.07,--,2.09,4.37,
每股经营活动产生的现金流量净额(元),-0.14,-0.11,-0.21,-0.05,-0.53,-0.34,-0.63,-0.14,-1.32,-1,-0.82,0.01,0.26,-0.34,-1.51,-2.65,-3.16,-1.72,-1,-0.18,-0.52,-0.33,-0.16,0.75,--,0.69,0.41,
主营业务收入(万元),21600,13524,4458,39282,25310,17749,7084,35850,23180,13607,4274,25779,15154,12341,5721,27405,18001,8674,3560,18046,10769,7590,2650,13356,7026,11236,6759,
主营业务利润(万元),7308,4881,1647,10511,7104,4745,2125,9775,6759,3422,1089,6118,5011,3844,1883,7754,5506,3608,1313,6394,3949,2727,1010,5808,3232,4928,3351,
营业利润(万元),167,438,-383,-172,-463,-204,-32,166,-678,-1281,-967,-2779,385,673,278,2061,1985,1434,231,2615,1584,1354,294,2368,1210,1578,1365,
投资收益(万元),318,149,105,-30,-42,-37,-8,-43,-35,-19,--,--,--,--,--,--,--,--,--,10,--,--,--,-49,-49,0,11,
营业外收支净额(万元),1444,1080,499,2228,978,727,359,1991,978,622,88,1177,775,486,178,982,531,432,360,1285,692,407,244,826,402,0,502,
利润总额(万元),1611,1518,115,2056,515,522,327,2157,299,-659,-879,-1602,1160,1159,456,3043,2516,1866,591,3900,2276,1761,538,3194,1612,2207,1867,
净利润(万元),1500,1293,284,1807,546,570,501,1189,310,-631,-650,-1330,932,941,480,2451,2098,1623,563,3195,1924,1534,479,2798,1414,1926,1632,
净利润(扣除非经常性损益后)(万元),--,741,--,658,--,303,--,174,--,-914,--,-1954,--,709,--,2000,--,1451,--,2670,--,1316,--,2447,--,1708,1351,
经营活动产生的现金流量净额(万元),-2894,-2334,-4333,-1156,-11142,-7070,-6581,-1465,-13928,-10517,-8593,89,2779,-3593,-8344,-14675,-17484,-9507,-5517,-986,-2853,-1824,-888,3116,-469,2264,1302,
现金及现金等价物净增加额(万元),-7427,-4757,-4689,-8627,-13780,-10168,-7277,-3251,-14428,-10500,-7554,-1810,1378,-3733,-8056,-16509,-18302,-8243,-1728,37137,36215,38138,42301,3972,1922,1453,2266,
总资产(万元),81125,78155,79623,82593,78313,77594,81268,83494,78932,76655,73171,72926,74769,75537,75830,73578,73883,69955,69195,64409,62404,60276,61064,17802,--,12225,10080,
流动资产(万元),55534,54285,57695,61648,61192,61213,64499,66707,64498,62475,59379,59269,60733,61898,62461,60596,63219,61832,62031,58378,57004,55420,59564,16285,--,10928,9388,
总负债(万元),13954,11199,12183,14395,11484,10472,13791,16339,13148,11782,8511,8334,6611,7347,7697,6808,7439,5339,3994,5246,4997,3540,5503,4949,--,5236,5712,
流动负债(万元),11030,8261,9224,11102,8692,7518,10577,13018,11331,10778,7531,7390,5492,6599,7157,6231,7150,5139,3744,4837,4418,2961,4822,4259,--,4753,5325,
股东权益不含少数股东权益(万元),60914,60645,60265,59979,58723,58747,59219,58690,57821,56888,56886,57532,59775,59781,59788,59375,59006,58545,59152,58543,56925,56536,55483,12772,--,6894,4369,
净资产收益率加权(%),2.46,2.13,0.47,3.01,0.93,0.97,0.85,2.04,0.54,-1.1,-1.14,-2.28,1.56,1.57,0.81,4.16,3.51,2.73,0.96,6.9,--,4.43,--,27.08,--,32.74,45.49,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
