报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
基本每股收益(元),0.44,0.36,0.22,1.18,0.84,0.72,0.31,1.41,0.99,0.57,0.21,1,0.68,0.41,0.24,1.06,0.67,0.4,0.3,1.33,0.86,0.57,0.27,0.84,0.56,0.54,0.51,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,5.18,4.82,6.98,6.72,6.29,6.01,11.74,11.43,10.94,10.66,10.36,3.31,--,2.47,1.93,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.63,-0.78,-0.88,0.32,-0.73,-0.43,-1.5,0.1,-0.76,-0.77,-0.45,1.1,--,0.68,0.28,
主营业务收入(万元),756456,533137,270082,1291711,992224,627971,269862,1214295,843855,524157,209393,957654,641579,404698,174279,725264,503423,292613,114907,448807,307234,186453,78002,248734,170943,161847,134367,
主营业务利润(万元),109560,79225,44051,201107,148417,90483,39395,176423,114201,70727,27320,125160,81768,52136,21267,92878,58792,35207,13691,51664,35321,21464,9008,28336,19753,19011,17622,
营业利润(万元),72027,59245,24341,124532,87160,57286,24303,105146,76638,43862,16574,74928,53727,32271,12854,55547,35011,20410,7663,31177,22326,14161,5633,17805,11966,11306,10707,
投资收益(万元),835,498,307,1669,445,410,252,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,-8,--,58,16,
营业外收支净额(万元),615,304,214,197,71,109,114,744,-68,114,39,156,-83,-83,-78,-64,-40,-68,-63,-59,-40,-37,-36,-72,-66,-31,--,
利润总额(万元),72641,59549,24555,124729,87231,57395,24418,105889,76571,43976,16613,75083,53644,32188,12776,55483,34971,20342,7600,31118,22286,14124,5597,17733,11900,11275,10705,
净利润(万元),59171,48342,20020,103262,73036,47197,19868,89468,62884,36022,13644,63450,43319,25746,10058,44899,28466,17080,6379,26225,16561,10514,4189,13230,8876,8552,7050,
净利润(扣除非经常性损益后)(万元),58134,47723,19615,101672,72573,46795,19779,88982,62937,35922,13611,63315,--,25815,--,44974,--,17138,--,26826,--,10541,--,13295,--,8345,5705,
经营活动产生的现金流量净额(万元),-117383,-89578,-87208,14792,-88295,-68630,-81399,12963,-75776,-40625,-58378,1167,-39859,-49506,-37031,13616,-30611,-18255,-31698,2138,-15959,-16290,-9468,17392,373,10687,4454,
现金及现金等价物净增加额(万元),-144632,-136112,-98866,83743,-18426,20840,-60171,-62515,-128876,-73762,-83139,63559,20220,-87521,-65028,-21931,-64604,-35850,-36916,152642,138043,139638,156085,15029,-424,1369,2888,
总资产(万元),1876327,1861761,1742008,1774001,1646943,1525401,1224639,1269557,1062441,1057848,940341,988851,852570,723549,664736,674604,598564,552901,457700,446209,419802,367299,337806,160416,--,110638,107777,
流动资产(万元),1607396,1594015,1476798,1510867,1421967,1318501,1021185,1062823,934631,939117,826870,895223,782813,656980,601996,617921,542441,518208,431402,424949,402471,351391,323837,146607,--,98428,100013,
总负债(万元),1150948,1147567,1045219,1098654,1022236,918362,760106,825753,644380,667807,568309,632031,517970,413045,365896,387051,329612,299372,210049,204951,188873,142417,119249,108111,--,71563,77255,
流动负债(万元),1056692,1045668,943352,997217,922097,818252,660093,725698,544332,567804,468335,532075,417605,411367,364218,385373,327706,297694,208371,203273,187195,140739,117571,106433,--,71563,77238,
股东权益不含少数股东权益(万元),695095,684128,666550,645869,613196,596726,452931,432858,408091,380708,364162,349996,329072,305418,294377,283573,265573,253503,247621,241242,230929,224882,218557,52305,--,39075,30522,
净资产收益率加权(%),8.8,7.21,3.05,18.5,13.76,9.55,4.49,22.86,16.58,9.79,3.82,20.11,14.28,8.68,3.49,17.23,11.25,6.86,2.61,13.99,9.82,1.93,7.7,28.95,--,24.58,39.75,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
