报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2001-12-31,2001-06-30,2000-12-31,1999-12-31,
基本每股收益(元),0.17,0.08,0.02,0.09,0.03,0.01,0.02,--,-0.35,-0.28,-0.14,0.02,-0.12,-0.15,-0.09,0.31,0.24,0.2,0.11,0.5,0.43,0.29,0.13,0.31,0.27,0.18,0.09,1.59,1.4,0.95,0.49,1.38,1.03,0.67,0.32,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,6.54,--,6.77,--,6.73,6.72,6.85,6.94,6.9,6.62,6.73,6.63,6.57,6.46,6.41,6.28,6.24,6.16,6.37,6.27,6.09,5.69,5.74,4.86,4.52,4.12,4.08,3.75,3.53,3.31,3.44,3.22,3.05,2.89,2.81,2.56,2.4,2.26,2.27,2.14,2.07,1.99,1.9,1.85,1.9,1.85,1.71,0,1.68,1.63,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.23,--,-0.06,--,-0,-0.07,-0.05,0.43,0.44,0.34,0.14,0.8,0.56,0.43,0.21,0.56,0.42,0.33,0.21,1.78,1.51,0.94,0.48,1.68,1.23,0.83,0.38,0.99,0,0,0,1.1,0,0,0,0.83,0,--,0,0.58,0,0,0,0.52,0,0.27,0,0.22,0.35,0.34,
主营业务收入(万元),927980,584375,292115,1233382,947003,631693,319376,1139204,817199,524532,263308,1115665,848580,567130,273872,1229058,930525,620550,298389,1140942,848033,559356,271880,891920,657229,421557,212655,1756204,1431941,931431,449702,1268697,888454,581270,273761,977239,718349,469887,239645,870045,636692,429572,212002,648696,475933,312470,151732,517664,381226,249178,116753,432580,319583,214599,402998,179455,327143,319692,
主营业务利润(万元),178916,106643,46496,135791,106502,84053,39192,12970,-13817,-23148,-9948,-17031,-29116,-23172,-22491,152908,117593,88264,49008,235587,188104,127698,55149,147297,122354,84682,42121,611544,563010,374020,199013,510032,381356,248947,123341,339057,245251,159947,90567,338067,263760,192684,96304,243585,178428,118979,55929,145426,106787,68194,27409,111868,84352,59752,99943,42749,60392,59071,
营业利润(万元),78226,40729,9379,-6339,2857,19276,6778,-172847,-115710,-94212,-48439,-46547,-80693,-53723,-34329,105823,82840,69798,38345,196553,167682,114191,48601,118669,105515,73138,37886,602259,565643,372153,194257,495256,369513,240463,115133,306491,223861,145807,84227,306202,240857,178972,89532,213533,157238,105211,49378,113430,85329,52540,20625,79982,61210,43067,72108,29515,33806,23965,
投资收益(万元),14328,6225,292,29754,19702,11477,5623,11706,-347,-3421,-2714,29877,19864,15593,6041,37182,26516,16422,6942,21794,17268,10962,4642,8885,2865,89,1166,54785,44509,30338,16376,15998,13482,10095,2235,-998,306,151,7,189,192,182,686,2163,1782,1248,532,533,296,164,62,-11733,-12278,-12371,-27204,-4721,1810,-2360,
营业外收支净额(万元),-8598,-18242,3449,38693,13861,-8146,505,-56518,-696,-729,218,13410,9613,7624,3027,16682,12799,13270,9576,20587,19233,16111,9101,15565,9541,5935,2474,41010,--,--,17765,42514,30262,19542,5336,16628,0,0,0,9924,0,0,0,4032,0,-1837,0,1046,0,0,51,0,-76,-72,0,0,0,0,
利润总额(万元),69628,22487,12828,32355,16719,11130,7283,-229364,-116406,-94941,-48221,-33137,-71080,-46099,-31302,122505,95639,83068,47921,217141,186914,130301,57702,134234,115055,79074,40361,643268,605077,407604,212021,537770,399775,260006,120468,322623,234859,151395,85588,316954,251191,187105,96582,220112,158623,104693,48108,115425,87172,53913,20738,68356,48931,30699,46413,25181,35507,19360,
净利润(万元),69062,29915,6595,31097,8529,4260,5193,-229840,-119522,-94855,-48418,7374,-40617,-49538,-32074,104732,81524,68441,38204,171652,145708,97877,45840,106479,90566,61364,31789,537301,472629,318489,167989,459605,343063,222680,104890,276079,201411,129862,73122,271422,215618,160756,82965,189207,136161,89573,41168,98205,74149,45809,17633,57192,40452,25024,35130,20691,31180,16030,
