报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.18,0.15,0.07,0.26,0.16,0.14,0.07,0.28,0.21,0.16,0.07,0.29,0.21,0.18,0.08,0.5,0.2,0.17,0.09,0.3,0.2,0.14,0.07,0.16,0.11,0.08,0.03,0.11,0.08,0.11,0.06,0.31,0.16,0.1,0.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,3.08,3.01,3.73,3.63,3.56,3.28,3.23,2.48,2.39,2.29,2.23,2.26,2.19,2.13,2.1,2.17,2.14,2.09,4.24,4.19,4.13,3.98,3.92,3.93,3.91,3.7,3.67,3.66,3.62,3.5,3.48,3.57,3.53,3.46,3.44,3.44,3.39,3.32,3.31,3.31,3.26,3.19,3.19,3.17,3.13,3.29,3.23,3.22,2.13,2.19,2.02,1.93,1.41,1.98,1.71,1.93,1.68,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.24,-0.05,-0.37,0.64,0.28,0.19,0.19,0.93,0.19,0.17,0.19,1.3,0.62,0.4,0.02,0.51,0.15,0.06,-0.22,1.2,0.73,0.61,0.25,1.24,0,0,0,0.6,0,0,0,1.13,0,0,0,0.65,0,0,0,0.47,0,0.01,--,0.43,0.27,0.58,0.31,0.26,--,0.45,--,--,--,--,--,--,--,--,
主营业务收入(万元),314158,217762,114009,429532,316229,219802,114048,426394,311368,214461,106399,387019,279796,192228,96338,372787,273585,190912,99437,325574,233731,159552,81408,240283,165364,108527,51219,181053,133249,89575,44817,159580,110696,73426,36082,115130,80147,53675,25490,97413,69917,48739,25701,88045,61892,41586,20491,69965,50160,33596,17451,69050,48770,33238,15453,64736,31510,65878,31155,64687,31036,60039,29218,50081,30184,50422,29263,47171,41208,32068,
主营业务利润(万元),60764,42281,21536,83579,61464,41849,21048,82509,60662,40976,20105,86087,62266,42541,21656,80868,59322,41280,21115,71282,50754,34145,16906,51243,35479,22798,11022,39813,28690,19584,9586,36988,24774,15520,7088,24442,15941,10466,5237,19777,14116,8946,4837,16344,10967,7302,4246,14336,10299,6608,3909,17344,11580,7948,4207,17003,8456,15723,7638,15880,7217,11908,4300,4641,3194,2708,1337,1964,1647,1220,
营业利润(万元),12354,10781,4740,18344,12048,10003,4772,18754,13943,11065,4460,20732,14481,10331,4870,29205,12715,9150,4276,14052,8966,6469,3174,7851,4435,3409,1255,6278,4293,3131,1624,8689,4306,2606,1905,4988,1867,1405,900,2275,1994,1413,1042,3170,1470,1291,1475,2817,2232,1638,1386,4761,2527,2064,--,5182,2320,2854,1331,3356,1877,4206,2641,4659,0,2724,1370,2068,1663,1230,
投资收益(万元),2699,2302,320,3575,1678,1593,750,5644,4468,3318,1012,1050,1050,--,--,13383,809,--,--,1097,--,--,--,2281,2281,2281,--,200,200,200,200,2078,1574,1366,1366,312,312,124,0,3459,0,0,0,136,136,0,-229,419,-449,-222,-143,-950,-541,-322,-121,-2158,105,1129,551,953,1121,839,836,0,0,399,0,--,0,0,
营业外收支净额(万元),1868,955,738,1306,286,279,150,1917,1701,701,177,726,647,650,2,424,203,144,93,875,36,22,-6,565,561,296,235,248,124,--,--,56,--,--,5,30,0,0,1,50,0,0,0,11,0,0,0,20,0,0,-3,-84,0,-23,-37,57,55,453,0,344,0,--,0,0,129,0,--,-31,0,0,
利润总额(万元),14222,11736,5478,19650,12334,10282,4922,20670,15644,11766,4637,21458,15129,10980,4872,29629,12918,9294,4369,14927,9002,6491,3169,8416,4996,3706,1490,6525,4417,3063,1633,8745,4342,2636,1910,8362,2361,1526,901,5784,2021,1414,1041,3397,1606,1296,1249,3255,1794,1421,1240,3727,1965,1719,1214,3080,2480,4435,2072,4673,3145,5289,3616,4902,3331,3394,1377,2037,1663,1252,
净利润(万元),9525,8288,3710,14315,8802,7423,3546,15173,11660,8842,3610,15534,11270,7937,3528,21630,9148,6697,3287,10536,6911,5081,2486,5683,3845,2923,1126,3872,2766,2013,1122,5365,2766,1707,1283,5268,1469,975,594,3477,1339,942,704,2336,1129,879,752,2294,1040,866,773,2164,1187,1074,798,1937,1669,3571,1601,3801,2719,4669,3199,4201,2852,2927,923,1365,1262,823,
