报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2005-12-31,
基本每股收益(元),0.13,0.09,0.04,0.3,0.25,0.18,0.1,0.17,0.12,0.07,0.03,0.11,0.1,0.08,0.01,0.36,0.33,0.3,0.26,0.98,0.72,0.55,0.39,0.67,0.41,0.18,0.07,1.66,1.67,1.5,0.78,3.74,2.78,1.76,0.49,0.51,0.38,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,4.06,4.04,4.22,4.21,4.17,4.14,6.81,6.55,6.29,6.11,9.89,9.51,9.11,11.54,12.38,12.3,12.19,12.97,10.98,10.02,0,0,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.3,0.28,0.11,-0.03,-0.14,-0.07,-0.19,0.65,0.44,0.29,0.26,1.44,1.75,1.81,0.62,2.06,1.59,1.41,0.24,4.11,0,2.29,0.33,2.95,1.86,
主营业务收入(万元),117368,77725,34873,177605,130705,84173,40341,177005,132364,85834,37232,153079,114181,75313,35669,154029,120283,79083,41390,149053,109432,70587,34254,113302,80261,51370,22887,141789,112130,78416,37321,175819,129424,83376,33254,109638,82904,
主营业务利润(万元),22594,15214,6645,36919,27788,18886,9329,28378,19215,11863,5227,18644,14020,9366,3540,30421,27114,21956,12659,46738,33910,23548,10279,25065,14038,6723,2437,39234,33075,25941,12699,67540,50595,32166,11182,17074,11710,
营业利润(万元),11333,7843,3285,19516,16459,11680,6472,9781,7596,4690,1416,3253,3849,2915,473,16419,16063,15013,8669,32374,24601,18253,8131,13855,7144,3108,519,21374,23703,19255,10112,49800,40707,25734,7463,8015,5367,
投资收益(万元),731,584,120,743,540,324,114,268,211,138,69,194,153,88,41,9,--,--,--,10,10,10,10,119,97,60,--,--,2,0,0,0,0,0,0,--,35,
营业外收支净额(万元),537,276,69,563,445,224,72,1102,452,358,283,1904,1040,815,67,384,29,12,-24,86,93,19,3,368,1388,855,749,0,--,--,1,0,--,--,-8,-780,53,
利润总额(万元),11870,8119,3353,20078,16904,11904,6544,10883,8048,5048,1699,5157,4889,3730,540,16802,16092,15025,8645,32460,24694,18272,8134,14222,8532,3964,1267,21714,23931,19427,10113,49513,40769,25786,7455,7234,5420,
净利润(万元),8172,5571,2214,15122,12643,9040,5068,8428,5974,3816,1339,4445,4032,3105,512,13934,13027,11874,6773,25602,18783,14234,6286,10915,6754,2912,899,18190,17383,13985,7307,34987,26011,16414,4613,4766,3568,
净利润(扣除非经常性损益后)(万元),7339,5000,2094,14263,12013,8715,4972,7393,5612,3516,1079,2820,--,2396,--,13642,--,11864,--,25490,--,14213,--,10631,--,2187,0,17998,0,13856,7790,35143,0,16379,5190,4919,3493,
经营活动产生的现金流量净额(万元),-1416,146,767,31792,14009,15973,8953,12666,3175,5370,-1419,7579,11740,11159,4464,-1346,-5441,-2792,-5070,17030,11563,7460,4209,23567,28485,22775,7769,25801,19894,17754,2199,38471,35870,21374,3114,27549,17358,
现金及现金等价物净增加额(万元),5865,8128,-4236,4198,3047,5177,-418,10127,586,3448,-605,-5772,-2130,2577,-3188,-40402,-38177,-27937,-9048,-6311,-6964,-7368,2245,10632,9786,17896,4996,39298,38922,58075,-1802,970,1532,618,166,3319,-7212,
总资产(万元),251907,253641,254137,259702,239037,236864,232948,229370,229769,229044,223485,219448,234345,233546,230231,230597,212832,210914,233437,226813,209071,198206,201843,194203,194822,202909,193616,192938,190116,217210,155113,151427,0,0,--,132863,140640,
流动资产(万元),124150,123476,120834,122769,111499,108047,102538,98438,96784,92300,83931,76099,83906,80666,73896,77563,74247,82843,106502,106765,106250,100820,105792,101703,98935,105778,96209,92244,93162,117228,59566,54313,--,--,--,30913,36931,
总负债(万元),42416,44128,47521,55915,39323,41248,40874,42858,50161,51443,48634,46087,61526,61658,49820,50571,34240,33261,38296,39003,30778,24805,25339,24455,31996,44306,24312,24532,23530,40289,38161,43944,--,--,--,64562,58765,
流动负债(万元),37980,39640,42957,51276,35315,37184,36725,38630,42184,44032,41217,38725,54202,55908,44057,44794,28378,27415,32466,33228,26015,21972,22417,21622,29774,41678,21199,21341,21499,39910,37832,43617,--,--,--,62535,49488,
股东权益不含少数股东权益(万元),192309,192764,189409,187198,184649,181044,177095,172002,165391,163233,160757,159383,159014,158075,165257,164736,163087,161934,177722,170944,164124,159575,161417,155130,148619,144778,155314,154416,152982,162760,102658,93672,0,0,--,58686,72619,
净资产收益率加权(%),4.29,2.93,1.18,8.42,7.09,5.12,2.9,5.15,3.68,2.37,0.84,2.76,2.45,1.89,0.31,8.49,7.64,6.71,3.89,15.7,11.65,8.77,3.97,6.95,--,1.77,0,14.3,0,13.89,--,45.93,0,0,--,6.36,4.97,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
