报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),-0.06,-0.05,-0.03,0.04,0,-0.01,-0.02,0.04,0.01,-0,-0.02,0.04,0.02,-0.01,-0.02,0.11,0.09,0.05,0.01,0.21,0.14,0.06,-0,0.12,0.07,0.02,-0.03,0.14,0.13,0.11,0.07,0.17,0.13,0.08,0.01,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1.52,1.49,1.48,1.55,1.53,1.5,2.9,2.95,2.87,2.79,2.73,2.8,2.74,2.69,2.63,2.72,2.72,2.7,2.66,2.63,2.59,2.54,2.52,2.51,2.49,1.39,2.21,1.92,1.45,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.05,-0.06,-0.02,0.06,-0.09,-0.07,-0.11,0.4,0.16,0.12,0.04,0.48,0.2,0.09,-0.02,0.26,0.14,0.12,0.07,0.32,0.15,0.09,-0.06,0.09,0,--,0.07,0,0,
主营业务收入(万元),6582,4009,1745,12337,8126,4646,1954,13209,8865,5397,2074,12510,8866,5457,1958,13264,9185,5606,2257,11872,8596,5106,1971,11359,8225,5059,2086,11283,8881,5802,2664,11598,8562,5487,2097,11585,8649,6035,12913,14728,10169,
主营业务利润(万元),2419,1508,633,4870,3110,1852,715,5133,3393,1947,718,4878,3486,2047,707,5717,4084,2450,905,4972,3561,2019,767,4449,3314,1925,635,4250,3394,2110,906,3999,3128,2018,--,4288,3372,2405,5209,5273,4040,
营业利润(万元),-1009,-744,-478,229,-173,-300,-347,432,-67,-177,-339,174,55,-187,-334,1243,1014,563,35,1166,799,258,-77,469,309,17,-278,340,559,343,89,754,705,469,26,781,686,624,1617,2562,2029,
投资收益(万元),34,26,10,41,17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,0,0,
营业外收支净额(万元),226,105,49,477,344,209,116,345,243,157,68,526,352,207,123,363,232,142,66,371,207,169,91,379,161,116,69,--,--,--,--,--,--,--,--,2,0,--,0,0,0,
利润总额(万元),-784,-638,-429,706,171,-91,-231,777,176,-20,-270,700,407,21,-211,1605,1246,705,100,1537,1006,426,14,848,471,133,-210,855,959,917,538,1164,887,565,52,964,812,741,1677,2573,2060,
净利润(万元),-808,-647,-434,584,61,-89,-215,598,98,-61,-279,515,271,-93,-259,1329,1088,612,58,1315,842,360,-24,775,408,142,-209,856,837,689,448,1079,803,490,31,780,651,610,1317,2095,1708,
净利润(扣除非经常性损益后)(万元),-887,-695,-443,436,-37,-134,-230,484,29,-112,-289,296,--,-195,--,1177,--,558,--,1088,--,208,--,399,--,35,0,383,--,255,--,697,0,349,--,423,0,417,1032,1680,1330,
经营活动产生的现金流量净额(万元),-1048,-1230,-1357,868,-893,-1089,-515,1425,91,142,-41,-234,-603,-782,-258,757,-1101,-888,-669,2488,1023,744,218,2983,1267,584,-105,1619,883,740,439,1999,962,567,-391,561,639,691,323,2278,1846,
现金及现金等价物净增加额(万元),-1391,-1552,-1642,312,-3261,-2933,-800,843,135,-138,154,-2693,-3365,-1779,-351,-177,-2356,-2198,-951,-698,-2089,-1334,-1328,2202,545,386,242,933,1404,1659,1832,-1838,445,-1260,-42,5335,5612,-774,527,860,1320,
总资产(万元),23102,22523,22835,23799,23592,23094,24091,24635,24797,23660,23500,24048,23879,24499,25330,25496,25788,24442,23044,22748,22647,22971,22474,24298,23431,23511,23072,22625,24925,25001,24330,21893,25324,23780,25046,24357,24919,17894,18247,16961,13204,
流动资产(万元),17248,16488,16707,17499,17259,16556,17457,18094,18773,17499,17304,17652,17734,18470,19256,19316,19146,18276,17737,17287,17092,17243,16690,18336,17308,17252,16835,16196,18700,18861,18219,15729,19549,17915,19164,18455,18926,12290,12514,11111,7373,
总负债(万元),4199,3436,3216,3726,4044,3683,4493,4801,5504,4535,4083,4335,4402,5361,6382,5655,6215,5344,4740,4141,4534,5381,5290,6728,6229,6601,6515,5543,7836,8066,7658,5355,9060,7805,9192,8557,9240,11564,8005,8149,6643,
流动负债(万元),3853,3082,2854,3357,3619,3244,3745,4045,4807,3830,3351,3588,3648,4583,5576,4818,5348,4447,3813,3185,3606,4424,4304,5712,5852,6199,6088,5090,5830,6469,6102,3798,7889,7708,9106,8353,7740,8064,8005,8149,4643,
股东权益不含少数股东权益(万元),18544,18705,19205,19639,19116,18966,19127,19343,18843,18684,18966,19244,19000,18636,18468,19353,19123,18652,18064,18381,17907,17426,17042,17440,17073,16807,16392,16977,16957,16809,16569,16432,16152,15838,15692,15630,15501,6166,9824,8507,6412,
净资产收益率加权(%),-4.22,-3.35,-2.23,3,0.32,-0.46,-1.12,3.02,0.51,-0.32,-1.46,2.67,1.41,-0.48,-1.35,7.07,5.81,3.3,0.31,7.34,4.78,2.07,-0.14,4.52,--,0.84,0,5.13,--,4.12,--,6.7,0,3.1,--,6.47,0,6.24,14.37,28.08,29.96,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
