报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.57,0.39,0.13,0.34,0.14,-0.84,-0.38,-1.41,-1.02,-0.63,-0.24,-0.64,-0.36,-0.16,-0.03,0.01,0.02,0.01,0,0.02,0.01,0,0,0.01,0.01,0.02,0,0.04,0.07,0.02,0.01,0.01,-0.03,0.01,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.99,3.2,3.3,3.31,3.37,3.38,3.39,3.39,3.37,3.38,3.46,3.6,3.6,3.55,3.53,3.31,3.46,3.44,3.48,3.89,3.78,3.12,3.12,3.19,3.16,3.17,2.08,2.08,2.74,2.74,2.74,2.74,3.56,3.56,3.56,3.55,3.56,3.56,3.55,3.55,3.57,3.56,3.62,3.65,3.59,3.53,3.62,3.54,3.49,3.32,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.03,0,0.1,-0.49,-0.34,-0.16,-0.02,0.02,-0.25,-0.31,-0.17,0.19,0.53,0.46,0.36,0.35,0.13,0.18,-0.08,-0.67,-0.44,-0.49,-0.21,0.08,0,0,0,0.34,0,0,0,0.2,0,0,0,0.37,0,0,0,0.36,0,-0.2,--,-0.1,-0.26,-0.14,-0.22,-0.56,--,-0.49,--,--,--,
主营业务收入(万元),710220,513800,166988,1106133,829043,69228,30830,143623,102821,72355,32511,150098,115784,79831,37312,165498,128661,85846,42695,156832,115003,76782,36528,139182,102988,61922,28871,214339,169760,104943,48217,178498,127060,80063,38434,129057,91649,52593,21627,121580,91616,60208,29483,112098,81216,49900,23384,85890,59947,36347,16289,78509,59181,38010,15479,77598,39889,71671,37055,62077,37704,73211,73466,62237,52985,
主营业务利润(万元),84930,59062,18025,126950,88023,-8342,-4550,-11704,-9773,-3733,-1353,11280,11748,10527,6417,29593,23705,15532,7945,23200,16352,8378,3092,14033,11925,10038,6221,48748,40405,22544,8996,22634,16413,11553,--,17157,12692,8240,4364,19748,16508,10303,5444,15478,10760,6819,3148,11665,7728,4900,2481,9220,6535,3485,1092,12807,7065,12855,7547,17231,9407,19022,19367,15371,--,
营业利润(万元),49992,32997,10978,32603,19813,-24086,-10712,-40167,-29192,-17912,-6890,-19723,-10460,-4462,-954,-212,252,100,166,309,433,174,51,-1932,-813,346,245,6080,3271,1302,481,-890,-438,403,131,1067,459,-654,79,-17437,787,502,85,-18488,305,177,71,206,147,154,164,-2655,-2821,-2667,-1038,4360,1943,4952,3542,8099,5614,9624,10322,7110,--,
投资收益(万元),2547,2332,0,3251,770,-713,-247,3667,2561,2857,1469,-650,-186,-47,--,-7,63,--,--,3032,3086,3039,3039,7584,4391,2757,--,-20,--,--,--,741,2,0,0,-102,-67,-32,-29,-185,-275,-240,-38,-165,-112,-74,-34,-27,81,18,-28,496,588,29,0,177,190,52,5,21,0,27,59,49,--,
营业外收支净额(万元),190,124,37,1091,963,502,62,425,295,280,131,1769,300,15,15,310,177,185,-22,249,-225,-85,-27,2249,1289,281,-38,-985,--,-385,--,--,-199,--,--,-149,0,0,0,-977,0,0,0,-4391,0,0,0,-141,0,0,0,-419,-260,-226,0,-307,0,72,0,-23,0,0,0,0,--,
利润总额(万元),50181,33121,11016,33694,20776,-23584,-10650,-39743,-28897,-17632,-6758,-17954,-10161,-4447,-939,99,429,285,144,558,208,89,24,316,476,627,207,5095,2588,917,330,555,-637,222,131,830,425,237,43,-18598,251,209,39,-23018,136,101,49,52,194,158,134,-2573,-2492,-2864,-1052,4230,2044,5076,3404,9745,5536,11218,10218,7077,--,
净利润(万元),36801,24799,8119,18248,7212,-23696,-10701,-39783,-28974,-17682,-6778,-17997,-10242,-4519,-948,161,480,344,123,491,140,49,7,220,158,550,111,1233,2087,460,291,389,-757,138,135,671,440,244,43,-18656,235,198,37,-23129,119,97,62,79,207,138,99,-2270,-2384,-2787,-1052,3622,1782,4207,2344,6860,4721,8504,6526,4621,3150,
