报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1994-12-31,1993-12-31,1992-12-31,
基本每股收益(元),0.04,0.03,0.01,0.06,0.03,0.01,0,0.18,0.1,0.01,0,0.07,0.02,0.02,0.01,0.23,0.12,0.03,0,0.03,0.05,0.05,0.02,0.32,0.04,0.03,0,0.01,0.03,0.02,-0.01,0.02,0.02,0.03,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1.45,1.51,1.5,1.49,1.38,1.29,1.27,1.26,1.28,1.29,1.26,1.24,0.95,0.94,0.91,0.91,0.93,0.92,0.9,0.93,0.89,0.9,0.88,1.25,1.25,1.47,1.46,1.46,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.44,1.44,1.44,1.43,1.57,1.62,1.78,1.77,1.78,3.41,3.41,3.28,3.41,3.29,3.11,2.52,2.44,2.26,3.05,2.81,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.09,-0.11,-0.07,0.41,0.19,0.3,0.13,0.24,0.09,0.07,-0.04,0.24,0.08,0.04,-0,0.18,0.07,0.04,0.02,0.16,0.08,0.01,0.01,0.08,0,0,0,0.18,0,0,0,0.17,0,0,0,0.11,0,0,0,0.02,0,-0.01,--,-0.01,-0.02,0.36,0.01,-0.09,--,0.17,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),29891,20484,10976,44289,30336,20678,10997,45997,31672,22105,11807,45043,29793,20499,11091,55682,35014,18389,9686,28389,18041,15062,7847,32983,21825,15033,7925,28099,19479,13259,7359,30223,20581,13528,7137,24252,16006,10625,5396,19821,12528,8117,4514,18226,13801,9578,5169,12780,9177,6374,3630,20423,16042,11278,6097,31916,17464,31668,13062,30648,15027,26891,13256,29623,15827,31180,16152,28083,17787,16309,11223,
主营业务利润(万元),8369,5551,2709,12320,8325,5402,2845,12854,8359,5595,2825,11480,7649,5209,2734,16188,10203,5010,2444,8502,6002,4778,2544,9532,6742,4387,2203,7426,5399,3625,1929,7797,5877,3943,--,6678,4626,2973,1509,5931,3919,2382,1290,6347,5483,3754,1907,2827,1948,1351,821,3238,2502,1728,996,3584,1574,3568,1702,3613,1800,4708,2027,1039,805,1895,1210,1675,1484,818,493,
营业利润(万元),1092,995,365,2022,852,306,119,4840,2867,416,152,1829,421,547,172,6925,3719,805,149,955,1337,1539,642,7583,1244,653,22,554,1036,950,-26,534,611,681,23,252,612,293,153,787,143,26,182,417,242,401,213,-219,-233,-61,-65,-2239,-931,-284,-181,-63,-147,-514,20,-403,-44,1209,-453,1409,0,2293,0,1956,1660,895,507,
投资收益(万元),8,14,-1,-121,82,83,-2,2447,2429,-3,-3,238,151,157,--,47,58,32,-0,87,106,96,1,6130,76,30,--,970,970,968,3,1494,607,439,5,-712,-454,-182,-123,-482,-92,-9,-83,-267,-30,-94,-52,201,-24,-92,5,-1082,142,433,286,1555,1517,2758,1152,3055,1173,2012,826,444,382,77,14,33,98,54,0,
营业外收支净额(万元),222,11,-1,319,207,-0,-1,425,247,7,-3,235,217,67,-3,149,149,149,-1,-85,-4,-4,7,26,-119,49,56,-80,--,-238,--,--,--,--,--,730,0,0,0,73,0,0,2,58,0,0,0,462,0,240,108,-78,60,-5,0,-33,0,76,0,459,0,--,0,0,145,0,-8,0,0,0,0,
利润总额(万元),1314,1007,364,2341,1059,305,119,5266,3114,422,149,2064,638,615,170,7074,3869,954,149,870,1333,1535,649,7609,1125,702,78,473,864,712,-318,696,730,786,117,287,178,133,32,378,343,321,101,208,349,310,159,444,187,87,49,-3372,-701,153,108,1459,1399,2320,1201,3111,1060,3417,537,2121,1505,2551,1425,2106,1808,1203,544,
净利润(万元),968,690,224,1717,778,212,32,3910,2294,247,57,1633,326,386,101,5122,2671,694,78,597,1003,1152,481,7124,901,578,20,298,614,463,-319,462,456,579,68,122,53,63,25,210,32,29,18,58,121,101,89,445,180,79,33,-3405,-756,116,84,1218,1202,2098,1124,2907,1003,2908,490,1782,1281,2170,1212,1792,1218,1022,470,
