报告日期,2015-09-30,2015-06-30,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.49,0.49,1.41,1.09,0.72,1.18,1.02,1.14,0.78,0.43,
每股净资产(元),--,--,2.67,--,--,3.76,3.88,2.86,2.32,1.62,
每股经营活动产生的现金流量净额(元),--,--,1.28,--,--,0.85,0.69,0.66,0.71,-0.09,
主营业务收入(万元),12916,8606,20262,14427,10173,18452,15588,16401,15172,10358,
主营业务利润(万元),7327,4862,11184,7948,5544,9995,8000,8475,8177,5749,
营业利润(万元),5051,3476,7134,5713,4023,6682,5142,5679,5378,2972,
投资收益(万元),29,8,145,111,82,225,227,--,--,--,
营业外收支净额(万元),991,32,2416,1684,844,1444,988,1154,107,158,
利润总额(万元),6042,3508,9549,7397,4866,8127,6130,6833,5485,3131,
净利润(万元),5288,3074,8450,6548,4320,7091,6140,6844,4685,2552,
净利润(扣除非经常性损益后)(万元),5054,2832,7333,6027,3825,6615,5709,6341,4594,3282,
经营活动产生的现金流量净额(万元),2666,1996,7682,5989,3255,5124,4125,3943,4244,-521,
现金及现金等价物净增加额(万元),1909,13020,-5979,-1420,-4169,-2582,4321,-103,3644,-3162,
总资产(万元),46783,44784,22380,--,--,29072,28114,20810,17503,11650,
流动资产(万元),23092,42532,20006,--,--,26643,25635,18175,15150,9297,
总负债(万元),3789,4005,6341,--,--,6484,4817,3653,3590,1932,
流动负债(万元),3789,4005,6341,--,--,5914,4460,3566,3506,1863,
股东权益不含少数股东权益(万元),42994,40779,16039,--,--,22588,23297,17157,13913,9718,
净资产收益率加权(%),18.68,14.51,41.09,31.38,20.57,31.18,30.36,42.42,39.79,26.72,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
