报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
基本每股收益(元),0.43,0.22,0.09,0.54,0.35,0.21,-0.06,-0.93,-0.84,-0.46,-0.52,-0.88,-1.05,-0.63,-0.35,0.18,-0.72,-0.39,-0.26,0.37,-0.26,-0.11,0.02,0.9,0.02,0.82,0.79,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,8.58,8.98,9.26,9.61,8.71,9.14,9.27,9.53,8.83,8.96,9.08,3.17,--,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-2.28,-1.18,-1.34,0.61,-1.01,-0.56,-1.32,-2.62,-4.61,-3.3,-1.67,1.2,--,0.82,0.92,
主营业务收入(万元),111706,72297,32964,136072,94865,60291,5217,34928,24828,21696,6599,69741,31418,25381,9936,63887,33218,25485,5627,69674,40508,25529,11656,70285,38578,63648,52872,
主营业务利润(万元),30730,19409,9148,36927,22395,13958,1565,7169,4143,3243,905,12375,5925,5649,2482,16707,5171,3072,693,12901,4804,3189,2090,13860,7179,12371,10105,
营业利润(万元),19088,11897,5004,25450,15985,9903,-934,-14104,-12136,-6502,-3922,-6647,-8187,-4591,-2361,1090,-5329,-3088,-2154,2428,-2004,-991,-152,4530,-269,3607,3593,
投资收益(万元),1249,1008,332,2865,1517,1152,--,--,--,--,--,--,--,--,--,141,-26,-7,-2,-51,-51,-45,-27,-35,-36,-33,-5,
营业外收支净额(万元),5169,960,361,3664,2232,627,-3,1006,363,13,5,926,546,56,-21,585,403,404,364,491,384,323,293,569,511,892,733,
利润总额(万元),24256,12857,5365,29114,18218,10531,-938,-13099,-11773,-6489,-3917,-5721,-7641,-4535,-2382,1675,-4927,-2684,-1789,2919,-1620,-668,141,5099,242,4499,4325,
净利润(万元),21515,10955,4577,24924,15488,8642,-772,-12699,-11552,-6257,-3597,-5998,-7197,-4301,-2382,1230,-4927,-2684,-1789,2343,-1621,-675,125,4588,105,4187,4029,
净利润(扣除非经常性损益后)(万元),17051,10560,4526,21554,13645,8092,-769,-12909,-11546,-6257,-3597,-6071,--,-4279,--,881,--,-2724,--,2170,0,-717,--,4522,--,3812,3325,
经营活动产生的现金流量净额(万元),-15559,-19621,-15877,16296,-7350,-6651,-5048,-2037,-7513,-9795,-7895,-3768,-15650,-8070,-9200,4211,-6949,-3870,-9034,-17972,-31619,-22634,-11426,6115,-12320,4209,4698,
现金及现金等价物净增加额(万元),-3093,-22713,-19038,12112,-5511,-3487,-8227,-12335,-18825,-16629,-13754,1433,-10579,-5706,-8583,3997,-3692,91,-4665,5749,9985,20474,36405,5242,-5086,2960,-211,
总资产(万元),257230,231060,219574,219745,207330,203331,74542,82785,86874,93483,90676,104865,109700,97075,92750,91012,82036,84151,77527,79468,74748,73312,80538,40034,--,29296,26313,
流动资产(万元),201910,163661,159058,169010,160158,156982,46694,54405,57494,61440,59259,73455,77823,65585,60765,63503,57582,60936,55070,57433,71521,72058,79617,39112,--,28240,25037,
总负债(万元),134258,119430,108867,116928,114827,118407,28781,35093,38025,39428,34110,44486,50995,35448,29100,25181,22362,21548,14030,14181,14265,11883,18309,23859,--,16687,17129,
流动负债(万元),132744,118916,108092,116228,113687,115718,27747,34110,38025,39428,34110,44486,50995,35448,29100,25181,22182,21368,13850,14001,14060,11653,18054,23579,--,16552,17049,
股东权益不含少数股东权益(万元),112105,101529,100206,95629,86314,79468,45567,47259,48525,53743,56497,59981,58819,61531,63449,65832,59675,62603,63497,65287,60483,61429,62229,16175,--,12608,9184,
净资产收益率加权(%),19.8,10.75,4.67,32.68,22.35,14.11,-1.69,-23.68,-21.3,-11,-6.18,-9.54,-11.56,-6.75,-3.82,1.88,-7.86,-4.2,-2.78,4.47,0,-1.74,0.71,32.26,--,39.59,56.2,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
