报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.16,0.1,0.09,0.32,0.26,0.18,0.09,0.37,0.26,0.16,0.09,0.27,0.2,0.11,0.06,0.36,0.2,0.13,0.08,0.4,0.27,0.16,0.07,0.33,0.23,0.14,0.04,0.27,0.2,0.13,0.04,0.37,0.28,0.25,0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,3.55,--,3.31,3.23,3.13,3.12,3.03,2.88,2.64,3.91,3.83,3.7,3.59,3.5,3.51,3.41,2.99,2.97,2.93,2.87,2.8,2.79,2.71,2.6,3.21,3.03,2.95,2.85,2.78,2.8,2.74,2.64,2.58,3.39,3.31,3.16,1.69,1.75,1.36,1.02,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.08,0.09,0.01,0.29,0.06,0.01,-0.09,0.3,0.21,0.2,0.15,0.59,0.44,0.41,0.17,0.5,0.41,0.27,0.12,0.32,0.37,0.27,0.03,0.66,0,0,0,0.41,0,0,0,0.42,0,0.22,0.39,0.32,0.38,
主营业务收入(万元),78236,47585,22289,106715,75209,47944,23359,90117,64001,40366,22140,77653,52425,30416,15026,72294,52426,33578,14857,56941,38506,23049,10379,40760,29556,18263,8329,36640,26792,17552,7994,31570,22299,14667,6808,26257,19002,12344,6106,25071,18479,11873,5820,22204,16266,10226,18263,16263,13402,
主营业务利润(万元),22584,14081,6812,36528,26193,16598,8136,32718,23472,14628,8160,27944,19768,11595,5941,28603,19220,11957,5263,20425,13965,8442,4000,14886,10552,6384,2850,13197,9697,6763,3148,13478,9718,6419,2919,11634,8337,5355,2543,10432,7934,5097,2481,9671,6995,4380,7974,6614,6565,
营业利润(万元),12634,7705,5522,16951,13054,8797,4596,18705,12783,7744,4274,11340,8621,4062,2508,14411,8967,5643,2487,10637,7240,3890,1939,6816,5007,2557,983,4753,3775,2911,1338,6550,4873,3166,1437,6605,4360,2875,1315,5451,3738,2477,1336,5523,3851,2395,4348,4187,4414,
投资收益(万元),1411,697,298,457,385,247,-1,171,-4,-2,--,-25,-24,-3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
营业外收支净额(万元),463,322,148,942,766,506,144,841,646,129,77,1153,393,266,137,1567,561,374,279,1337,741,594,271,2782,1387,1192,138,1949,--,796,--,--,--,--,--,-48,0,0,0,-48,0,0,0,-18,0,0,1,0,0,
利润总额(万元),13097,8028,5670,17893,13820,9303,4740,19546,13429,7873,4351,12492,9014,4328,2645,15978,9528,6017,2766,11975,7981,4484,2210,9599,6394,3749,1121,6702,5404,3708,1370,9463,6905,4500,1432,7591,5381,3910,1315,6827,4404,3139,1344,6686,4344,2888,4814,4187,4414,
净利润(万元),11526,7028,4801,15447,12107,8262,4032,16766,11523,6871,3664,11156,8267,4314,2274,14195,7804,5188,2074,10603,7214,4244,1856,8307,5588,3341,951,6459,4963,3203,1027,8760,6625,4493,1219,6689,4910,3658,1119,5816,3837,2760,1147,5723,3676,2462,4042,3431,3008,
