报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2005-12-31,2004-12-31,
基本每股收益(元),0.1,0.05,0.03,0.07,0.03,0.02,0.01,0.04,0.05,0.04,0.05,0.18,0.18,0.15,0.09,0.34,0.23,0.18,0.17,0.29,0.2,0.12,0.08,0.06,0.08,0.07,0.05,0.22,0.21,0.19,0.11,0.54,0.44,0.35,0.36,0.36,0.29,0.3,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.59,2.57,2.65,2.56,2.45,2.4,3.65,3.48,3.38,3.31,3.36,3.29,3.31,3.3,3.4,3.35,3.34,3.32,3.54,3.43,2.23,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.33,0.19,-0,0.38,-0.15,-0.11,-0.16,0.25,-0.1,-0.27,0.08,0.68,0.44,0.28,0.07,-0.91,-0.03,-0.06,-0.06,0.44,-0.08,-0.05,0.64,-0.88,0.12,0.26,
主营业务收入(万元),54398,36932,19411,62248,42955,25852,12659,48721,36600,22751,12057,47565,37667,25280,12927,57835,43880,29747,14796,51603,38487,24834,12944,28636,20169,12586,6955,31516,26374,18343,10476,41332,32548,23505,36202,27224,26721,21719,
主营业务利润(万元),7822,5110,2939,9732,6613,3825,1792,7806,6329,3974,2176,8183,6621,4400,2141,9635,7177,5096,2771,8129,6036,3823,1860,4060,3171,2052,1277,5442,4837,3471,2171,7466,32392,4425,5738,27153,4494,3439,
营业利润(万元),1816,874,575,463,100,123,74,-437,7,48,336,1522,1699,1395,643,3496,2512,1897,1247,2171,1901,1083,804,90,595,524,400,936,1454,1280,1094,3549,3084,2439,2478,2135,2035,1456,
投资收益(万元),478,344,63,558,295,250,15,122,--,--,--,10,12,12,9,--,--,--,--,22,--,--,--,210,--,0,--,245,5,5,5,9,10,10,--,--,0,--,
营业外收支净额(万元),303,227,114,774,454,140,89,1004,666,420,263,904,818,807,479,460,123,50,-1,265,153,156,44,443,150,124,-0,771,--,--,--,--,180,113,92,112,100,250,
利润总额(万元),2119,1101,690,1237,554,263,163,566,673,467,599,2426,2516,2202,1123,3957,2635,1948,1245,2436,2054,1239,847,533,745,648,400,1707,2027,1811,1135,3756,3264,2552,2570,2247,2135,1707,
净利润(万元),1818,919,553,1019,535,266,163,544,636,430,551,2039,2059,1775,1036,3950,2690,2044,1301,2265,1516,914,581,439,612,545,388,1701,1611,1435,883,3086,2503,1989,2048,2052,1634,1728,
净利润(扣除非经常性损益后)(万元),1132,422,403,93,116,-17,70,74,332,282,541,1490,--,1353,--,3668,--,1992,--,1990,--,797,--,197,--,422,0,1241,0,1184,--,2746,2313,--,--,1940,--,--,
经营活动产生的现金流量净额(万元),1768,-1015,94,6992,1747,-1818,-1067,7740,3771,2660,1958,4480,3863,2183,-33,4428,-1790,-1235,-1217,1938,-746,-2070,654,5242,3392,2169,521,-6983,-251,-434,-454,2512,-430,-308,3656,-5028,664,1512,
现金及现金等价物净增加额(万元),-10206,-11339,-9562,-1753,-9176,-9062,-16509,18661,9400,-840,2063,-3897,-2440,-1712,-3703,-882,-4393,-3815,-4100,-343,-1412,-2943,-3188,3114,269,1335,1060,-11304,-14644,-13590,-9593,12938,-2862,450,203,--,1052,1754,
总资产(万元),124975,127276,127854,127157,121364,91799,89768,90312,97016,70531,69798,67371,70277,68199,66074,69134,69550,64615,59555,57051,56011,54107,51536,50059,48865,47783,48596,47576,50166,48655,54795,58827,41182,41486,37821,--,30971,19158,
流动资产(万元),70071,71096,74428,74559,76187,58885,56472,57395,67482,42751,41967,39861,44748,44789,43475,46712,49105,46972,42626,40811,40603,39033,36596,35348,33573,32554,33087,32364,34490,32868,39207,44362,27700,28809,26074,--,22316,12569,
总负债(万元),35746,37984,39331,45455,41125,31277,27829,28632,35145,41905,39307,37428,40333,38513,35391,39486,41163,36874,31400,30197,29905,28604,25594,24698,23331,22316,22360,21729,24408,23072,27450,32365,27964,28756,25293,--,19756,9798,
流动负债(万元),34176,36340,37594,43643,39600,29843,26340,27090,33666,40425,37727,35849,38655,36834,33613,37708,40668,36378,30871,29667,29343,28040,24997,24101,23316,22301,22345,21713,24391,23055,27432,32347,27964,28736,25293,--,18256,8298,
股东权益不含少数股东权益(万元),88163,88222,87447,80626,80239,60522,61939,61680,61870,28626,30490,29943,29943,29686,30683,29647,28387,27741,28155,26854,26106,25503,25942,25361,25534,25467,26236,25847,25758,25582,27345,26461,12765,12290,12009,--,10152,8861,
净资产收益率加权(%),2,1.06,0.65,1.55,0.88,0.43,0.26,1.26,1.72,1.43,1.82,6.88,6.82,5.87,3.44,14.08,9.74,7.43,4.73,8.67,5.89,3.54,2.27,1.72,--,2.13,0,6.55,0,5.36,--,25.15,--,16.31,18.54,--,17.35,21.71,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
