报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
基本每股收益(元),0.26,0.18,0.09,0.31,0.24,0.16,0.08,0.29,0.24,0.17,0.1,0.33,0.25,0.16,0.08,0.33,0.27,0.19,0.19,0.67,0.55,0.38,0.21,0.99,0.74,0.48,0.63,0.43,0.7,0.36,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,5.38,5.29,5.4,5.32,5.26,5.18,10.58,10.38,10.23,10.57,10.39,3.03,2.79,2.52,2.05,--,1.42,0.85,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.92,0.01,-0.05,0.64,0.15,0.09,0.31,0.65,0.35,0.15,0.26,1.05,0.86,0.53,0.72,--,0.7,0.45,
主营业务收入(万元),46237,31116,14797,68142,50711,33616,17507,73431,55475,36788,19455,79296,58288,37976,18262,83059,61573,41339,20447,71888,52268,34693,18732,68022,50329,33714,67892,51067,60627,48201,
主营业务利润(万元),14031,9422,4457,19205,14047,9099,4478,20414,15756,10652,5720,22361,16301,10607,4980,23202,17434,11614,5610,21440,15993,10636,5663,21575,15958,10471,15807,11385,11932,7987,
营业利润(万元),9699,6590,3216,11415,8772,5870,2904,10315,8749,6357,3638,12091,9100,5859,2642,11859,9652,6625,3461,11757,9683,6651,3468,13527,9970,6445,8505,5676,8743,4385,
投资收益(万元),4544,3059,1527,5811,4326,2892,1416,3988,2568,1492,545,2337,1719,1139,579,776,1798,967,406,1533,1,-3,-4,2,-30,-30,74,66,39,40,
营业外收支净额(万元),-58,15,10,164,272,241,-15,297,89,-95,-106,52,74,58,55,80,-12,-6,-3,-80,-94,22,41,-172,-42,-29,-83,-84,-83,-5,
利润总额(万元),9641,6605,3226,11579,9045,6111,2888,10612,8838,6262,3532,12143,9174,5917,2697,11939,9640,6619,3457,11677,9589,6673,3510,13355,9928,6416,8422,5592,8659,4379,
净利润(万元),7766,5355,2607,9250,7141,4823,2271,8513,7053,5025,2836,9755,7389,4793,2210,9830,7886,5441,2842,9691,7863,5406,2831,10901,8181,5273,7003,4798,7726,4008,
净利润(扣除非经常性损益后)(万元),4314,2987,1424,4668,3607,2415,1196,5220,4994,3937,2491,7846,--,3844,--,9149,--,5446,--,9761,--,5320,--,10617,7910,5090,6441,--,4879,2909,
经营活动产生的现金流量净额(万元),2298,2378,180,5955,4705,1736,-625,58400,56652,27254,24545,28006,27022,332,-1524,18736,4520,2688,4628,9502,5182,2150,3829,11505,9468,5792,7950,7767,7727,4968,
现金及现金等价物净增加额(万元),2452,2780,8642,-9329,-248,1402,6150,-40007,-35726,-31402,-29368,19713,-1405,-14770,-24628,-5494,-14575,-14075,-2716,32248,106141,111952,115376,3764,2813,2153,1233,-2456,1387,1337,
总资产(万元),182309,177786,179975,179846,176033,173028,173704,178334,172611,169293,172974,174132,171114,166525,170670,170705,168254,163762,169213,164603,160514,163839,163972,47654,45737,42218,37708,--,27904,22592,
流动资产(万元),145431,142848,145567,146857,144078,142244,143148,147385,142505,138838,142618,143510,139946,134923,138767,138690,121836,128455,139433,135548,133009,136769,137455,21806,20640,19429,18561,--,19505,20722,
总负债(万元),12381,10328,9304,11794,9930,10533,8448,15352,11074,9805,9811,13707,12973,10968,11909,14081,13539,11540,13661,11840,9847,8490,11191,14368,15099,14495,15206,--,12324,13218,
流动负债(万元),10969,8964,8299,11605,9771,10367,8282,15186,10880,9548,9609,13435,12676,10649,11566,14032,13530,11530,13650,11829,9835,8478,11178,14356,15086,14483,15193,--,12324,13218,
股东权益不含少数股东权益(万元),168875,166395,169535,166874,164754,162472,165226,162935,161496,159479,163147,160363,158077,155492,158741,156542,154614,152163,155463,152644,150426,155349,152781,33286,30638,27723,22502,--,15580,9374,
净资产收益率加权(%),4.62,3.18,1.55,5.62,4.35,2.93,1.38,5.28,4.37,3.1,1.75,6.2,4.71,3.05,1.4,6.38,5.12,3.52,1.84,6.67,5.58,4.06,2.52,39,--,20.97,36.7,--,59.06,56.18,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
