报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.4,0.31,0.14,0.49,0.39,0.29,0.13,0.51,0.37,0.26,0.23,0.88,0.63,0.45,0.28,1.35,1.03,0.72,1.29,0.94,0.74,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,6.41,6.22,8.09,7.81,5.21,4.89,4.17,3.14,2.55,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.46,0.38,-0,0.38,0.11,0.44,0.99,1.05,0.57,
主营业务收入(万元),41206,30752,15773,63883,45613,33156,15651,60350,45146,31629,14594,54764,39176,27109,12261,50261,35968,25858,46543,35761,28211,
主营业务利润(万元),9659,7282,3808,15980,10795,7726,3443,14255,10651,7417,3514,13348,8853,6007,2942,12321,9283,6471,11589,9398,7168,
营业利润(万元),10078,8167,3663,10026,7365,5492,2481,9054,6744,5175,2504,8543,6141,4244,2118,7894,6060,4213,7324,5312,4201,
投资收益(万元),3597,2916,1627,3115,1975,1743,1214,1035,608,465,363,475,493,329,201,495,406,335,475,431,493,
营业外收支净额(万元),471,271,103,483,312,223,77,699,277,150,77,468,503,413,185,716,285,194,272,293,87,
利润总额(万元),10548,8438,3766,10510,7677,5715,2558,9753,7021,5325,2581,9012,6644,4658,2304,8610,6346,4408,7596,5605,4288,
净利润(万元),9892,7723,3496,9460,6831,5112,2353,9003,6489,4581,2217,8659,6224,4404,2116,7871,5837,4059,7287,5308,4188,
净利润(扣除非经常性损益后)(万元),9349,7357,3393,8874,6451,4818,2274,8190,6115,4390,2149,8115,--,4026,--,7219,5577,3882,7027,5028,4105,
经营活动产生的现金流量净额(万元),2673,3540,-3738,14667,6846,330,-923,8065,3060,973,-1249,8992,4534,3717,-25,2849,626,2465,5595,5949,3229,
现金及现金等价物净增加额(万元),-11992,-8032,-6238,32782,41984,-7249,-3318,-1446,-7086,-4008,-3361,-6685,-7691,-4854,-4777,23177,-1659,574,2926,-2186,707,
总资产(万元),160601,159198,170427,164093,151692,95868,95348,92130,90734,91051,87473,85102,81432,79077,76817,77250,49523,48588,45943,37699,31371,
流动资产(万元),79337,83996,102545,99883,102196,60967,61667,61025,61653,63444,61224,59566,62740,60343,58298,58775,32738,31716,30163,22080,18100,
总负债(万元),19398,21836,34769,31932,22160,24630,26870,20703,21822,24046,19888,19733,18498,17964,15726,18274,20050,20893,22307,19935,16933,
流动负债(万元),15882,18455,31286,28735,18913,21607,24091,17848,18891,21040,16805,16575,15255,14630,12301,14758,16734,17514,19183,17300,15815,
股东权益不含少数股东权益(万元),139402,137233,135658,132161,129532,71237,68478,71427,68913,67005,67586,65369,62934,61114,61092,58976,29473,27695,23636,17765,14438,
净资产收益率加权(%),7.26,5.68,2.61,10.96,9.58,7.17,3.24,13.16,9.59,6.77,3.34,13.68,10.15,7.2,3.52,26.36,21.98,15.81,35.2,32.63,30.75,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
