报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2006-12-31,2005-12-31,2004-12-31,
基本每股收益(元),0.03,0.02,0.01,0.02,0.04,0.02,0.01,0.36,0.14,0.08,0.03,0.57,0.68,0.5,0.26,2.12,0.1,0.09,0.04,0.64,0.4,0.29,0.16,0.72,0.51,0.35,0.16,0.62,0.45,0.28,0.18,0.51,0.39,--,0.53,0.24,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,9.77,9.59,14.05,13.8,5.44,5.42,5.49,5.45,5.21,5.1,5.09,4.92,4.71,4.55,4.53,4.37,4.22,4.04,4.08,1.77,1.67,0,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,1.03,0.88,0.52,0.34,0.11,0.04,-0.06,-0.77,-0.93,-0.83,-0.27,1.43,0.52,0.13,0.23,0.05,-0.07,-0.27,-0.09,0.89,0.42,1.06,0.66,0.09,
主营业务收入(万元),483956,348714,140750,823883,496167,284142,102218,883172,561421,343415,116478,1007043,643788,461943,186402,1260844,66790,47285,22139,138644,93270,60442,26200,138820,103936,69617,31419,86443,65054,43340,20119,68652,51504,51815,38802,26353,
主营业务利润(万元),78213,56253,22009,144460,68970,40786,15295,165673,93679,56331,18083,192084,130899,89430,36449,263129,10149,7260,3505,28863,16994,12291,6075,25581,18467,12443,6908,20399,13117,7838,3924,17034,12389,12068,6845,3485,
营业利润(万元),-5348,76,-526,4134,1601,558,-789,35417,15553,9538,2107,48245,49608,35828,11913,102493,2759,2513,1068,15004,9956,7585,4059,16828,12883,8351,4213,13865,9862,5887,3040,9704,8053,6216,3782,1190,
投资收益(万元),-195,-162,-67,252,386,203,-249,1364,1262,463,191,1878,1711,933,161,813,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,--,--,
营业外收支净额(万元),10018,3595,1212,2518,3327,2247,1458,8134,1867,1079,750,1277,3105,2502,963,5255,363,247,132,817,63,-275,23,1179,700,687,0,1083,--,--,--,--,--,0,-466,146,
利润总额(万元),4670,3670,686,6653,4928,2805,669,43550,17420,10617,2857,49522,52712,38331,12876,107749,3122,2760,1200,15822,10019,7311,4082,18007,13584,9038,4214,14949,12046,7175,4200,10557,8826,6868,3316,1336,
净利润(万元),2980,2045,893,2198,3437,2136,539,34454,13501,7941,1827,36907,43759,32191,10960,91088,2224,1931,891,13635,8557,6226,3510,15471,10936,7530,3511,12910,9642,5774,3440,7768,6182,5225,2523,1124,
净利润(扣除非经常性损益后)(万元),-9128,-1800,-685,-3594,-1544,-1556,-915,25715,9857,5868,1207,35452,--,30149,--,24583,--,1745,--,12879,--,6459,--,15009,0,7455,0,12984,0,5870,0,7700,6163,5194,2976,1288,
经营活动产生的现金流量净额(万元),-7506,-12380,-1320,-33294,-36303,-34015,-8635,115858,81519,89961,8922,103712,66278,56575,22499,14555,2441,826,-1281,-16502,-19888,-17670,-5787,30592,11095,2802,4846,1105,-1557,-5676,-2022,14315,6713,5062,3136,415,
现金及现金等价物净增加额(万元),15692,-19426,-4322,-24121,-37635,-41869,-12034,3813,-11303,22475,-19036,-22081,-54224,-40328,-17694,-254,-6091,-1039,-2932,-4625,-11024,-2992,-7439,-10098,-19734,-14960,-8409,20998,19690,35398,46080,4299,3374,1690,-1340,3758,
总资产(万元),1761880,1755332,1798881,1867316,1893858,1847943,1852702,1886502,1903019,1906690,1944715,2016675,2043098,2083350,2148759,2273653,282913,285927,283451,287659,279852,266084,243445,236285,228337,227082,215593,201837,165283,146497,135449,72258,69779,52444,28092,29573,
流动资产(万元),1326815,1311509,1347212,1407449,1427166,1373277,1371692,1396790,1412454,1410598,1442939,1507302,1524388,1555940,1613876,1734356,149792,155426,153024,159652,154816,150353,125703,116856,107388,107741,99995,82360,104211,107165,98940,34713,34574,24527,17728,20787,
总负债(万元),1110245,1105151,1147269,1216031,1241231,1195698,1197904,1231924,1269216,1277979,1317381,1390928,1410268,1461863,1541211,1676362,160523,163788,160035,165079,162324,150879,134558,130909,127615,129767,118582,108336,75051,60134,48209,43872,42979,38470,19380,23386,
流动负债(万元),1005497,1037044,1067475,1133503,1136568,1090442,1063508,1114666,1142953,1145122,1184245,1257677,1280382,1279507,1376755,1510451,137890,143216,141349,149278,153269,137336,121016,117367,104915,107067,95882,85636,57651,42734,30209,25872,24979,20470,19380,18900,
股东权益不含少数股东权益(万元),652379,650309,651296,650431,651405,650512,652621,652121,630944,625572,623974,622173,629022,617454,602825,592402,116314,116021,117442,116551,111526,109203,108887,105376,100722,97315,97011,93500,90233,86364,87240,28386,26800,13974,8712,6187,
净资产收益率加权(%),0.46,0.31,0.14,0.34,0.53,0.33,0.08,5.41,2.15,1.27,0.29,6.08,7.16,5.3,1.82,16.83,--,1.65,0.76,12.34,--,5.74,3.2,15.58,0,7.74,0,15.41,0,7.5,0,33.21,27.81,46.03,33.87,20,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
