报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.63,0.21,0.07,0.44,0.32,0.17,0.06,0.35,0.27,0.13,0.05,0.32,0.25,0.15,0.06,0.31,0.22,0.14,0.1,0.64,0.49,0.36,0.11,0.69,0.46,0.27,0.07,0.37,0.21,0.14,0.08,0.53,0.33,0.21,0.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.26,3.16,3.06,3,2.9,2.82,5.5,5.41,5.27,5.13,3.54,3.43,3.21,3.02,2.88,2.8,3.04,2.97,3.76,3.68,3.48,3.36,4.25,4.12,3.87,3.68,3.66,3.56,3.3,4.74,4.87,4.74,4.44,4.27,2.29,1.74,1.19,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.16,0.14,-0.16,-0.33,-0.5,-0.18,-0.25,-0.44,-0.43,-0.07,-0.03,1.05,0.72,0.62,0.58,0.16,-0.11,0.11,-0.06,-0.28,-0.51,-0.2,-0.25,0.66,0,0,0,-0.21,0,0,0,0.17,0,0,0,0.58,0,
主营业务收入(万元),331535,225315,94982,502996,384359,257355,102964,409528,294289,181814,80730,335353,242954,155430,71641,289438,214273,137405,59420,228123,165565,107298,46732,185722,133898,85015,38308,187088,100194,66186,26830,107651,77676,49096,21446,97200,72311,46018,20275,81538,59795,37438,17139,65310,47576,29814,46539,36487,30261,
主营业务利润(万元),83444,55847,25889,110156,82431,53983,20781,84968,61748,39614,15461,68204,50704,33028,14283,55500,42913,27359,12203,47963,36463,23864,10535,45474,31453,19191,8024,32745,20019,13531,5884,24004,18673,11885,--,23560,17763,11062,4914,19934,14895,9165,4062,15637,11365,6962,12185,10876,8511,
营业利润(万元),42423,17453,7019,36140,28615,17810,6300,26861,20176,9678,3064,20146,14742,9439,3665,17943,14269,9233,3488,21126,16117,10871,3651,21297,14209,8205,2516,11344,5826,4018,1554,10882,7378,4649,1941,11656,7412,4092,1741,10586,6954,4099,1461,7194,4317,2306,5574,5182,3287,
投资收益(万元),15466,251,-18,-380,941,760,282,789,606,302,-15,172,-32,-64,-50,-165,-58,11,-23,1222,1072,1066,-39,22,25,20,16,150,--,--,--,121,121,121,75,-6,0,0,0,0,0,0,0,0,0,0,0,3,9,
营业外收支净额(万元),727,359,-21,618,843,806,274,1307,593,666,333,390,528,306,105,648,283,209,65,527,192,187,170,466,238,122,77,86,--,-183,--,--,--,--,--,-253,0,0,0,-902,0,0,0,-120,0,0,-63,0,0,
利润总额(万元),43151,17812,6998,36757,29458,18616,6574,28169,20769,10344,3397,20537,15271,9745,3770,18591,14552,9442,3553,21653,16309,11058,3821,21763,14447,8326,2593,11429,5609,3834,1633,10880,7389,4668,1897,11464,7377,4068,1728,9684,6092,3661,1445,7090,4222,2216,5511,5140,3328,
净利润(万元),30701,10485,3577,21234,15434,8148,2890,17268,13252,6383,2472,15442,12102,7403,2721,15066,10770,6820,2386,14345,10653,7206,2293,14089,9319,5379,1487,7458,4186,2886,1203,8267,5132,3242,1222,7944,4834,2562,1223,7159,4102,2367,1000,5256,2827,1484,3935,3563,2134,
