报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),0.13,0.1,0.05,0.43,0.32,0.05,-0.01,0.15,0.09,0.05,-0.01,0.14,0.12,0.09,0.07,0.14,0.11,0.05,0.02,0.14,0.12,0.09,0.07,0.08,0.08,0.07,0,0.06,0.03,0.03,0,0.03,0.02,0.02,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.33,2.3,2.25,2.13,2.12,2.1,2.11,2.07,2.03,1.99,2.27,2.27,2.14,2.26,2.2,1.94,2.69,2.9,2.33,3,1.49,1.48,1.47,1.45,1.62,1.71,1.72,1.76,2.13,2.13,2.15,2.18,4.54,4.27,4.41,4.36,4.21,3.48,3.4,3.31,3.58,3.46,3.31,3.18,3.31,3.07,3.15,2.98,3.07,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.06,-0.22,-0.34,0.68,-0.03,0,-0.2,0.5,0.62,0.07,-0.1,-0.01,-0.21,-0.25,-0.29,0.35,0.01,0.08,-0.23,0.68,0.63,0.44,-0.02,0.24,0,--,--,0.29,0,0,--,-0.4,0,0,0,-0.57,0,0,0,0.31,0,0.32,--,0.35,0.09,0.12,-0.18,0,--,--,--,--,
主营业务收入(万元),66372,43018,21177,206212,151561,94571,42191,228455,138109,91141,37241,221067,168392,117998,62501,176825,146952,89848,45985,144632,111956,70408,24478,100656,70148,35481,17158,138579,107985,77588,37352,133531,105531,71238,30649,107691,80421,50431,24645,115575,80891,54610,24025,136798,106658,76496,27754,93324,56908,37861,13926,54282,42914,31787,15042,49224,23762,40880,20823,28402,13176,27237,29947,27072,
主营业务利润(万元),28579,18376,8468,45334,33990,20130,9048,42199,28268,18173,6938,43227,33586,23161,12826,36968,28416,18064,9529,27742,21250,13123,5028,16821,11474,4911,1524,24107,18045,12299,5905,18763,13860,9879,--,13236,13546,8814,3445,18404,13525,9661,3987,24759,22292,16954,5787,25681,13809,9435,4054,16662,13792,9870,4862,15301,7082,9163,3750,8794,4145,8986,7223,6754,
营业利润(万元),10091,7101,3611,8785,6490,4028,872,10710,7693,4494,507,12003,10796,7787,4895,10264,8730,4699,2288,4233,5285,2634,480,3076,4635,3272,12,1538,1306,1929,295,495,942,835,610,-7795,333,106,-994,3133,2994,2797,1008,-579,6478,6245,932,7116,3848,3331,1888,9877,8249,6029,2979,9432,4192,5901,2746,6786,3037,6225,4360,2864,
投资收益(万元),553,445,430,3012,212,212,--,395,395,--,--,492,269,1,--,818,682,266,--,880,390,416,58,8111,7759,7759,3040,187,137,153,19,116,-19,-59,23,-7035,-7223,-2987,-1493,-16040,-4626,-4604,-2142,-2050,-1640,-1292,-17,74,-3,-23,-21,555,355,333,6,924,755,693,157,-8,0,0,0,0,
营业外收支净额(万元),199,75,0,18051,15180,2302,469,3675,1494,1004,2,1147,647,276,70,1333,743,648,111,5183,3096,2694,3034,2002,230,65,103,968,--,--,--,--,--,288,--,-1170,0,--,-36,-3319,0,0,-7,-14,0,0,0,-135,-58,0,0,-92,-110,-39,0,-85,-35,62,0,30,0,0,0,0,
利润总额(万元),10290,7176,3611,26837,21670,6330,1341,14384,9186,5498,509,13150,11443,8063,4964,11597,9473,5347,2400,9416,8381,5328,3514,5078,4865,3337,114,2505,1396,1860,199,1819,1476,1122,722,-15034,-6483,-2481,-2290,-15410,-1286,-1517,-1018,-1519,5559,5281,1103,7463,4145,3623,2043,10440,8494,6323,2976,10271,4912,7412,3699,6808,3083,6212,4373,2760,
净利润(万元),5445,4300,2286,18245,13293,2171,-398,6516,3747,2174,-222,5917,5084,3920,2890,5806,4767,2089,973,5777,5176,3702,2804,3360,3544,2910,19,2383,1370,1424,155,1275,944,677,499,-13461,-6147,-2396,-2113,-14990,-1930,-2103,-1239,983,3090,1827,480,6162,4185,3296,1641,9628,7576,5443,2584,9254,4222,7412,3145,5708,2547,5043,3730,2593,
