报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.38,0.25,0.1,0.59,0.5,0.32,0.14,0.59,0.49,0.3,0.13,0.49,0.41,0.24,0.1,0.46,0.39,0.23,0.1,0.46,0.38,0.22,0.11,0.5,0.39,0.24,0.14,0.53,0.43,0.26,0.16,0.56,0.43,0.25,0.16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2,1.82,2.09,1.99,1.92,1.76,1.92,1.83,1.75,1.59,1.95,1.84,1.74,1.58,2.09,1.95,1.86,1.68,2.34,2.18,2.05,1.87,2.84,2.68,2.55,2.4,4.32,4.13,3.98,3.79,4.32,4.85,4.7,2.39,1.97,2.58,2.73,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.12,0.18,0.04,0.45,0.18,0.1,0.09,0.49,0.35,0.14,0.07,0.53,0.35,0.24,0.1,0.44,0.27,0.15,0.02,0.54,0.38,0.22,0.13,0.62,0,--,0,0.9,0,0,0,0.71,0,0,1.39,1.18,0,
主营业务收入(万元),87174,57966,29904,121789,92212,60177,29169,111443,82268,53109,26738,101368,77292,46320,22657,87389,64043,38868,18328,78132,58507,34948,16786,62120,47290,28965,13323,48712,35413,23087,10840,39910,28892,18243,8684,33912,24044,15139,7193,30057,21834,14105,6733,23906,17330,11375,21700,17292,13185,
主营业务利润(万元),36842,23400,11148,54690,42963,27635,12265,53329,40558,25463,11516,48925,37109,22898,10032,44100,32722,19922,8669,41545,31104,18260,8003,34940,26658,16385,7178,29179,21666,14307,6349,23853,17244,10407,--,19137,13540,8599,3933,16587,11876,7732,3583,13682,9923,6560,11726,11117,9039,
营业利润(万元),21707,13717,5832,33369,28528,18229,7819,32924,27185,16781,7398,28011,23087,13667,5722,26834,21678,12652,5338,24396,20285,11197,4696,21973,17230,10691,4628,17164,14097,9161,4016,13766,10874,6286,2717,9446,7410,4812,2060,8092,6211,4236,1826,6565,5082,3381,5352,5322,4797,
投资收益(万元),2117,2153,17,309,236,201,108,442,288,235,147,754,443,283,131,634,702,492,115,897,407,257,150,343,257,116,108,523,546,388,63,1749,970,514,343,-170,-171,-203,-92,61,33,14,2,58,69,67,160,-113,-195,
营业外收支净额(万元),678,454,210,1937,1277,906,614,2698,1915,958,431,1789,1498,530,540,1606,1547,953,559,3313,2365,1928,967,2496,2017,786,637,2938,--,--,--,--,--,--,--,-11,0,--,0,-39,0,0,0,-28,0,0,-73,0,0,
利润总额(万元),22385,14170,6041,35306,29806,19135,8432,35623,29100,17739,7829,29801,24585,14197,6262,28440,23225,13605,5897,27709,22650,13125,5663,24469,19247,11478,5265,20102,16416,9842,4290,14595,11248,6584,2854,9391,7311,4642,1990,8402,6435,4271,1827,6781,5287,3480,5573,5142,4569,
净利润(万元),18967,12501,5055,29197,24511,15579,6854,28833,24220,14827,6526,23983,20139,11647,4908,22675,19121,11201,4793,22526,18706,10840,4540,20434,16153,9837,4415,16608,13686,8091,3393,11800,9066,5304,2186,7458,5768,3624,1533,5643,4238,2658,1150,4284,3282,2139,3572,3188,2618,
净利润(扣除非经常性损益后)(万元),16330,10047,4877,27598,23464,14841,6354,26650,22653,14042,6180,22628,--,11216,--,21355,--,10421,--,19317,--,9155,--,18225,--,9151,0,13356,0,7508,--,11156,0,5096,--,7188,0,3576,0,5418,0,2603,0,4105,0,2104,0,0,0,
经营活动产生的现金流量净额(万元),17625,10432,6867,24964,13452,7234,4229,25022,16165,9884,1465,21374,5943,9023,1784,21980,8674,4937,4191,24183,17234,6828,2668,21751,14550,9773,3253,13766,8364,4880,449,11293,7932,4713,1843,8721,5823,3584,1435,7397,4812,3203,1633,4874,4120,2296,7057,4148,0,
现金及现金等价物净增加额(万元),34186,38588,5189,-9324,-17607,-8985,2844,-5806,-9761,-11653,-1338,-5542,-18457,-18492,171,1601,-12143,-11363,2997,10329,3263,-5166,-270,13700,8479,4855,2638,9214,3946,1767,-1,8293,4125,570,2949,-2603,-3984,-6272,2321,-5045,-1722,-2007,956,15156,15366,335,2183,2250,0,
总资产(万元),178331,182574,147817,142906,135839,138119,144888,137020,130852,122907,136043,128546,121557,108876,127156,120175,111242,104072,114741,108692,102551,94620,95627,92584,86963,80624,77462,73731,72341,66594,63410,61264,57198,50916,51966,48449,47738,43808,52059,45703,45293,44228,46188,44533,43847,26283,24123,22550,16681,
流动资产(万元),129025,133347,95442,91536,87032,90516,98989,91626,88966,82029,95345,89007,84215,72142,92316,86019,77692,72404,83850,79132,73349,66481,68066,66507,62443,56529,53760,50103,47549,44609,41892,39943,36038,30259,31602,28133,27512,23986,32429,29624,33199,32137,34271,32823,32334,17386,15965,16035,11441,
