报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),-0.07,-0.09,-0.04,-0.24,-0.09,-0.05,-0.02,0.06,0.01,-0.01,0,0.01,-0.01,-0.02,-0.01,-0.04,0.07,0.08,-0.02,0,0.01,0,0,-0.05,-0.03,-0.02,-0.01,0.06,0.09,0.06,0.02,0.12,0.07,0.04,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,0,1.6,1.44,1.44,1.46,1.49,1.51,1.43,1.53,1.48,1.47,1.48,1.47,1.49,1.5,2.27,2.13,2.15,2.13,2.06,2.04,1.98,1.96,2.34,2.05,2.02,2.01,1.99,1.97,1.94,1.92,1.89,1.89,1.75,1.76,1.76,1.82,1.85,1.84,1.85,1.87,1.85,1.84,1.88,1.81,3.56,3.51,2.66,2.57,2.71,2.59,2.68,2.25,2.13,2.02,1,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,0,0.08,0.04,-0.01,-0.01,-0.02,-0.02,0.01,0.03,0.01,-0.01,-0.02,0.01,0,-0,-0.03,-0.04,-0.07,0.25,0.02,0.08,0.03,0.01,-0,0.16,0,0,0,0.18,0,0,0,0.19,0,0.03,0,0.02,0,0.03,0,-0.17,0,0.01,0,0.46,0.7,-0.25,0.21,0.47,0.1,-0.14,--,--,--,--,--,--,--,--,
主营业务收入(万元),21126,14987,7613,35877,25338,17627,8975,37640,26484,17873,8155,31507,22019,14610,7482,58557,49713,39459,19242,87582,65644,42236,19987,66141,45837,29030,12421,49354,36907,25966,10801,28924,18910,10799,4922,17988,13260,8303,3927,16843,12339,8173,3808,12987,9563,6078,3005,13024,10152,7333,3027,11926,8258,5755,2477,11858,6305,8722,3449,7833,3169,6552,3006,3766,1664,3413,1802,2449,1646,1426,
主营业务利润(万元),-3042,-534,-127,-418,785,1277,462,6401,5178,3587,1695,7880,5551,3271,1630,23021,21376,18632,8930,36013,29677,18506,8901,25737,16850,8279,2415,14974,14048,9787,3851,9607,6092,3654,--,7149,5343,3338,1622,6927,4895,3450,1522,5375,3934,2627,1254,6362,4530,3011,873,6016,4252,2802,1202,5460,2601,3464,1008,2918,1107,2209,780,925,348,758,498,576,389,150,
营业利润(万元),-826,-4622,-2200,-11882,-4976,-2538,-1069,2520,323,-252,437,659,-655,-799,-679,-3168,1267,2212,-1326,-4104,-2778,-1229,97,-4645,-1167,-863,-595,-1637,547,722,195,2266,1287,702,303,1351,873,383,105,1273,614,367,-17,129,-1009,-816,-812,-373,432,193,-226,1091,657,622,0,1731,1194,1035,587,2093,848,1687,430,926,0,758,493,576,389,150,
投资收益(万元),8675,-12,-21,91,159,202,216,8451,2499,1121,1058,1683,347,383,-18,2562,6027,6027,--,58,54,52,13,216,62,0,--,26,25,10,--,-48,--,0,0,-55,0,0,0,-75,0,0,0,-47,1,0,0,-45,1,1,0,-7,-3,-23,0,-21,-6,572,76,268,0,0,0,305,308,141,0,--,0,0,
营业外收支净额(万元),-78,-84,-3,-1099,-2,-7,-4,445,380,194,94,391,87,2,19,1789,1631,1588,659,5052,3359,1430,140,3076,282,174,223,3137,--,675,--,--,--,--,--,208,0,0,-14,-52,0,0,0,49,0,0,0,-18,-11,0,0,-1,1,1,0,-17,0,-21,0,0,0,--,0,0,0,0,--,--,0,0,
利润总额(万元),-903,-4706,-2203,-12981,-4978,-2545,-1073,2966,703,-58,531,1049,-568,-797,-660,-1379,2898,3800,-667,949,581,201,236,-1570,-884,-689,-371,1500,2264,1397,388,2666,1488,789,321,1837,1188,614,250,1236,689,394,6,263,-1031,-849,-811,-200,423,184,-230,1098,691,619,102,1761,1203,2171,692,2361,889,2047,466,1347,679,1393,509,608,389,150,
净利润(万元),-3485,-4252,-1995,-11559,-4282,-2200,-887,2663,466,-455,16,308,-446,-822,-561,-1522,2714,3315,-639,55,372,25,153,-1742,-884,-751,-335,1370,1969,1374,424,2385,1301,681,233,1600,972,507,204,1070,653,388,33,148,-1141,-949,-857,185,240,60,-251,848,569,469,88,1437,768,1800,602,2043,773,1812,405,1172,591,1212,443,407,260,101,
