报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-09-30,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),-0.19,-0.38,-0.25,0.06,-0.38,-0.24,-0.21,0.46,-0.41,-0.27,-0.17,0.07,-0.3,-0.19,-0.15,-0.45,0.02,0.02,0.01,0.07,0.03,0.02,0.01,0.08,0.06,0.04,0.01,0.08,0.06,0.05,0.01,0.09,0.07,0.06,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,0.96,--,0.79,0.9,0.53,0.68,2.72,2.72,2.72,2.71,2.94,2.56,2.56,2.55,2.54,2.53,2.51,2.49,2.47,2.46,2.44,2.44,3.18,3.16,3.15,3.09,3.08,3.06,3.05,3.04,3.19,3.14,3.13,3.1,3.08,2.98,3.76,3.69,3.61,3.57,5.1,5.06,5.02,4.95,4.87,4.79,4.79,2.35,0,2.3,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.66,--,-0.16,-0.56,-0.77,0.22,-0.81,-0.89,-0.2,-0.37,-1.32,-1.74,-1.77,1.56,-0.2,-0.5,-1.86,0.46,-1.93,-1.4,-2.05,0.25,-2.48,-3.65,-4.02,0.67,0,--,0,0.48,0,0,0,4.19,0,0,0,0.57,0,0,0,-2,0,0.03,--,-2.46,-1.61,0.46,0,-0.32,--,--,
主营业务收入(万元),79794,54176,28685,279166,235605,170777,87315,516554,399438,261346,104824,445361,321802,220417,74710,483693,467287,301507,139260,690888,494026,322496,129656,599144,454924,253352,105087,683419,534184,328734,127934,756189,583516,366938,178320,792388,569863,356768,152416,859453,645413,407921,183626,899893,633935,376236,185180,703308,439310,274431,115102,390636,260772,154582,62051,289841,120904,251671,178562,182928,150921,134893,
主营业务利润(万元),4531,3072,1442,11434,8260,6175,1507,17303,12709,8895,4635,18472,13415,9644,3495,19148,18081,12436,6277,32786,25491,19017,7563,30650,24582,15140,6618,38339,28156,16712,7056,39794,28675,18222,--,41000,29909,18808,8934,45329,33440,21530,9320,51476,38514,20991,9667,43751,25935,17581,6297,27714,18345,11028,4585,22851,9772,21605,16310,17914,13358,13967,
营业利润(万元),-4217,-9507,-6163,569,-10582,-6465,-5837,8652,-12014,-9471,-6260,-584,-8648,-5909,-4476,-15609,-1035,-792,0,-805,692,1305,132,-1622,-750,-743,-1089,992,746,955,109,1589,2414,1504,456,780,1748,944,527,3396,4456,3074,875,12143,13252,7144,2334,10914,5793,5500,481,6378,2660,964,658,5302,2265,5015,4140,3587,2739,3132,
投资收益(万元),2520,-4467,-2882,8482,-5057,-3615,-2730,32775,-4777,-5128,-4338,20713,1115,75,-1871,12319,4859,2716,1119,14724,3116,-796,215,9965,2245,864,298,4651,2505,1494,1094,6624,1306,790,238,1290,642,697,205,424,734,505,282,775,145,50,184,386,372,123,7,482,378,413,-108,2,23,15,29,23,-321,-127,
营业外收支净额(万元),-594,-240,-421,1000,712,119,207,4068,1125,2355,1783,257,313,639,429,2780,2063,1654,88,700,153,138,44,3205,2147,1851,1439,588,--,--,--,--,--,--,--,-41,0,--,0,-172,0,0,0,-50,0,0,0,-94,0,0,-10,0,3,69,0,69,0,25,0,52,439,-82,
利润总额(万元),-4811,-9747,-6585,1570,-9870,-6346,-5629,12719,-10889,-7116,-4477,-327,-8335,-5271,-4047,-12829,1028,862,88,-105,845,1443,176,1583,1397,1109,350,1579,1341,1215,323,2793,2920,2013,657,2441,2474,1787,798,3788,5213,3611,1145,12995,13347,7283,2607,11219,6193,5630,478,6859,3041,1756,606,5374,2307,5881,4821,4437,2856,2923,
净利润(万元),-4795,-9786,-6494,1591,-9722,-6244,-5517,11868,-10717,-7015,-4470,1750,-7853,-5005,-3946,-11639,539,492,198,1868,820,579,187,2056,1457,1148,343,2086,1503,1173,360,2235,1934,1448,450,2105,2027,1462,534,2336,3733,2583,870,6719,7298,4710,1380,6718,4857,4095,606,4726,2364,1493,406,4137,1554,3822,3174,3034,1890,1933,
净利润(扣除非经常性损益后)(万元),-7887,-9095,-5663,-3818,-10285,-6363,-5722,-10964,-11760,-9293,--,-9114,--,-7134,--,-15007,--,-734,--,1111,--,510,--,-2350,--,-235,0,2169,0,979,--,-246,0,1111,--,1509,0,1369,0,2077,0,2528,0,6283,0,4600,0,6636,0,4023,0,4302,1864,762,--,4068,1541,2971,0,--,--,--,
经营活动产生的现金流量净额(万元),-33675,-4032,5736,24909,2255,-1998,17498,-7462,-12492,-8459,17125,-20357,-4013,-14545,-19984,5685,-21031,-23018,-5170,-9534,-34234,-45122,-45693,40354,-5106,-12969,-48131,11863,-50027,-36104,-53047,6456,-64051,-94534,-103938,17340,-40670,-43104,-48158,12360,-10863,-35135,-38165,108447,6718,-19659,-18198,11339,-6654,-6374,-2410,-26511,0,416,--,-32688,-21379,3599,4600,-2449,--,--,
现金及现金等价物净增加额(万元),-19046,-9533,-10139,-9549,-34729,-34060,-3391,21839,-2185,-5007,21917,-39136,-14080,-32747,-29876,-33341,-43978,-19180,-2700,-3436,26970,13687,1204,5876,1037,-4888,-91992,32825,18184,43442,-36344,-111047,-85225,-94651,-102428,6732,-46315,-30533,-47129,11999,-15515,-27004,-49727,25768,-36235,-56701,-19976,85522,74148,39229,31063,-3258,0,7426,--,35366,35082,3840,3724,-1763,--,--,
总资产(万元),173292,172188,185076,201784,206007,220702,266567,276690,325208,301809,295791,296603,307849,299434,298058,309802,386573,434536,433111,447826,520365,472320,430461,425365,444161,451000,413260,447017,453380,478983,454702,421758,494983,499766,492320,479213,488209,512474,443962,470575,471306,448237,408721,432491,413021,368054,439778,425308,396648,328883,287692,232489,208570,192100,169317,166266,125941,66766,61991,57980,79920,75708,
流动资产(万元),85451,79117,86557,100224,107974,120864,159173,166314,194715,173143,162154,155912,170954,159053,153905,160092,235895,285990,280138,291964,379269,357239,313034,305391,332627,332530,294532,328432,336129,364028,339235,309149,387303,397027,390607,380212,390486,413479,344510,370923,377326,355125,315359,338901,382244,337401,410879,398084,372280,304957,264067,0,--,--,147875,0,0,0,59091,56509,59666,55692,
