报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,
基本每股收益(元),0.07,0.05,0,0.17,0.19,0.12,0,0.34,0.23,0.11,-0.01,0.23,0.22,0.13,0.04,0.54,0.46,0.23,0.06,1.03,0.89,0.48,1.17,0.87,0.45,0.94,0.9,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,4.74,4.66,6.92,6.88,6.81,6.43,10.39,10.23,10.03,4.86,4.68,--,0,3.98,3.25,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.01,-0.02,-0.19,-0.26,-0.53,-0.87,-0.85,-0.22,-0.84,-1.28,0.41,--,-1.13,0.03,0.55,
主营业务收入(万元),54640,31440,10746,85579,58296,36400,9784,123893,72022,37502,7144,77489,49203,29830,12996,99518,63045,40074,12692,85207,60020,37990,72908,53039,26207,51399,35268,
主营业务利润(万元),13966,8124,2636,27110,18629,11891,3694,39792,23702,10141,2399,21509,14528,8526,2766,27117,19502,11141,3191,28346,20254,12252,23660,16159,8608,14639,9430,
营业利润(万元),2626,1731,139,8124,7769,4824,352,13698,8915,4246,-170,8477,7991,4786,1014,14632,12071,6123,1108,14696,11949,6307,13976,10157,5910,8610,7164,
投资收益(万元),1835,1245,606,1239,1,0,0,2,2,1,--,3,2,1,0,2,2,2,0,5,3,4,786,785,785,1421,1934,
营业外收支净额(万元),226,224,45,21,-98,60,-63,-96,131,125,15,276,888,821,81,-100,43,64,-19,553,193,105,415,330,70,--,--,
利润总额(万元),2852,1955,184,8145,7671,4885,289,13602,9046,4371,-155,8753,8879,5608,1095,14533,12114,6187,1089,15249,12142,6412,14391,10486,5981,9050,7497,
净利润(万元),2401,1618,67,5772,6262,3836,84,11344,7716,3810,-193,7590,7420,4442,837,11977,10264,5056,860,12260,10029,5052,11701,8579,4708,7424,6074,
净利润(扣除非经常性损益后)(万元),2183,1416,7,5700,6556,3762,84,11208,8232,4106,-193,7341,--,3747,--,11986,--,4990,--,11710,--,4979,10508,--,3975,5870,3527,
经营活动产生的现金流量净额(万元),11303,9424,5278,9198,1423,-14581,-3669,22305,-10440,-759,-476,6183,359,-486,-4270,-5777,-11821,-19368,-11899,-3042,-11724,-13389,4257,-399,-11772,299,4179,
现金及现金等价物净增加额(万元),10548,13274,4262,-54336,-55829,-45117,-35829,12251,-11341,2983,-3783,-3006,-5591,-7573,-2025,-16546,-19780,-24026,-12844,66295,58214,-8425,-5808,-5850,-7636,8523,4278,
总资产(万元),230265,233241,225325,224571,230140,232625,228543,239638,244969,242966,207487,194045,194934,189871,190738,187285,188501,187318,185020,181919,174342,101613,96373,--,0,76485,55025,
流动资产(万元),135157,142132,127151,120601,128961,150282,147642,185706,190671,196406,162638,158847,157164,152368,159395,155637,160439,160068,157806,154425,149628,77151,71644,--,--,60063,40696,
总负债(万元),53310,57850,50690,49920,55520,60394,58595,69447,77796,80134,47703,34028,34688,32937,35200,32580,35305,39240,35667,35332,30729,47276,44052,--,--,38575,27698,
流动负债(万元),51266,55796,48585,48037,53611,58453,56665,67518,76386,78182,45576,32009,33224,31495,33736,31116,34073,37845,34265,33925,29327,42122,42090,--,--,38497,27410,
股东权益不含少数股东权益(万元),175276,174492,173611,173544,174032,171606,169278,169445,166450,161911,158913,159106,158938,155954,154582,153745,152173,143688,145002,142819,140020,50806,48892,--,0,34766,24515,
净资产收益率加权(%),1.4,0.93,0.04,3.36,3.65,2.25,0.04,6.91,4.67,2.37,-0.12,4.86,4.75,2.87,0.54,8.12,6.96,3.62,0.6,12.79,10.62,0,27.6,--,0,25.87,31.36,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
