报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,
基本每股收益(元),0.02,0.02,0.01,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0,0.02,-0.07,-0.05,-0.02,0.12,0.02,0.01,0.01,0.24,0.23,0.19,0.13,-0.37,-0.5,0.07,0.03,0.26,0.17,0.09,0.02,0.06,0.05,0.01,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,2.96,--,1.04,1.06,1.09,1.11,1.01,1,1,0.99,0.97,0.95,0.88,0.78,0.61,1.35,1.44,1.42,1.35,1.29,1.22,1.21,1.28,1.25,1.25,1.15,1.13,1.58,1.65,1.65,1.88,1.99,1.97,1.99,2.14,2.14,2.17,2.14,2.17,2.16,2.16,2.1,2.19,2.16,2.12,2.09,2.18,2.16,2.18,2.14,2.13,1.83,1.92,1.85,1.92,1.77,1.68,1.51,1.87,1.68,1.5,1.58,--,1.02,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.1,--,-0.22,-0.12,-0.13,0.22,0.01,0.07,0.02,-0.58,-0.45,-0.28,-0.17,0.98,0.84,0.73,0.26,1.06,0.81,0.46,0.22,0.65,0.53,0.27,0.07,0.58,0,--,0,0.29,0,0,0,0.41,0,0,0,0.5,0,0,0,0.63,0,0.17,--,0.31,0.21,0.11,0.01,-0.32,--,-0.33,-0.25,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),623673,449876,214087,940097,800269,557864,294045,1243814,949050,655508,335612,1112571,799612,508313,257695,1213675,1023342,678326,337195,1028664,659137,349563,159957,488252,332380,212786,108028,491096,366985,232037,108763,424059,313296,197645,89891,359812,258642,175613,85885,397194,313035,232328,121579,412421,289334,199842,96694,359139,240072,173529,82070,300347,225909,151908,73737,283731,101769,166789,90061,163034,87866,115268,64306,146403,75540,156774,74956,140273,66971,114239,50740,90401,3081,71713,
主营业务利润(万元),102391,70607,34817,149286,107007,72185,34049,124553,82106,53863,24401,104346,73039,48038,24056,97200,84893,53549,29305,148889,119373,89243,47700,147429,98276,64803,31159,164237,120057,74312,29026,118989,82578,44594,--,69773,45824,33992,18938,73163,56736,41536,20172,69642,51141,36482,18995,100772,79154,66021,29428,82924,62327,42968,21020,75255,28086,34473,14383,25884,17381,23262,14144,16185,10927,16096,10642,20336,10845,23416,12741,17224,-1470,163089,
营业利润(万元),2643,2759,1601,-2288,1443,1115,513,-11517,-3524,-3727,-3835,-26349,-12317,-7916,-2682,-38184,3708,2317,1679,27705,28709,24470,14460,-32084,-47071,11572,4645,40885,31762,17081,3810,14889,11374,3697,2018,-5828,-6911,-2795,844,-18373,-3394,2108,-278,12559,8824,7618,4435,33402,31511,31483,13011,25473,21604,16267,7724,24757,10037,10974,3760,9246,8844,9239,7127,19599,0,18679,0,21889,0,0,12725,17343,0,0,
投资收益(万元),2312,1467,627,2978,1749,1088,480,2294,1578,1098,513,4773,1649,1000,440,3288,1649,1092,532,1079,502,370,156,2957,1967,1460,690,1484,1571,957,384,1575,862,519,222,3426,-387,-205,-85,-1180,-346,-209,-64,-1503,-259,-238,148,225,589,523,162,-185,-246,-420,-253,-973,2005,4295,2878,4171,2675,3991,1939,3142,1938,4205,2843,5415,4040,523,0,0,0,0,
营业外收支净额(万元),832,523,55,7811,1964,670,371,13897,5663,5177,4552,28857,5229,2736,384,52995,581,516,417,8509,2305,1573,1667,3880,21,-56,-35,-71,--,--,--,-463,--,--,--,4620,0,--,332,23,0,0,0,-576,0,0,0,-786,0,0,-198,0,-286,-110,0,-1023,0,-450,0,217,0,0,0,0,277,0,151,0,-203,262,0,0,--,--,
利润总额(万元),3475,3282,1656,5522,3407,1785,884,2380,2139,1450,717,2508,-7088,-5180,-2298,14811,4288,2832,2096,36214,31015,26044,16127,-28204,-47050,11516,4610,40814,31928,17218,4107,14426,10935,3599,2013,2290,-6854,-2541,1091,-19424,-3641,1858,-335,10499,8450,6901,4606,32856,31630,31668,12982,24689,21083,15740,7431,22797,12005,14827,6496,13633,11407,13537,8879,22169,13635,23561,15475,27120,15298,24343,12670,16034,793,152677,
净利润(万元),3165,3447,1752,4162,2251,1038,648,1366,1267,805,484,1780,-7180,-5474,-2466,12477,1696,1238,880,24183,23275,19812,12940,-38228,-51714,7341,2759,26910,17780,9392,1506,6054,5008,1287,1188,3894,-4809,-1683,456,-18764,-4957,285,-1388,5915,3663,3613,3371,21369,17709,17081,8106,13092,12467,9230,4451,13979,8656,11118,4774,10543,9385,11228,7225,18729,11338,20577,13657,23814,13635,20755,10769,13629,0,129776,
净利润(扣除非经常性损益后)(万元),2400,2925,1700,-3054,503,394,275,-12059,-4566,-4386,--,-31198,--,-8166,--,-41580,--,910,--,12323,--,18075,--,-41937,--,7397,0,27091,0,9246,--,6279,0,1351,--,-6752,0,-2096,0,-18615,0,309,0,6275,0,3556,0,20651,0,17101,0,13064,12742,9336,--,12301,8694,11560,4774,10543,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
