报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.07,0.04,0.01,0.26,0.14,0.12,0.01,0.32,0.27,0.19,0.08,0.32,0.12,0.06,0.04,0.41,0.22,0.21,-0,0,-0,-0,-0,0,-0,0,-0,0,-0,-0,0,-0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1.56,1.5,1.58,1.54,1.36,1.33,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.04,-1.35,-1.32,-1.27,-0.72,-0.21,0.31,1.06,1.03,1.06,0.84,0.83,0.85,0.85,0.82,0.82,1.03,1.03,2.14,2.16,2.49,2.54,2.68,3.08,2.75,2.71,2.38,2.2,2.09,3.16,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.3,-0.35,-0.19,-0.88,-0.9,-0.37,-0,0.01,-0,-0,-0,0,0,0.01,-0,-0.01,-0,-0,0.01,0.01,0.01,0.01,-0.25,0,0,0,0.08,0,0,0,0.09,0,0,0,0.05,0.11,0,0,-0.08,0,-0.01,--,-0.38,-0.33,-0.21,-0.01,-0.03,--,-0.02,--,--,--,--,--,--,--,--,
主营业务收入(万元),203100,92381,35107,350102,164719,85910,29936,260118,163082,118271,58052,246256,129699,55968,26806,233565,145567,114426,0,0,0,0,--,--,0,0,0,0,0,0,--,0,0,--,493,493,493,202,28178,27834,26543,23666,77506,53754,77506,19205,68915,52259,32529,16906,61508,43009,24251,13122,51556,17318,13791,6653,52797,27103,61503,38217,78541,37986,73981,37802,74115,60616,51337,
主营业务利润(万元),32717,17875,7851,59901,29326,17209,8382,75142,51861,38730,20103,82201,38461,20978,10296,97037,52943,44202,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,--,29,29,26,4,-20,-34,24,123,3706,3181,1697,1459,2876,1660,1159,929,4343,3142,2175,655,914,1274,8994,5229,719,3598,9196,7285,4728,2116,3538,1361,3405,--,--,
营业利润(万元),5540,5991,235,43600,23073,19337,3315,69599,57078,39899,16721,68236,26372,14048,7757,80023,41785,36548,-27,-212,-140,-136,-133,-401,-166,-93,-44,-153,-51,-27,-493,-268,-174,--,-2411,-2042,-1482,-803,-24409,-16197,-6776,-5699,-1968,-579,-7140,44,-1710,445,382,-297,-2894,-792,-443,--,-7895,2471,4047,3994,987,1233,2831,4595,5147,0,3777,1424,3920,--,--,
投资收益(万元),12916,8552,2580,10764,9546,6338,2455,20280,18964,15702,2419,9085,115,115,115,-70,-56,-45,--,0,--,--,--,--,--,0,--,--,--,0,--,--,--,--,5,5,0,0,15,-15,-15,24,2186,10,-1232,0,1571,6,6,--,-622,-172,-172,--,168,204,-13,0,0,0,75,0,2,0,157,150,25,--,--,
营业外收支净额(万元),7335,4736,2263,13035,4370,4360,-279,107,-53,10,3,-100,-101,-164,6,1697,-453,-473,0,272,0,--,--,449,100,100,--,200,--,--,550,200,200,--,424,0,0,-568,-10568,0,0,0,42,0,0,0,-720,0,0,3,-426,-18,8,213,-536,0,-11,0,5080,0,--,0,0,31,0,--,--,--,--,
利润总额(万元),12875,10727,2498,56636,27443,23697,3036,69706,57025,39909,16724,68136,26271,13884,7762,81720,41333,36074,-27,60,-140,-136,-133,48,-66,7,-44,47,-51,-27,57,-68,26,--,68,-518,-2432,-1371,-34962,-25990,-13393,-5802,400,-448,-12174,185,215,614,562,-294,-3743,-983,-607,--,-8263,2575,4897,3984,10853,1098,6614,4987,6396,3142,5491,2510,3710,--,--,
净利润(万元),13061,7363,1388,42146,22551,19344,1517,50851,42764,30701,12823,50463,18411,9705,5628,60670,30936,27012,-27,60,-140,-136,-133,48,-66,7,-44,47,-51,-27,57,-68,26,46,68,-518,-2432,-1371,-34962,-25990,-13393,-5802,218,-595,-12174,185,337,614,562,-294,-4067,-1211,-836,-349,-8153,2377,4530,3736,9554,953,5699,4247,5372,2671,4690,2156,3290,2049,1473,
净利润(扣除非经常性损益后)(万元),6398,2938,-555,14869,10998,7798,1800,31976,28278,22845,12815,45818,--,9854,--,59372,--,27370,--,-212,--,-136,--,-401,0,-93,0,-153,-51,--,-493,--,-174,--,-2449,0,-1482,0,-24741,0,-7264,0,-2151,0,182,0,-1589,0,388,--,-3841,-792,-843,--,-7617,2273,3656,3736,-183,--,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-141302,-118977,-104569,-201266,-166424,-107804,-95920,-357178,-228475,-28607,-23622,-20064,-47784,-56463,-29661,-129162,-125254,-47146,-28,233,-136,-136,-137,153,123,161,-27,-247,-43,-147,419,209,298,341,-7669,-5690,-20,117,2590,684,3227,1843,2873,7394,5992,1256,1620,3512,3508,71,-2351,0,-213,--,-11740,-10337,-6496,-367,-685,--,-615,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),141521,-22619,30231,29164,-42016,-33250,3397,125339,226090,56974,56949,60020,28665,12228,21728,-87191,-86293,-36750,-27,234,-136,-136,-136,154,224,261,-27,-245,-42,-147,419,208,297,--,-290,-204,-28,117,-579,-565,-17,1201,-2773,2692,2091,0,1255,4015,4716,--,-1096,0,97,--,-5486,-4736,5757,4453,-3923,--,-5187,--,--,--,--,--,--,--,--,
