报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.46,0.26,0.15,0.51,0.57,0.37,0.23,0.68,0.61,0.36,0.2,0.57,0.48,0.3,0.17,0.6,0.48,0.33,0.17,0.57,0.64,0.48,0.25,0.62,0.47,0.33,0.16,0.35,0.24,0.18,0.1,0.2,0.13,0.1,0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.53,--,3.18,--,2.89,2.71,2.64,2.47,2.35,2.2,2.14,1.97,2.93,2.77,2.63,2.39,2.23,2.1,1.93,1.95,1.85,1.79,1.84,1.73,1.66,1.63,1.63,1.62,1.58,1.56,1.53,1.56,1.52,1.51,1.57,1.53,1.51,1.2,1.23,1.19,1.16,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.34,--,0.91,0.59,0.01,0.25,0.61,0.2,0.07,0.92,1.72,1.4,0.23,0.5,0.5,0.3,-0.14,0.24,0.21,0.17,0.08,0.13,0.17,0.15,0.07,0.24,0,0,0,0.07,0,0,0,0.2,0,0,0.14,0.22,0,
主营业务收入(万元),428245,277726,153233,550483,405651,257987,141349,532532,403269,253844,126951,401576,288802,173659,104730,389241,278871,179830,103465,305065,211691,141069,76492,202173,130172,77203,40234,108273,72168,44853,23373,63466,40452,28009,17214,50973,33475,24091,14016,43892,28920,20667,12733,34829,23586,16809,31354,25508,23182,
主营业务利润(万元),137896,88875,48036,173951,123348,76600,46602,179838,137217,86044,42304,132556,95154,56141,34524,135783,86645,54023,34106,100754,70381,48379,25521,83898,53590,32569,16200,43424,26713,17768,9985,27531,18532,12946,--,21772,14352,10504,6113,19108,12536,8880,5441,15303,10571,7690,14618,11716,10894,
营业利润(万元),31465,19646,12688,30351,33689,22024,13739,39381,35545,21311,12310,32719,28779,17780,10764,34423,27946,19951,10653,32479,23281,17160,9198,22383,16631,11790,6300,13120,9444,7190,4055,7451,5174,3953,2680,6545,4054,3472,2400,4557,3060,2481,1602,3455,2666,2211,3917,3687,3566,
投资收益(万元),--,--,--,1,-0,--,--,-74,-56,-56,-16,-45,-4,-0,1,31,0,0,-2,-14,-14,-16,0,2,2,1,0,1,0,0,14,-1,148,119,53,-18,-12,-8,-11,-34,-41,-31,-14,-74,-32,-25,-61,-102,-74,
营业外收支净额(万元),8968,3860,417,3276,1756,1017,276,2141,1586,864,103,2100,1350,1221,54,2668,1904,530,70,2447,1385,1339,264,1322,980,977,0,--,--,-109,--,--,--,--,--,-704,0,0,0,-30,0,0,0,-5,0,0,-51,0,0,
利润总额(万元),40433,23506,13105,33626,35445,23041,14015,41522,37131,22175,12414,34819,30129,19001,10818,37091,29851,20481,10723,34926,24666,18498,9462,23705,17611,12767,6300,13449,9430,7082,4058,7820,5191,4024,2683,6075,4300,3470,2391,4588,3109,2455,1584,3656,2616,2180,3966,3718,3608,
净利润(万元),34919,20305,11305,29362,30336,19666,12196,36266,32276,19432,10762,30357,25746,15967,9170,32123,25711,17563,9164,30206,21453,15933,8149,20663,15499,10924,5353,11493,8094,6101,3478,6798,4312,3421,2281,5083,3655,2950,2033,3911,2641,2085,1345,3213,2315,1910,3544,3316,3329,
净利润(扣除非经常性损益后)(万元),27296,17025,10950,26578,28844,18801,11962,34461,30928,18698,--,28573,--,14929,--,29855,--,17113,--,28650,--,14796,--,19800,--,10094,0,11589,0,6173,--,6758,0,3361,--,5047,0,2944,0,3902,0,2081,0,3189,0,1916,0,0,0,
经营活动产生的现金流量净额(万元),11477,43445,13043,-21741,-4804,-13582,13174,62863,28646,12346,17933,37493,48373,31170,490,13212,32666,10676,3675,49110,57221,46536,7666,16623,16495,10051,-4796,8128,7146,5677,2802,4227,5548,4870,951,8044,5156,2220,-1879,2471,1753,472,-554,6628,5236,4982,3534,0,0,
现金及现金等价物净增加额(万元),-17712,35074,9541,147200,-26988,-25861,8605,49567,20053,7879,13584,16844,25263,18762,-2933,-9537,15045,-1370,1995,23233,31130,25457,-149,1652,12063,148,-5391,-5528,-4447,-3458,-163,-1818,140,-425,-2224,2662,422,-1991,-5544,-2433,-4003,-3741,-1106,22009,20317,1905,-2805,0,0,
总资产(万元),772832,761808,766183,739551,519547,508932,577936,566852,474699,435776,451046,408889,376929,352101,360689,371821,351808,295485,342473,316782,273504,243710,231495,197881,174683,134042,135683,112669,95569,80752,80472,77168,73610,67556,71570,71408,66805,62273,63871,67524,63569,60602,63860,60429,56942,37275,39773,40881,39681,
流动资产(万元),650498,641968,647205,623621,417007,407272,478278,470924,387462,349446,365248,325528,292106,276973,289993,303378,283543,231798,281600,256200,214405,182504,181402,153626,144720,105730,108745,86032,71184,58360,60109,59200,54789,48468,53178,53515,48162,43722,45364,49169,44983,43178,46921,43636,41216,21425,23592,23574,21402,
总负债(万元),331601,335191,344734,329407,301202,301258,373469,374581,286417,260339,281615,250220,222872,207822,219957,240259,226659,178482,228543,212015,175825,151551,143791,118326,100292,64225,71437,47783,34081,21258,19271,19445,18373,13210,17260,17326,14151,10324,12839,15528,12842,10431,11433,9346,6683,7586,9302,11434,10918,
流动负债(万元),320573,323830,333041,317380,289348,289519,361110,362223,275246,249168,269927,239931,212870,198318,210042,230344,216853,168677,218350,201823,165736,141587,142139,116617,100292,64225,70597,46943,33241,20418,18432,18606,17533,12370,16420,16486,13311,9484,11999,14688,12842,10431,11433,9346,6683,7586,9302,11434,10918,
股东权益不含少数股东权益(万元),441231,426617,421448,410144,218345,207674,204467,192271,188281,175437,169431,158669,154058,144279,140732,131562,125150,117002,113930,104767,97678,92159,87704,79556,74391,69817,64246,64886,61488,59494,61201,57723,55237,54346,54311,54083,52654,51949,51032,51996,50726,50170,52427,51082,50259,29688,30472,29447,28763,
净资产收益率加权(%),8.2,4.88,2.72,12.43,14.78,9.8,6.15,20.67,18.61,11.63,6.56,21.04,18.03,11.58,6.74,27.39,22.37,15.84,8.38,32.78,21.96,18.21,9.74,28.81,--,16.22,0,18.97,0,10.25,--,12.14,0,6.29,--,9.72,0,5.51,0,7.7,0,4.08,0,8.36,0,0,11.35,10.9,11.56,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
