报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),-0.07,-0.05,-0.01,-0.25,-0.16,-0.1,-0.04,0.03,-0.12,-0.09,0,-0.51,-0.26,-0.18,0.01,0.05,0.09,0.35,0.02,-0.35,-0.4,-0.32,0.03,0.17,0.14,0.07,0.01,-0.57,0.02,0.02,0.24,1.25,1.26,0.85,0.38,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,2.09,--,--,--,--,--,--,0.73,--,1.01,1.08,1.24,1.2,1.27,1.54,1.21,1.19,1.14,1.22,1.57,1.54,1.51,1.44,2.14,2.14,2.73,5.31,6.7,6.46,6.66,4.05,6.11,3.88,3.26,2.88,2.53,2.38,2.33,2.31,2.11,1.98,3.82,3.64,5.78,5.75,5.46,5.37,5.25,5.25,5.24,5.19,5.12,5.09,2.9,2.71,2.26,1.97,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.05,--,0.83,0.44,0.34,0.22,0.17,-0.46,-0.36,-0.76,-1.13,-1.38,-0.55,0.07,0.59,0.65,-0.17,0.6,-0.15,-0.28,-0.32,-0.51,1.69,1.11,-0.24,1.38,0,0,0,0.94,0,0,0,0.76,0,0,0,1.09,0,--,0,-0.39,0,-0.95,--,0.4,0.09,-0.53,0,--,
主营业务收入(万元),324053,224372,84064,375912,272287,158326,61403,351126,244702,158592,72830,444002,329246,213363,116457,438470,315138,194214,100551,414814,312372,184511,84069,398677,295147,159759,62962,396439,320488,243812,142624,555957,449264,243765,114632,504718,334527,197437,74712,272605,184266,122236,56255,166717,115061,70148,32780,100105,69593,41931,16929,52169,31708,18311,8419,37246,18979,34733,28250,26015,
主营业务利润(万元),34296,20779,12854,48535,40293,24218,10121,60086,45769,26157,18215,51357,44811,31343,21885,68780,55817,37114,22014,80818,50470,43349,21168,86017,57756,29464,8902,71569,91640,70967,40180,208593,179010,101614,44540,196434,125209,74474,25991,76264,56089,40136,17239,45198,28237,16739,5762,18992,11095,5313,1831,10551,6258,4002,1556,8277,4710,9040,7437,7651,
营业利润(万元),-18149,-12479,-3090,-28807,-16285,-10268,-6035,2208,-10750,-9804,1467,-47066,-20224,-14253,2605,10149,13958,41357,3241,-20378,-40825,-32561,4475,32298,22781,10414,99,-45535,42011,35311,22918,126387,134287,71801,31912,140626,92251,53656,16530,37320,30115,22431,8698,19680,12292,6106,442,6153,2890,1174,-117,3769,2212,1416,431,3205,2248,5607,5863,6218,
投资收益(万元),2525,2525,1277,5287,56,56,56,19802,192,--,0,4967,5130,5130,--,72341,73286,73286,--,-1040,-9444,-2536,20,1735,-3,1,--,1093,703,458,-48,240,-9,1,0,-77,-146,-133,-6,-241,-268,-185,-136,104,377,-41,194,132,51,-15,0,-10,60,0,0,0,0,0,657,2,
营业外收支净额(万元),1044,1310,1118,-1651,953,1328,1224,6522,1099,1363,983,-96,-641,12,-7,1955,-151,506,-58,-1269,2206,-543,-241,-1208,-261,85,79,-13725,--,--,--,--,--,--,-98,-1006,0,0,89,-389,0,0,0,-871,0,0,0,816,654,423,190,964,739,492,0,84,0,0,0,-22,
利润总额(万元),-17105,-11170,-1972,-30458,-15333,-8940,-4811,8730,-9651,-8441,2451,-47162,-20865,-14240,2598,12104,13807,41864,3182,-21646,-38619,-33104,4234,31090,22520,10499,179,-59260,25294,19009,22795,125362,133591,71614,31815,139662,92228,53591,16613,36689,29784,22185,8521,18919,12328,5904,633,7118,3651,1629,73,4723,3010,1907,676,3291,2246,5541,6517,6199,
净利润(万元),-14466,-9294,-2815,-33812,-17732,-9807,-3660,2645,-12773,-9572,156,-52795,-27189,-18521,1062,5253,8915,36003,1640,-35819,-41432,-33332,3240,17514,14590,7253,662,-58930,2537,1179,12330,55342,64999,35307,15627,63741,38108,22094,6289,18485,16976,13741,5530,9674,6891,3122,322,4643,2587,1341,40,3964,2019,1276,452,2224,1451,3657,4313,4069,
