报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,
流动负债(万元),17634,19628,25723,30122,28048,49070,56817,61174,111563,105565,83511,144991,116434,125723,79381,85171,70353,70911,65306,55858,50137,50241,50461,46596,45434,44078,44435,43473,44824,45919,45695,43092,40854,48738,52488,86279,28436,27996,87370,88533,55753,46807,45458,64842,94857,50431,50318,55242,55216,47389,--,0,--,0,28696,0,0,18491,0,11948,
股东权益不含少数股东权益(万元),158835,145738,141184,24277,31802,12327,-4427,-3424,-58888,-16411,180707,179840,186920,188591,194098,192869,41402,34467,34547,-14954,-15939,-21075,-21585,-21737,-21856,-21973,-22985,-26960,-24091,-24084,-26473,-38627,-42701,-43810,-43952,-43700,17244,18431,21956,22244,36721,38629,39061,38413,38175,37668,37007,36656,35353,35243,35159,33900,34166,33975,33517,32822,32260,11276,10936,9387,
净资产收益率加权(%),12.6,4.11,1.02,77.48,147.47,--,--,--,--,0,0.58,-7.15,-3.16,-2.27,0.58,27.02,23.93,5.3,1.75,--,--,--,--,--,--,0,0,--,0,--,0,0,0,0,--,0,0,-18.94,0,-52.75,0,0.57,0,5.02,0,2.72,0,7.74,0,3.88,0,6.15,4.74,3.46,--,7.64,3.7,--,15.24,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
