报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.12,0.06,0.09,0.24,0.21,0.11,0.08,0.31,0.28,0.22,0.08,0.47,0.43,0.24,0.09,0.41,0.31,0.2,0.48,0.24,0.15,
每股净资产(元),2.4,2.33,5.89,5.79,5.76,5.66,5.72,5.65,5.62,5.56,5.51,5.44,5.4,5.21,5.12,5.03,4.93,1.91,1.71,1.38,1.24,
每股经营活动产生的现金流量净额(元),-0.21,-0.14,-0.07,-0.46,-0.66,-0.65,-0.46,0.65,0.57,0.02,-0.29,-0.59,-0.71,-0.7,-0.55,-0.63,-0.82,-0.19,0.61,0.15,-0.43,
主营业务收入(万元),70099,44350,16089,85684,61139,38683,14830,76782,55397,37392,14700,79872,53717,34511,12669,64985,43906,24882,49101,38654,29197,
主营业务利润(万元),20737,12733,5467,22058,15954,10013,3889,20117,13107,9197,3842,22249,16130,10877,4889,18471,11991,7524,12505,9705,7365,
营业利润(万元),4435,2200,1240,3299,2794,1548,1085,2965,2589,1895,1191,5184,4375,2651,1287,4729,3180,2189,3316,2420,1680,
投资收益(万元),-433,-153,-56,-74,-58,-119,-52,-170,-170,-170,-114,-289,-82,-82,--,9,--,--,0,--,--,
营业外收支净额(万元),398,368,154,836,445,191,88,2101,1917,1702,23,2371,2422,1049,204,306,257,156,2238,318,182,
利润总额(万元),4833,2567,1394,4135,3239,1740,1173,5066,4506,3598,1214,7555,6797,3701,1491,5035,3437,2345,5555,2738,1862,
净利润(万元),4160,2136,1203,3224,2769,1430,1025,4234,3798,2921,1013,6365,5774,3177,1268,4427,3065,2007,4843,2375,1473,
净利润(扣除非经常性损益后)(万元),--,2165,--,2774,--,1471,--,3066,--,1966,--,4951,--,2523,--,4402,--,1998,3502,2242,1439,
经营活动产生的现金流量净额(万元),-6982,-4839,-970,-6163,-8939,-8816,-6160,8782,7628,221,-3868,-8003,-9616,-9511,-7403,-8492,-11040,-1940,6146,1518,-4264,
现金及现金等价物净增加额(万元),-5695,-5090,-3707,-9327,-6703,-7170,-5408,-12429,-9129,-8385,-8646,-823,-2333,1327,-6238,24221,29406,1613,4312,-1793,3118,
总资产(万元),131957,129717,122269,120263,125012,121504,115729,114393,117165,123029,118609,114054,131823,109783,106881,107520,115306,63694,55007,48528,41113,
流动资产(万元),92432,90121,84264,82379,88301,85126,79719,78699,88544,94990,95809,92467,113097,91409,88304,88852,97885,45938,37134,33614,27504,
总负债(万元),51082,50923,42810,42133,47286,45092,38485,38078,41288,48030,44199,40656,56707,37768,33977,35878,44856,41260,34538,32789,26529,
流动负债(万元),49853,49693,41580,40904,45821,43626,37020,36613,40047,46789,43458,39915,50739,30900,27109,29110,38088,34492,27770,31889,25629,
股东权益不含少数股东权益(万元),80875,78794,79460,78130,77725,76412,77244,76315,75877,74999,74410,73397,72854,70273,69150,67869,66550,19107,17093,13750,12375,
净资产收益率加权(%),5.23,2.72,1.53,4.17,3.6,1.87,1.34,5.66,5.09,3.9,1.37,9.01,8.16,4.58,1.85,14.33,16.45,11.09,31.92,17.73,12.66,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
