报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.41,0.29,0.12,0.24,0.15,0.12,0.1,--,--,0.14,0.05,0.46,0.51,0.43,0.22,1.64,1.36,0.79,1.82,0.66,0.05,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,12.68,12.9,12.7,12.47,12.2,3.4,2.61,3.77,1.22,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.14,0.19,0.26,0.72,0.34,0.63,1.31,1.54,0.37,
主营业务收入(万元),80135,47281,21273,86282,60757,40078,20020,70199,46149,26505,10284,60889,49893,35874,14375,57881,44020,26435,59517,19955,5194,
主营业务利润(万元),13116,7995,3964,11502,6459,4671,2841,10715,6819,3586,1447,13941,12210,45871,4733,30282,23745,13828,33008,11735,1579,
营业利润(万元),7170,5272,2187,3643,2414,1968,1766,7013,4924,2497,1005,8588,9619,8124,4232,23999,19068,10930,26621,9320,430,
投资收益(万元),41,5,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业外收支净额(万元),720,454,135,640,430,308,116,93,495,206,6,12,-16,-25,-13,1036,189,205,39,280,265,
利润总额(万元),7890,5725,2322,4283,2843,2276,1881,7105,5419,2704,1011,8600,9603,8100,4219,25035,19257,11135,26660,9600,695,
净利润(万元),6547,4670,1965,3782,2347,1903,1599,6160,4595,2283,860,7334,8162,6885,3586,21348,16380,9456,21818,7967,599,
净利润(扣除非经常性损益后)(万元),5196,3628,1822,2135,1211,1163,1316,--,--,1502,--,7210,--,6906,--,20888,--,9284,21462,6150,294,
经营活动产生的现金流量净额(万元),-9756,-8775,-5709,9589,2923,8631,8886,7013,7646,9376,8442,3646,2196,3066,4196,11525,5518,7540,15673,5051,1209,
现金及现金等价物净增加额(万元),-22259,-3624,4147,-30521,-24457,-12710,6753,694,-5338,-2436,5448,-42578,-16481,-10389,941,124916,138227,479,7695,3127,-471,
总资产(万元),272146,264069,262861,259904,239977,237810,232930,229226,227936,222341,230500,219651,222466,228902,215114,210402,214782,58980,49682,30933,10902,
流动资产(万元),131398,139418,144087,146487,142006,144185,144009,139761,147939,144835,151470,150437,169638,181976,180129,175734,184610,29512,26555,14084,6017,
总负债(万元),55452,49286,50314,49329,30832,29106,24039,21786,22060,18776,27559,17570,19557,22470,11981,10855,19648,18193,18351,18520,6885,
流动负债(万元),47314,41553,45619,46090,28021,26171,21099,18873,19176,17776,26549,16543,18576,21478,11067,10441,7820,8976,12026,15823,6885,
股东权益不含少数股东权益(万元),216694,214783,212547,210575,209145,208704,208891,207439,205876,203564,202941,202081,202909,206432,203133,199547,195135,40787,31331,12413,4018,
净资产收益率加权(%),3.06,2.19,0.93,1.81,1.13,0.91,0.77,--,--,1.12,0.42,3.61,4.01,3.39,1.78,27.12,41.45,26.22,93.55,99.57,15.04,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
