报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-03-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),0.01,0.01,0.02,-0.8,-0.03,0,-0.06,-0.2,-0.21,-0.25,-0.14,0,-0.19,-0.13,-0.07,0.52,-0.08,-0.01,0.01,0.03,-0.03,-0.03,-0.04,0.05,0.01,-0.03,-0.04,-0.66,-0.39,-0.34,-0.03,-0.35,-0.04,-0.02,-0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.01,--,2.44,2.48,2.63,2.7,0.35,0.42,0.45,0.44,0.42,0.42,0.4,0.44,0.4,0.37,0.35,0.4,0.76,0.82,1.08,1.13,1.45,1.43,1.45,1.48,1.57,1.55,1.51,1.49,1.49,1.47,2.59,2.54,2.5,2.46,4.59,4.49,4.41,0,1.93,1.46,1.11,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.27,--,0.03,0,0.45,0.69,0.04,0.07,-0.04,0.38,0.04,0.02,0.03,-0.12,0.18,0.15,0.02,0.24,0.13,0.07,0.03,-0.03,0.29,0.17,0.05,0.06,0,0.06,0,0.03,0,0,0,0.31,0,0,0,0.13,0,0,0.76,0,0,
主营业务收入(万元),363984,189697,165415,495841,484266,332383,125759,475864,366898,206047,86039,496575,365594,254149,106335,713169,37473,25279,12924,41492,30833,20841,9572,37598,27734,17986,8817,41550,30252,20581,10008,40145,29928,18838,9551,32292,24819,16737,8258,33130,24053,15895,8730,27098,19609,13693,6909,21147,13168,5037,17227,14118,11062,
主营业务利润(万元),71951,35082,20422,58152,73157,51375,17649,66662,35626,10220,4336,44470,24017,21325,4512,86082,6909,4758,2681,9314,7438,5044,2430,10276,7577,4936,2431,9169,5917,3985,1922,5657,5543,3531,--,4248,3612,2786,1537,5372,4299,3190,1843,5737,4157,2957,1533,5321,3621,1250,4600,3351,1483,
营业利润(万元),-501,-899,1998,-100701,-5672,1575,-7871,-34706,-35455,-37163,-19742,-53429,-30894,-18438,-9419,24846,-2162,-292,267,-1901,39,-395,-811,-1790,141,-642,-1123,-17733,-14348,-12739,-1097,-11970,-1212,35,-401,-68,763,921,583,2490,2385,1890,1136,3711,2836,2098,1075,3664,2434,867,3254,2372,1173,
投资收益(万元),15520,15285,9559,725,411,336,-111,1138,722,559,166,370,246,92,--,--,1508,1543,351,1239,570,177,-135,1629,990,279,-456,-679,-432,102,104,2067,1869,1211,163,180,1551,953,42,580,451,258,1,21,2,2,0,0,134,0,82,0,0,
营业外收支净额(万元),6745,5172,790,2930,3439,626,235,2868,306,562,88,47365,3507,1607,550,17149,47,59,68,3151,-347,-79,-87,4210,529,139,137,-524,--,--,--,--,--,--,--,-78,0,0,0,-110,0,0,0,-35,0,0,0,-59,0,0,0,0,0,
利润总额(万元),6244,4274,2788,-97771,-2233,2201,-7636,-31838,-35149,-36601,-19654,-6064,-27388,-16830,-8869,41995,-2115,-234,335,1250,-308,-474,-897,2420,670,-503,-985,-18257,-14182,-12627,-1105,-12458,-937,72,-455,133,2367,1951,721,2960,2822,2116,1122,3698,2786,2075,1065,3605,2518,848,3280,2317,1167,
净利润(万元),5001,3577,2371,-94760,-4198,532,-5854,-20260,-22080,-25484,-14334,208,-19853,-13485,-6875,40166,-2181,-293,234,829,-669,-726,-1047,1315,170,-694,-921,-16924,-10115,-8661,-794,-8959,-1075,-402,-407,-179,2081,1614,494,2078,2019,1484,745,2485,1855,1382,710,2349,1732,546,2214,1579,781,
