报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
基本每股收益(元),0.04,0.03,0.01,0.03,0.05,0.04,0.01,0.07,0.08,0.06,0.03,0.13,0.11,0.09,0.03,0.18,0.31,0.25,0.09,0.41,0.3,0.21,0.09,0.55,0.4,0.28,0.5,0.34,0.5,0.17,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.4,2.37,2.37,2.34,4.64,4.57,4.56,4.47,4.37,4.28,4.16,2.62,2.47,2.35,2.07,0,1.96,1.49,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.08,-0.03,-0.02,0.14,0.18,0.11,-0.05,0.16,-0.21,-0.18,-0.09,0.58,0.55,0.49,0.62,0,0.37,0.15,
主营业务收入(万元),102565,72035,33429,155366,108815,73634,32325,169747,122914,83698,41063,165329,114271,78689,35635,152836,112562,76091,34067,144559,101638,70188,30390,133618,97612,68700,136972,101780,116021,74272,
主营业务利润(万元),24023,16352,6528,34497,25458,17567,6913,42473,32090,21986,10466,47723,35717,24564,10361,46839,35443,25574,11164,47844,34409,24356,10708,48923,36815,25419,49596,37700,39767,22245,
营业利润(万元),3396,2785,625,3328,5056,3867,656,7656,8331,6669,3367,12689,12221,9314,3374,17345,15346,11652,4713,21154,15653,11593,4583,22176,16550,11751,20682,16081,19671,7711,
投资收益(万元),101,133,17,73,55,80,1,103,90,109,26,78,--,0,--,-0,-0,-0,--,--,--,--,--,0,0,--,--,0,-0,--,
营业外收支净额(万元),641,625,444,265,187,232,224,413,306,181,96,1102,345,430,253,2162,2085,2025,145,1316,716,231,24,143,-210,-293,237,--,--,312,
利润总额(万元),4037,3410,1069,3593,5243,4098,881,8068,8638,6849,3462,13790,12566,9745,3627,19507,17431,13677,4857,22470,16369,11824,4606,22319,16339,11457,20919,16306,20138,8023,
净利润(万元),3606,3017,926,3224,4638,3597,762,7019,7591,5971,3053,12067,10885,8419,3203,16807,15085,11799,4215,19301,14108,10078,3940,19141,14021,9823,17324,11962,16143,4794,
净利润(扣除非经常性损益后)(万元),3184,2567,590,3147,4598,3479,611,6826,7448,5897,3011,11286,--,8119,--,15082,--,10137,--,18271,--,9929,--,19109,14257,10110,17178,0,11252,3348,
经营活动产生的现金流量净额(万元),10509,6556,7909,29701,33795,33761,9930,9526,6369,8675,2228,3609,-7941,-2413,-2299,13028,8664,5088,-2195,7521,-9863,-8795,-4187,20449,19167,17027,21683,10916,13124,4679,
现金及现金等价物净增加额(万元),7973,-3858,-6903,4597,-4936,22308,8525,-898,6382,3656,-1439,-2230,-3253,2357,-840,-5765,-14177,-12094,-7524,28108,33008,52111,78964,5541,3731,-6593,4835,-4433,3206,2978,
总资产(万元),417219,402197,395058,404124,421886,452499,434805,435105,436230,433524,417449,412551,397366,387556,376517,367306,355169,347663,333812,324056,311330,318710,325959,230901,230499,200957,193909,0,164151,131560,
流动资产(万元),218282,201483,192173,198766,208149,244061,218046,215799,244857,239651,221856,214915,208859,198640,187902,180673,170508,165147,157843,154251,155429,169858,184936,96636,107334,87311,96803,--,80125,66006,
总负债(万元),175976,161558,155926,165938,182278,213935,197154,198221,199065,197987,182903,181042,167041,159717,149070,143067,132585,128305,114851,109312,101717,113128,126515,139206,143924,118579,121355,--,81151,69601,
流动负债(万元),170032,152266,121586,130326,146713,185324,183496,174308,174778,171541,131369,129826,112410,102956,117288,118612,110991,104490,75585,69297,63023,73126,101454,113434,118284,106662,96253,--,64240,57101,
股东权益不含少数股东权益(万元),241244,240639,239131,238186,239608,238564,237652,236884,237165,235536,234546,231509,230324,227839,227447,224238,222583,219358,218961,214744,209613,205582,199445,91695,86575,82377,72554,0,68484,47621,
净资产收益率加权(%),1.5,1.26,0.39,1.36,1.95,1.51,0.32,3,3.24,2.55,1.31,5.31,4.79,3.71,1.4,7.72,6.91,5.35,1.94,9.73,7.25,5.36,2.3,23.31,0,12.68,24.57,0,28.99,11.39,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
