报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,
基本每股收益(元),0.17,0.28,0.2,0.51,0.18,0.1,0.1,--,0.35,0.3,0.18,0.46,0.15,0.01,0,0.71,0.6,0.31,0.14,0.02,0.01,-0.03,-0.04,0.04,0.04,0.02,0.01,0.02,0.01,0.01,0.01,0.06,0.06,0.05,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,1.23,--,2.53,2.4,2.39,2.39,2.28,1.99,1.82,1.68,1.67,1.63,1.62,1.67,1.67,1.65,1.66,1.65,1.64,1.64,1.64,1.63,1.62,1.61,1.57,1.79,1.8,1.79,2.03,2.01,2,1.99,1.96,1.94,1.89,1.89,1.89,1.86,1.86,1.81,1.82,1.9,1.91,1.86,1.78,1.85,1.81,2.88,2.64,2.62,2.43,2.48,2.28,2.24,1.96,1.86,1.58,1.57,1.53,1.45,1.5,2.05,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-1.06,--,-0.18,0.03,-0.01,0.72,0.92,0.64,0.64,1.76,-0.27,-0.31,-0.19,0.21,0.26,0.6,0.35,1.03,0.38,0.53,-0.05,-0.19,-0.11,-0.2,-0.26,0.31,0,--,0,-0.39,0,0,0,-0.61,0,0,0,-0.28,0,0,0,-0.26,0,-0.16,--,0.59,0.23,-0.54,-0.49,0.77,--,-0.16,-0.01,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),622560,477087,229529,474180,200137,81717,49693,140800,46267,41026,13020,147380,112983,38382,12893,158088,94683,25732,21299,12653,7929,3055,1519,19388,15153,12914,4209,49333,23235,18032,7968,48534,32554,21031,10351,28540,19842,12700,7141,34362,29255,18355,12226,24903,15205,10763,6677,17636,9787,6801,1123,19724,13649,9413,2924,20451,7836,8326,0,421,3372,6736,5401,19775,3562,7888,4666,4487,4454,5052,2111,6254,
主营业务利润(万元),41632,30220,14967,39566,16020,9038,6333,22850,7390,4508,67,10119,3006,115,44,10950,7751,4743,3326,3381,1979,1006,539,1942,1054,593,846,5288,2541,1700,1154,4603,3327,2251,--,4659,3789,2625,1230,5597,4072,2883,1522,3555,2464,1785,845,5571,2560,1169,689,7538,3730,1994,173,5603,3216,3484,0,15,1234,741,620,2255,487,484,417,-33,257,720,473,1213,
营业利润(万元),27053,20546,12586,33135,11995,6798,4906,16991,14548,12245,7897,8091,1491,132,1381,13101,10774,5815,2628,646,420,-480,-668,536,489,403,264,1189,204,172,164,518,696,498,121,799,980,700,199,1730,1626,1354,698,1600,1132,999,338,725,12,-1084,-752,2307,1117,379,-641,3062,2177,3092,144,-664,-311,-455,106,2261,487,696,0,-33,0,720,473,1220,
投资收益(万元),2004,1887,-525,1755,1236,431,171,3287,15400,15322,15263,680,300,-243,-31,3767,2412,1179,-109,-199,-191,-31,1,1178,1179,1178,--,29,0,0,--,--,--,--,0,-345,-301,-200,0,-404,-300,-200,-100,-392,-201,-254,0,-550,-433,-9,-143,-626,-423,-282,-141,-557,-277,-199,-48,478,0,1656,51,182,187,1578,-63,982,108,54,5,0,
营业外收支净额(万元),941,-275,-35,962,31,4,0,118,105,34,-82,519,873,-62,-13,-143,-97,-17,-19,-49,-20,-8,-7,249,266,13,-5,-41,--,--,--,--,--,--,--,-14,0,--,0,-8,0,0,0,-210,0,0,0,-99,0,-2,0,-406,3,-8,0,-261,0,38,0,1483,0,0,0,0,1,0,-1,0,-47,-13,0,0,
利润总额(万元),27994,20271,12551,34097,12025,6802,4906,17108,14653,12280,7815,8609,2364,70,1368,12959,10676,5799,2609,597,399,-488,-674,785,755,416,259,1148,124,183,163,1085,726,528,135,483,689,521,207,1322,1313,1156,595,998,912,734,337,132,-492,-1078,-894,1351,757,149,-783,2305,1735,2932,106,1298,-313,1802,166,2443,676,2263,350,1235,463,691,300,1068,
净利润(万元),18744,13882,9577,25117,8631,5044,3670,8941,11051,9299,5787,5878,1873,157,10,9035,7573,3881,1720,207,87,-440,-543,444,510,261,84,284,109,119,109,800,716,594,106,524,711,521,204,851,754,616,293,793,372,318,259,-246,-436,-945,-865,709,718,127,-727,2066,1651,2537,84,1078,-314,1529,143,2444,660,2059,296,1219,430,324,280,928,
