报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.07,0.16,-0.04,0.18,0.14,0.09,0.06,0.03,-0.11,0.01,-0.09,0.19,0.25,0.26,0.08,0.59,0.46,0.28,0.14,0.67,0.36,0.43,0.67,0.31,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,7.14,--,7.29,7.3,7.41,7.33,7.19,7.04,6.9,3.4,3.08,--,--,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.03,--,0.13,0.41,0.11,0.19,-0.42,-1.01,0.22,1.09,0.13,0.1,1.27,0.26,
主营业务收入(万元),115896,79803,35600,189809,137740,90847,40671,189198,138759,86617,48668,225867,184030,133162,68623,282211,210079,125146,61660,228956,102226,149152,136980,67165,
主营业务利润(万元),17138,10306,6423,42772,31683,20854,9605,29804,15940,13587,4296,36207,35417,28016,11770,47077,35860,19629,9994,38929,16553,17809,35104,16545,
营业利润(万元),5061,6381,-2857,1703,2228,2847,2053,-872,-9526,-3865,-5060,6845,10878,11667,4011,23772,19787,10663,4630,23939,11536,11544,24070,11597,
投资收益(万元),15465,15433,117,233,14,-70,-117,2677,30,105,-100,3446,186,157,-6,2238,2496,2647,606,3383,2559,4998,3082,2000,
营业外收支净额(万元),2584,1128,605,7441,4378,1385,903,2341,4410,4091,426,3122,2437,2035,289,3029,921,839,365,1966,1393,2892,340,-614,
利润总额(万元),7645,7508,-2252,9144,6606,4231,2956,1469,-5116,227,-4634,9967,13315,13703,4300,26801,20708,11502,4995,25905,12929,14435,24411,10984,
净利润(万元),9063,8470,-1946,7044,5442,3448,2431,1166,-4420,389,-3647,7259,9505,10053,3215,21270,16369,9397,3942,19393,10436,12327,19219,7840,
净利润(扣除非经常性损益后)(万元),-4198,-3642,-2480,2176,2039,2475,1686,-243,-7793,-2765,--,4746,--,8317,--,18938,--,8743,--,17825,9402,10141,18847,8050,
经营活动产生的现金流量净额(万元),1001,-665,6329,27473,13424,10786,7650,22910,16825,15823,1094,5184,5184,15922,4106,7323,-16280,-39174,8543,31666,3915,2894,36776,4729,
现金及现金等价物净增加额(万元),-4025,-14220,33306,7517,8817,-12816,-7801,-21539,-18340,-12485,-19103,-30053,-21124,6707,-17807,71205,64985,75103,164062,1463,7450,333,-4809,5514,
总资产(万元),787778,745053,696967,566702,570231,537097,535008,534533,512854,512056,498348,512209,530558,521450,442692,463614,403850,395739,437073,281418,259492,231043,193388,125777,
流动资产(万元),181864,179980,282534,158499,171202,142230,144875,148026,140429,141960,130890,142058,167537,172001,139632,167283,177031,187685,230008,72692,62544,48877,29660,39997,
总负债(万元),289234,249729,268715,268195,273610,242315,241472,243545,227324,221909,212228,222323,238154,228825,145861,175171,119276,120155,167036,179844,169549,152337,128320,86909,
流动负债(万元),243116,203400,157636,156772,162662,131525,130359,132089,118134,112461,105521,115351,128372,118780,130363,159355,93826,95297,138931,151492,132738,111551,75597,49124,
股东权益不含少数股东权益(万元),424914,424105,419639,289644,287786,285833,284498,281755,276172,280723,276341,279820,282085,282416,286950,283535,278477,272333,266888,98507,89364,78705,65068,37947,
净资产收益率加权(%),2.21,2.1,-0.46,2.47,1.91,1.22,0.86,0.42,-1.59,0.14,-1.31,2.59,3.35,3.5,1.13,9.17,7.58,5.07,3.92,21.89,12.42,17.13,36.07,29.77,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
