报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.26,0.19,-0.02,0.5,0.26,0.13,0.06,0.3,0.19,0.12,0.04,0.27,0.18,0.09,0.04,0.24,0.17,0.11,0.07,0.38,0.25,0.16,0.05,0.35,0.22,0.15,0.04,0.41,0.33,0.1,0.06,0.12,0.13,0.13,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.92,--,3.78,3.69,3.71,3.67,3.59,3.54,7.04,6.97,6.84,6.74,6.72,6.66,3.55,3.48,3.45,3.41,3.74,2.79,2.81,2.81,2.85,2.74,2.62,2.56,2.57,2.56,2.56,2.53,2.56,2.56,2.55,2.53,2.55,2.58,2.5,2.47,2.42,2.41,2.37,2.34,2.01,1.99,2.13,2.11,2.6,2.69,2.79,2.79,2.91,3.65,3.58,3.58,3.2,3.41,3.2,3.25,1.75,1.61,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.36,--,-0.42,-0.49,-0.45,0.33,-0.63,-0.5,-0.45,0.85,-0.39,-0.61,-0.49,0.61,0.11,-0.79,-0.54,0.74,-0.71,-0.3,-0.2,0.26,0.06,0.14,-0.16,0.41,0,0,0,0.67,0,0,0,0.41,0,0,0,-0.15,0,0,0,1.69,0,0.34,--,0.08,--,-0.09,0.28,0.16,0.44,--,0.65,--,--,--,--,--,--,--,--,
主营业务收入(万元),1390401,930385,398709,2676440,1591310,1107396,153825,792745,501058,304429,117406,710397,480735,270942,115852,680596,478931,320539,144049,608503,379985,239323,111106,512584,309834,195466,60975,416868,275864,75984,38265,132734,98521,61939,27039,118444,87825,57002,28614,105900,79919,52636,27104,107908,79777,50616,23928,90481,64817,39862,19898,97533,71921,48677,24588,87484,59766,36032,103906,47783,72926,26944,76517,36504,69130,35369,61028,30056,59512,34750,31383,
主营业务利润(万元),248210,159390,52765,401279,241908,145806,20936,117336,72124,44993,19681,108324,67891,39900,18690,97323,62767,39370,16649,81694,53864,34227,14797,73331,47559,32698,13510,75683,55611,16291,8594,23135,17132,11466,--,20807,16768,10895,5760,21062,15553,10944,5374,21400,17181,12052,5755,16367,11274,8083,4522,13584,8597,4990,1745,9756,8042,5217,16585,7169,13331,5439,14297,6766,7820,4780,7972,3997,9939,3658,3740,
营业利润(万元),54835,39910,-9476,96112,43358,17133,7630,37489,23867,14613,5752,32215,21409,11195,5339,29725,21096,13856,4625,24318,16733,10324,3366,18231,10948,7713,2111,14673,9259,5711,3226,6488,6400,5250,1531,3245,3390,2539,1796,4413,3598,2856,1648,3990,4621,4247,1843,3850,2252,2271,1251,3149,-218,-168,-607,-13582,-3742,-2812,-1027,-2843,-239,780,2474,701,8302,0,8580,0,10038,3768,3783,
投资收益(万元),21054,20833,573,36196,12201,8582,-67,-1183,-92,-9,-33,-520,-151,-129,-87,-491,-195,-84,-94,-664,-719,-479,-253,-154,-162,-149,-115,110,199,1071,639,2937,2827,2399,427,1179,950,595,419,340,275,180,22,-291,430,525,232,1133,967,648,241,949,887,579,249,-2455,-1418,64,693,0,968,1196,79,44,103,3,749,840,1,522,-36,
营业外收支净额(万元),13268,10157,6570,21843,14524,13635,-17,1163,414,-168,49,2111,1264,1099,43,713,153,45,85,1110,314,204,216,1109,601,574,28,--,--,-57,--,--,--,--,--,-176,0,0,0,-739,0,0,0,-53,-67,0,0,-277,0,-56,0,-56,-3709,-3679,0,-189,0,0,-290,0,70,0,0,0,0,-2,0,10,0,--,--,
利润总额(万元),68103,50067,-2906,117955,57882,30768,7612,38652,24282,14444,5801,34326,22673,12294,5382,30438,21249,13902,4710,25428,17047,10528,3581,19340,11549,8288,2139,14408,9179,5654,3200,6218,6182,5149,1491,4249,4216,3074,2190,4014,3797,2995,1644,3966,4991,4733,2055,4723,2996,2863,1468,4042,-3041,-3268,-372,-16226,-5271,-2817,-624,-2932,995,1961,2660,758,8936,4941,10024,4865,9860,4952,3698,
净利润(万元),51574,37587,-4126,93649,46531,23519,6317,32981,20586,12547,4787,29163,19153,9752,4640,25915,18059,11879,3811,20921,13806,8611,2970,15484,9529,6637,1659,11795,7789,2298,1407,2727,3115,2933,571,802,1038,862,839,221,648,760,439,1077,1831,2514,860,3053,1867,1722,737,3447,-3204,-3240,94,-14111,-4740,-2636,-1119,-2904,499,1553,1352,241,5851,3721,7504,3605,7130,3067,3019,
