报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
基本每股收益(元),0.23,0.18,0.1,0.4,0.27,0.19,0.22,0.75,0.48,0.33,0.17,0.55,0.4,0.25,0.14,0.4,0.31,0.2,0.19,0.94,0.77,0.56,0.24,0.9,0.63,0.18,0.77,0.69,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,6.37,6.22,6.11,5.97,5.89,5.77,12.33,12.15,11.85,11.63,3.5,3.26,--,0,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.58,0.36,0.08,0.36,0.2,0.31,0.46,0.29,0.26,0.19,0.13,0.75,--,-0.13,0.62,0.69,
主营业务收入(万元),54701,35609,17108,73742,51230,34424,17432,58493,42075,28622,14366,48946,36066,23085,11947,40079,27820,17573,7571,34342,23523,15119,6916,28321,19624,6711,23569,16694,
主营业务利润(万元),37433,24295,11843,51491,35488,23927,12263,42421,30748,20965,10445,35889,26420,16907,8708,29821,20672,13008,5561,25722,17557,11262,5070,21155,14488,4837,17438,12027,
营业利润(万元),8051,6318,3357,13718,9420,6628,3870,12908,8200,5564,2923,9388,6825,4267,2371,6859,5431,3430,1620,6682,5025,3225,1267,5854,4093,1185,5045,4213,
投资收益(万元),--,--,--,--,--,--,--,41,41,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,--,248,
营业外收支净额(万元),141,103,36,245,163,104,63,183,153,126,32,242,138,88,61,95,81,50,38,627,762,588,305,104,112,8,--,--,
利润总额(万元),8192,6420,3393,13963,9584,6732,3933,13091,8353,5691,2954,9629,6962,4355,2432,6955,5512,3480,1659,7309,5787,3813,1571,5958,4205,1193,5109,6038,
净利润(万元),6894,5399,2862,11759,8016,5608,3216,11083,7153,4862,2526,8146,5903,3692,2021,5883,4658,2937,1387,6202,4901,3249,1296,4925,3452,991,4249,3787,
净利润(扣除非经常性损益后)(万元),6783,5311,2832,11572,7879,5520,3158,10894,7021,4753,2498,7941,--,3613,--,5802,--,2893,--,6418,--,2687,1037,4837,--,984,4217,2281,
经营活动产生的现金流量净额(万元),2466,1197,-883,9228,5702,3045,1110,7609,5800,2593,1939,10023,8564,5279,1198,5384,2964,4630,3375,2124,1921,1435,707,4102,2179,-694,3394,3775,
现金及现金等价物净增加额(万元),-3687,-4685,-5789,-4698,-7637,-8849,-1715,13468,43212,37792,-341,10833,17825,18031,2189,-458,1967,16822,3100,63778,64213,65087,586,427,765,-1029,2673,2044,
总资产(万元),135933,137392,136496,136777,132162,129515,133176,132212,117094,114019,111203,104187,104956,100777,97734,93860,92672,89943,95298,94805,92677,92162,26548,24720,--,0,21493,17425,
流动资产(万元),61621,62401,61727,64619,60390,57997,62652,62800,88574,86888,86832,84266,88407,85640,84914,83130,84348,81492,86897,86326,84422,83885,18432,16496,--,--,13500,10056,
总负债(万元),13570,16566,18265,21459,20681,20493,19113,21446,13430,12645,12166,7676,10687,8721,7348,5495,5532,4524,4028,4923,4976,6114,7302,6769,--,--,8467,8649,
流动负债(万元),11660,14607,16257,19400,19550,15340,13940,16225,12613,11797,11336,7323,10338,8350,7006,5282,5311,4297,3793,4685,4976,6114,7267,6734,--,--,8467,8649,
股东权益不含少数股东权益(万元),118847,117352,114815,111953,108210,105802,110810,107594,103664,101373,99037,96511,94269,92057,90386,88365,87140,85419,91270,89882,87701,86049,19247,17951,--,0,13026,8777,
净资产收益率加权(%),5.97,4.71,2.52,10.77,7.4,5.14,2.94,10.86,7.15,4.91,2.58,8.81,6.46,4.09,2.13,6.65,5.24,3.26,1.53,10.44,--,10.69,0,31.8,--,0,38.98,56.65,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
