报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-03-31,2002-12-31,2001-12-31,
股东权益不含少数股东权益(万元),66710,63148,66304,52550,48212,46442,44801,42888,42180,38875,37049,36306,38439,35676,33881,33632,33418,33410,33129,32630,47099,47091,47233,46056,46745,45718,44338,46484,44986,42855,46087,47030,45473,44872,47287,47033,45189,44857,47488,47404,46113,45608,47913,47819,46830,46316,45252,20844,0,18202,17413,
净资产收益率加权(%),28.12,22.79,22.77,15.38,11.56,7.94,4.34,--,14.79,6.68,2.03,8.07,13.34,5.85,0.74,3.02,2.38,2.36,1.52,-35.97,1.09,1.08,1.19,0.46,--,-0.27,0,5.63,0,-2.1,--,6.6,--,1.9,--,6.46,0,1.85,0,5.88,0,2.05,0,5.98,0,2.76,0,13.53,0,14.59,13.05,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
