报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
基本每股收益(元),0.07,0.05,0.03,0.05,-0.08,-0.12,-0.1,0.32,0.24,0.2,0.12,0.29,0.25,0.18,0.1,0.4,0.34,0.52,0.22,0.48,0.33,0.24,0.12,0.55,0.41,0.26,0.48,0.31,0.57,0.34,
每股净资产(元),4.87,4.86,4.95,4.93,4.95,4.91,5.34,5.44,5.36,3.71,3.72,3.61,3.56,3.5,3.51,3.41,3.34,6.54,6.34,6.12,5.97,5.88,5.86,5.74,5.61,2.23,2.01,--,1.57,2.52,
每股经营活动产生的现金流量净额(元),0.14,-0.02,-0.1,-0.24,-0.13,-0.04,-0.16,0.37,0.13,0.04,-0.22,0.1,-0.12,0.05,-0.24,0.06,-0.16,-0.24,-0.24,0.41,-0.25,-0.19,-0.29,0.41,0.22,0.13,0.25,0.13,0.32,0.3,
主营业务收入(万元),68484,44140,23665,91180,59794,35404,15640,75912,53672,35676,17256,63146,47057,32581,15417,53409,39541,27634,14444,37765,27136,18404,9381,33354,24173,15246,26522,19683,16606,9647,
主营业务利润(万元),23047,15743,7924,28803,18727,10484,4823,28304,19937,13406,6332,24762,18621,12452,6256,19734,15448,10485,5124,13616,9966,6789,3279,11896,8624,5367,9424,6433,5879,3913,
营业利润(万元),1043,1061,466,474,-1952,-2809,-2107,4983,2919,2108,580,5346,4957,3513,1911,6604,5224,3717,2031,4754,3189,2301,1244,4507,3205,2143,3518,2388,2956,893,
投资收益(万元),-4,16,-36,-5,2,--,--,18,7,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,0,--,
营业外收支净额(万元),463,335,206,160,255,365,19,2521,2325,2281,2041,982,433,413,142,2091,1931,1887,165,297,162,141,28,331,272,87,172,--,--,32,
利润总额(万元),1505,1396,673,634,-1698,-2444,-2088,7504,5244,4389,2621,6328,5391,3926,2054,8695,7155,5604,2197,5051,3352,2442,1272,4837,3476,2230,3690,2432,3007,925,
净利润(万元),1410,1107,567,928,-1665,-2496,-2082,6081,4305,3727,2115,5371,4625,3374,1749,7309,6131,4795,2044,4387,3017,2204,1100,4047,2833,1799,3289,2146,2449,854,
净利润(扣除非经常性损益后)(万元),--,822,--,794,--,-2806,--,4082,--,1939,--,4559,--,3021,--,5526,--,3190,--,4130,0,2082,--,3763,2575,1726,3160,2081,2406,827,
经营活动产生的现金流量净额(万元),2774,-318,-1982,-4938,-2683,-737,-3214,7470,2707,791,-4112,1818,-2141,870,-4317,1185,-2913,-2155,-2164,3766,-2313,-1723,-2658,3735,2018,881,1725,883,2168,777,
现金及现金等价物净增加额(万元),-211,2933,4127,-26156,-29003,-10870,-3494,25953,21444,19747,31006,494,4494,11266,-4357,-5337,-8839,-6390,-1369,-21678,-8851,-6976,-4208,36437,38147,143,440,783,1763,-107,
总资产(万元),250070,255480,248067,224390,220558,227623,225200,218214,219959,204484,195489,142372,141590,137434,111634,108099,104746,103878,95485,88401,72683,70664,67402,65363,67281,28570,26856,--,21469,12510,
流动资产(万元),96360,100781,96228,72829,79420,88648,90927,91465,113322,104180,112496,62905,72378,72960,50023,47262,50775,51923,55019,48640,56284,56631,58445,56781,58955,20207,18377,--,14260,8064,
总负债(万元),146518,154550,145799,122695,118620,126543,114728,105643,110224,97498,88336,71321,71499,68590,43421,42081,40106,40635,37295,32242,18073,16868,13795,12855,15988,13266,13077,--,10678,6072,
流动负债(万元),122693,127892,126744,105226,96761,104263,100109,94850,105812,94958,85889,68846,68374,65866,39453,40313,37354,37689,35536,30359,18073,16868,13795,12855,15988,13266,13077,--,10678,6072,
股东权益不含少数股东权益(万元),98317,98067,99889,99408,99923,99092,107734,109817,108090,67877,68095,65980,65234,63982,64188,62439,61196,59859,58024,55980,54610,53797,53608,52508,51294,15304,13779,--,10765,6425,
净资产收益率加权(%),1.41,1.11,0.57,0.87,-1.54,-2.3,-1.91,7.77,6.38,5.52,3.16,8.37,7.25,5.29,2.76,12.35,10.39,8.21,3.59,8.11,0,4.11,--,16.6,0,12.29,26.85,--,26.9,13.56,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
