报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1994-12-31,
基本每股收益(元),0.1,0.07,0.03,0.26,0.2,0.14,0.08,0.53,0.41,0.29,0.14,0.46,0.39,0.27,0.13,0.63,0.45,0.32,0.12,0.52,0.41,0.26,0.19,0.7,0.52,0.31,0.16,0.52,0.41,0.26,0.18,0.74,0.61,0.35,0.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.73,0,3.53,3.41,3.42,3.29,3.1,2.97,2.75,2.63,2.54,2.38,3.65,3.47,3.26,3.06,2.9,2.77,2.67,2.54,4.49,4.48,2.93,2.6,2.53,2.63,2.57,2.42,2.54,2.45,2.34,2.22,2.1,2.03,1.94,1.81,2.5,2.41,2.38,2.18,2.07,1.99,2.03,1.92,1.82,1.72,1.71,1.61,1.6,1.49,2.63,2.6,2.38,2.33,2.33,2.08,2.07,2.35,2.49,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.04,0,0.31,0.16,-0.03,0.63,0.34,0.2,0.03,0.64,0.3,0.11,-0.07,1.03,0.48,0.21,-0.13,0.7,0.28,0.04,-0.29,1.1,0.58,0.33,-0.06,0.97,0,0,0,0.74,0,0,0,0.34,0,0,0,0.92,0,0,0,0.6,--,0.05,--,0.85,0.27,0.32,0.04,0.06,-0.07,0.24,0.04,--,--,--,--,--,--,
主营业务收入(万元),92279,64015,31583,162407,114117,75963,36568,151810,107954,70322,32268,134980,101426,65434,30070,130596,99562,64807,29696,116223,86197,54543,25560,92251,65121,39043,18859,80919,58763,35735,18582,70773,52482,33358,14564,60272,45264,30033,14641,54774,38762,25222,11258,39803,26878,15915,7383,34686,23665,13795,5961,26653,18767,11882,4907,27790,14364,22476,8512,15618,2045,9875,3844,9543,4948,9649,3594,10398,10367,
主营业务利润(万元),40486,28262,14572,81560,58542,40146,20808,76867,53733,36532,17803,59332,46374,30758,15027,59667,48006,31905,14075,55649,42926,27082,13308,43971,31314,17840,8849,35651,26388,16339,9799,33489,26674,17083,7581,25984,20391,13313,6358,23779,17089,10993,4886,17499,12543,7668,3845,17047,12463,7658,3438,13924,10104,6436,2815,8369,4102,7040,2794,3433,344,3537,969,1165,319,1014,87,1940,3722,
营业利润(万元),12727,8756,4493,39381,30830,22244,13341,48556,35932,25033,12643,37060,31714,22202,10609,53077,37647,25698,10091,40993,32943,20415,9825,34830,25482,14920,6672,25935,19864,12140,5487,22615,19891,11594,4083,15713,13098,8226,3660,13472,10205,6439,2624,11825,8415,5025,2624,11816,8893,5592,2436,10977,7923,5044,1940,2788,1298,2585,1151,1983,36,1821,114,1250,0,1052,0,2000,1922,
投资收益(万元),-324,-373,-407,291,-300,-310,-215,-250,-241,-503,-264,-296,-490,-71,-105,49,1937,1759,155,1348,267,46,-23,1107,736,298,-382,4401,4337,3528,850,3199,2817,2094,7,-1032,-866,-650,-291,-1188,-894,-572,-340,-893,-781,-591,-386,-2287,-1027,-795,-376,-1428,-587,-367,-220,341,342,337,320,143,0,403,275,690,213,907,225,42,355,
营业外收支净额(万元),2526,1608,304,2296,1212,867,699,1579,253,208,128,807,20,21,22,58,-35,-34,-39,1860,50,-69,-4,289,18,-3,1,--,--,--,--,--,--,--,--,-252,0,0,0,-35,0,0,-20,84,0,0,0,-13,2,3,5,-236,-7,2,0,-23,-6,83,0,239,0,0,0,0,-1,0,-0,0,--,
利润总额(万元),15253,10364,4797,41677,32042,23110,14039,50135,36185,25240,12771,37866,31734,22224,10630,53136,37611,25663,10052,42853,32993,20345,9820,35118,25500,14917,6674,25747,19709,11934,5438,22619,19901,11607,4083,14429,12177,7525,3344,12249,9298,5876,2264,11015,7830,4423,2237,9516,7867,4800,2064,9313,7329,4679,1721,3108,1635,3005,1553,2721,228,2380,389,1941,552,1976,327,2404,2223,
净利润(万元),10535,7185,3290,28095,21763,15698,9071,33805,25588,18001,8826,28578,24378,17142,7977,39384,28010,19834,7243,31749,24953,15742,7065,26291,19248,11417,5709,19167,15082,9629,3569,13538,11192,6464,2088,9138,7636,4674,1912,7592,5996,3736,1448,6724,5126,2681,1107,5505,5035,2458,1036,4806,3984,2607,1327,2960,1546,2735,1306,2359,185,1978,331,1753,501,1815,219,2108,1509,
净利润(扣除非经常性损益后)(万元),7872,5572,2777,28446,20623,14995,8510,32832,25347,17840,--,28464,--,17107,--,30474,--,18996,--,30621,--,15942,--,24243,--,10049,0,18258,0,8944,0,13294,0,7059,--,9374,0,4624,0,7433,0,3728,0,6301,0,2425,0,5541,0,2455,0,5042,3991,2605,--,2981,1548,2657,1306,1346,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),13244,8700,-1687,53120,44086,31453,9281,31109,16784,7297,2737,-7866,19174,9968,-2043,39668,21040,12808,1987,39222,18266,6965,-2743,38805,17889,7811,-4783,25608,10132,1406,-6000,22126,10644,5997,-1040,17679,10541,2536,-4448,13485,2146,1766,-3793,6106,-1086,13,-461,11934,6297,4871,1653,7767,--,688,--,11025,3548,4131,580,830,-488,1704,311,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-21418,-542,-1913,16624,8745,-3165,1841,50361,-3876,-5244,126,-34115,462,-12150,-16776,4195,-3094,283,-10778,4580,-8489,-12869,-10932,15331,-1434,-5512,-4646,5979,-5479,-9545,-11426,37549,4063,189,-2742,856,-1540,-5403,-6231,3706,-5408,-2319,-5096,2229,-4070,-2567,0,831,-2477,-599,-1518,-3393,--,-2243,--,5673,1693,2009,-808,-23,-811,1328,484,--,--,--,--,--,--,
总资产(万元),473722,482309,485725,484317,496531,491609,504933,483738,324070,323866,317439,313571,321098,272447,268563,276400,262053,248373,234844,231686,229146,216124,212411,208092,201195,186283,144609,139167,134316,126422,128534,138244,93205,84150,79617,84266,79597,77566,77008,78306,68440,69978,66189,66279,61137,59125,55327,56251,49903,46075,43158,41270,41640,42076,33113,37411,42011,39865,34460,35036,29627,30516,29212,27878,28891,25131,25441,24456,20753,
流动资产(万元),150046,170211,169411,169121,161010,143651,146704,145860,84254,81972,82644,77148,130493,102942,94641,106764,117215,109648,97928,99655,100018,91952,92141,91346,87671,77478,80063,74553,71030,65559,65762,67988,42732,33504,27504,26920,24988,23698,24747,27756,28276,27723,22917,24896,20295,17290,0,18220,14802,11992,--,--,14360,--,8549,0,0,0,0,0,20840,21855,21258,19809,20969,17998,18572,17557,14421,
总负债(万元),74740,71566,68908,71197,86255,88096,108691,90647,54186,62268,49812,55734,66356,46458,41807,58329,58186,53719,55550,60268,64524,61834,67286,71019,73262,66469,31284,32559,32205,29805,31292,43003,35473,32723,29713,33058,29484,30540,28029,30766,22921,26824,25198,25804,22471,22951,--,21258,16478,15670,14339,13698,13185,15199,7921,13684,19210,18718,13384,15453,10618,11693,12003,11044,12008,11591,11978,12712,9697,
流动负债(万元),47754,44386,41675,44662,56518,58355,79046,60998,49255,57326,44872,50790,61410,41501,36836,53344,57991,53512,54941,59649,62269,59609,64794,68417,70505,63536,28416,29866,29068,26301,27283,36633,31879,29250,26224,29465,25741,26202,23577,26217,21802,25704,24078,24684,21351,21831,0,20138,15358,14550,--,--,12066,--,6801,0,0,0,0,0,9138,8776,10203,10244,10708,10291,10117,11252,8857,
股东权益不含少数股东权益(万元),362055,358703,365740,362449,356135,350080,343423,348021,236804,229217,234486,225660,221459,214223,214478,206501,193769,185593,169446,162161,156293,146678,136881,130110,122500,115025,109015,101853,98017,93125,91620,90581,53401,47429,46026,47958,46911,44149,46332,44607,42635,40478,38295,36999,35352,33013,32543,31435,30965,28388,26966,25930,26410,25033,23752,22426,22273,20913,20814,19453,19008,18823,17208,16834,16883,13540,13463,11744,11056,
