报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-03-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.05,0.03,0,0.06,0.05,0.02,-0.02,0.06,0.03,0.03,0.01,0.05,0.05,0.04,0.01,0.05,0.01,0.01,0,0.02,0.02,0.01,0,-0.27,-0.08,-0.07,-0.04,0.01,0.02,0.01,0.01,0.04,0.03,0.02,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,2.58,--,2.57,2.56,2.55,2.54,2.51,2.51,2.51,2.51,2.5,2.5,2.48,2.48,2.53,2.54,2.57,2.61,2.62,2.62,2.93,2.93,2.89,2.88,2.9,2.88,2.86,2.85,2.89,2.87,2.87,2.86,2.89,2.87,2.88,2.87,2.81,2.84,2.84,2.46,2.41,2.38,2.46,2.4,3.01,2.94,2.98,2.77,2.7,2.54,3.33,3.13,1,0,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.04,--,0.04,0.06,0.03,0.04,--,0.01,-0.01,0.1,0.09,0.08,0.01,0.08,0.02,-0.02,-0.03,-0.03,-0.05,-0.04,-0.01,0.04,0.01,-0.01,-0.01,0.02,0,--,0,0.1,0,0,0,0.12,0,0,0,0.14,0,0,--,0.45,0,0.2,--,0.3,-0.19,0.6,0.18,0.21,--,0.64,--,--,--,--,
主营业务收入(万元),36750,24609,11208,46790,34316,21943,9974,58551,42339,28031,12027,67693,47255,28501,13306,60076,43022,28558,13229,58807,43503,27491,13713,51254,36264,21697,9149,51227,39823,25391,12238,46376,31347,19526,9370,67241,49454,31173,15072,63814,44812,26878,13708,73723,53252,34503,15556,75693,57751,42663,19906,76299,57593,37624,16936,78361,44909,79238,28781,40670,19859,38188,7269,37617,37669,42600,
主营业务利润(万元),9292,6102,2886,10227,7553,4481,1861,9648,7054,4718,2086,12924,8818,5698,2293,11654,8606,5776,2573,12954,9317,5601,2346,3215,2497,545,63,8742,6788,4139,2047,11347,8695,5604,--,11754,7901,5335,2471,8292,6325,3967,2215,8371,7211,5056,2286,11477,10211,8595,3791,18322,16083,10907,4638,21955,15192,25905,10260,16938,10286,14882,1628,8730,10640,11113,
营业利润(万元),2803,1451,204,-526,-720,-1990,-1314,-5731,-3071,-3102,-1868,-168,743,708,-34,-1385,-307,329,31,1816,1883,1168,269,-19010,-5204,-4891,-2791,-404,1054,743,53,960,1712,1240,699,3520,2225,1592,963,3522,2261,1412,784,2228,3157,2707,854,3902,4787,4211,1959,8206,10330,7540,3003,12852,11083,15198,7090,11193,7439,12095,1645,8959,10693,11083,
投资收益(万元),781,443,95,3308,1852,328,75,436,353,180,3,858,198,91,60,623,181,79,-34,485,418,310,145,-3,151,-40,-117,2426,1874,1787,116,1512,1193,662,20,-73,-38,-9,-4,-1229,-226,-156,89,1969,1816,1485,416,2338,525,412,142,549,467,302,106,510,246,3186,573,2210,0,0,0,0,0,0,
营业外收支净额(万元),1194,965,11,5057,4158,3338,319,10768,5038,4896,2476,4244,3038,2010,597,4895,1662,729,422,527,71,47,61,297,299,293,306,1412,--,--,--,--,--,--,--,20,0,--,0,-41,0,0,0,-779,0,0,0,-309,3,0,2,655,546,213,0,473,0,236,0,463,0,0,--,0,0,0,
利润总额(万元),3998,2416,215,4532,3438,1348,-994,5037,1966,1794,608,4076,3781,2718,563,3510,1356,1058,453,2343,1954,1215,330,-18713,-4905,-4599,-2485,1008,1372,963,220,2520,1957,1345,762,3637,2225,1575,975,3582,3260,2484,1707,4895,5802,4919,1276,6853,6233,5139,2103,10824,11921,8450,3224,16611,11609,18631,7683,15932,7509,14851,2176,11845,11879,13592,
净利润(万元),3659,2218,140,3869,3208,1224,-1010,4039,1816,1776,584,3340,3153,2483,573,3187,729,621,213,1669,1235,749,107,-18525,-5390,-4861,-2588,670,1007,822,340,2308,1778,1284,652,3170,1951,1380,842,3317,2959,2299,1583,4401,5202,4382,1090,6170,5743,4753,1906,10509,11360,8145,3096,14904,10133,17216,7070,14139,6760,13370,1959,10953,10918,12509,
净利润(扣除非经常性损益后)(万元),2699,1463,132,-2817,-1211,-1788,-1373,-5171,-2462,-2395,--,-802,--,769,--,-2320,--,-389,--,987,--,633,--,-18784,--,-5154,0,-2510,0,740,--,247,0,1264,--,3002,0,1388,0,3037,0,2201,0,3359,0,3635,0,4518,0,4750,--,9743,10811,7945,--,14438,9899,16760,7060,11627,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),1715,455,361,1482,-1920,-1264,-876,4173,576,-1272,-2545,5365,2810,4172,1820,2411,2,969,-931,6600,5925,5083,756,5450,1110,-1475,-1915,-1701,-3469,-2569,-875,2477,637,-557,-374,1452,-906,-660,-892,5918,4329,2165,-85,7096,6377,5701,3296,8612,4116,7308,3453,25484,0,11493,--,13027,-8236,26235,7867,9176,--,21494,--,--,--,--,
现金及现金等价物净增加额(万元),81126,66086,-8306,-14003,-19084,-13488,-13643,371,-6198,-7794,-7611,-5268,-7423,-5726,365,-4719,-5181,-1941,-1696,2748,1363,2296,-604,3556,-433,-2222,-2536,-3740,-4702,-3313,-1145,2420,-1101,-2358,-1266,-11290,-9502,-8833,-5080,-10498,-10243,-10747,-5871,-15537,-21106,-13718,-5048,33661,22671,-5078,--,-11805,0,-5520,--,-5246,-16899,8043,-9895,-2602,--,63631,--,--,--,--,
总资产(万元),202798,201618,182729,185574,203594,209645,207134,210630,212191,205761,201961,207023,206461,205181,200960,199976,193660,195459,192078,193259,192343,190065,185315,184052,194345,194618,196717,201476,205155,204429,202277,205739,201784,198438,199572,202724,201487,200046,202268,204367,203023,201314,205926,209453,207252,204258,203874,205687,197970,174245,174896,159972,159550,156791,156782,154050,152111,146113,133021,126764,125999,128250,58393,59042,54760,49477,
流动资产(万元),155162,153426,81630,81479,82185,85367,82001,85489,80283,79435,79277,84415,85073,84865,82840,83725,82396,84096,82140,83993,83425,82450,78662,78689,81620,80979,82084,85747,88639,87941,83966,86836,83319,79343,80659,85832,88314,86577,89825,93259,92133,92234,98972,104203,111007,115010,128248,131927,132898,85481,--,--,--,--,109009,0,0,0,0,0,106483,108505,40153,41026,33615,28637,
总负债(万元),19151,19515,20170,20765,25517,30555,29014,31503,35379,29114,25486,31148,31007,30708,27537,27108,22961,24948,21322,22922,22439,20836,16868,15864,23164,23115,23125,25338,28061,25012,20980,24355,23036,20164,21018,25336,25562,24676,24770,27700,26869,25801,28637,33747,30905,28746,31646,31486,24182,35060,--,25506,20566,21022,26062,26426,22480,25967,15646,16459,14166,23176,36975,37624,33343,29109,
流动负债(万元),13888,14232,14340,14934,18565,23878,19868,22357,25885,19460,13796,16953,16894,16134,15097,15666,11904,12738,10919,12146,13316,11901,12557,11529,11738,11689,11719,14312,17347,14048,10162,13348,12603,9721,10609,14927,15186,14284,14509,17548,16909,15841,18677,23787,20945,18786,21686,21526,14222,25100,--,--,--,--,20747,0,0,0,0,0,10509,19747,35632,36113,27035,22427,
股东权益不含少数股东权益(万元),181290,179849,160387,162695,175334,176448,175561,176571,174348,174308,174126,173542,173356,172686,171786,171213,169164,169056,169322,169109,168569,168082,167370,167263,170456,170984,173257,175846,176782,176810,179387,179354,176964,176523,177651,176480,175261,174690,176898,176056,176014,175353,177114,175531,176347,175511,172228,174200,173788,139185,136371,134465,138984,135769,130720,127624,129631,120146,117375,110305,111397,104637,21418,21418,21417,20368,
净资产收益率加权(%),2.13,1.29,0.09,2.17,1.82,0.73,-0.57,2.14,1.04,1.02,0.34,1.92,1.83,1.43,0.3,1.86,0.43,0.37,0.13,0.99,0.74,0.45,0.06,-10.49,--,-2.8,0,0.38,0,0.46,--,1.3,0,0.72,--,1.8,0,0.78,0,1.89,0,1.3,0,3.54,0,0,0,4.06,0,0,--,7.91,0,0,--,11.74,8.48,14.48,0,0,--,21.21,--,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
