报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2008-12-31,
基本每股收益(元),0.18,0.13,0.13,0.71,0.39,0.29,0.12,0.61,0.36,0.28,0.11,0.54,0.32,0.25,0.18,0.79,0.58,0.52,0.74,0.35,0.49,0.14,
每股净资产(元),3.06,3,7.4,7.27,6.94,6.83,6.65,6.52,6.26,6.05,5.97,5.84,5.6,9.58,9.33,9.16,8.95,3.23,2.71,--,1.97,1.9,
每股经营活动产生的现金流量净额(元),-0.27,-0.29,-0.56,-0.45,-1.15,-1.25,-0.48,-0.08,-0.29,0.01,-0.51,-0.37,-0.5,-0.56,-0.33,0.16,-0.14,0.37,0.36,0.27,0.3,-0.64,
主营业务收入(万元),64436,42115,19797,81128,56055,35510,17846,70454,54878,36672,16046,57556,39169,24357,11746,42348,32499,25321,46672,17539,25375,11084,
主营业务利润(万元),40945,25857,12475,47211,33295,20794,8972,38973,27152,18364,7434,28079,18999,11862,4728,13867,10467,7973,12413,5699,7510,3348,
营业利润(万元),9423,6461,2661,14749,7906,5985,2422,13225,7936,6219,2420,10610,6469,5041,2047,7677,5443,4811,6744,3154,4318,1108,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业外收支净额(万元),982,730,348,938,288,191,74,250,276,128,70,556,296,301,142,584,210,60,224,107,-48,69,
利润总额(万元),10405,7190,3009,15687,8194,6176,2497,13475,8212,6347,2490,11166,6766,5342,2189,8261,5653,4871,6968,3261,4270,1176,
净利润(万元),8612,5980,2406,13373,7255,5423,2245,11518,6862,5338,2147,9909,5810,4589,1916,7080,4880,4194,6019,2820,3637,928,
净利润(扣除非经常性损益后)(万元),--,5363,--,12416,--,5261,--,11315,--,5231,--,9438,--,4333,--,6584,--,4143,5829,2730,3677,877,
经营活动产生的现金流量净额(万元),-12737,-13735,-10569,-8497,-21613,-23629,-9032,-1524,-5425,221,-9627,-7062,-9474,-6005,-3607,1704,-1516,2962,2925,2192,2421,-3083,
现金及现金等价物净增加额(万元),-15699,-11029,-15220,-3287,-13867,-4548,-8495,-27837,-24952,-10877,-10369,-20237,-16001,-17362,-5921,65220,65128,6768,6222,1624,2720,-1638,
总资产(万元),218322,217979,205486,204476,196269,196468,173391,164530,158114,154739,149054,141845,137758,127138,119539,118622,119595,57431,43064,--,26635,19659,
流动资产(万元),132933,133558,121949,122381,133968,138251,118686,114028,114163,118445,116327,111943,113584,104645,104739,104709,106662,46070,32295,--,19251,12126,
总负债(万元),68183,70478,60179,61787,60084,62279,42560,35978,34515,38036,34064,29277,29682,21148,18879,19878,23050,31299,21125,--,10715,10316,
流动负债(万元),64197,66233,57332,58982,56761,58891,39253,33413,32123,35839,31805,27303,28025,19486,17274,18248,16515,24773,19717,--,10650,10316,
股东权益不含少数股东权益(万元),144249,141530,139470,136978,130691,128691,125346,122932,117955,114059,112431,109963,105436,103333,100660,98745,96545,26133,21939,--,15919,9343,
净资产收益率加权(%),6.12,4.28,1.74,10.29,5.72,4.31,1.81,9.95,6.03,4.73,1.93,9.56,5.74,4.54,1.92,14.53,15.19,17.45,31.8,16.27,32.58,12.58,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
