报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.16,0.11,0.08,0.56,0.32,0.18,0.1,0.75,0.46,0.25,0.07,0.49,0.31,0.18,0.12,1,0.65,0.44,0.88,0.27,0.65,0.66,0.5,
每股净资产(元),1.59,1.49,3.64,3.52,3.2,3.01,5.94,5.82,5.39,5.17,5.04,4.94,4.74,4.59,9.06,8.94,8.61,2.81,2.37,--,1.99,1.33,--,
每股经营活动产生的现金流量净额(元),-0.21,-0.14,-0.26,0.2,-0.11,-0.19,-0.33,0.46,-0.33,-0.3,-0.3,0.26,-0.54,-0.28,-0.52,0.09,-0.88,-0.62,0.95,-0.41,0.54,0.37,--,
主营业务收入(万元),43680,26415,9655,49141,28091,14854,5181,34883,22750,12369,4298,26577,16840,9247,3678,16992,11291,7188,12023,4426,11341,10741,5250,
主营业务利润(万元),23339,14076,4985,26147,15453,8940,2858,18370,12213,6383,2162,14117,9112,4872,1348,9844,6500,4210,6748,2571,5017,3696,2095,
营业利润(万元),4894,3725,900,8977,4722,2524,429,5064,3378,1267,-62,3600,2627,1332,319,3339,2899,2009,2868,1028,1712,1394,1200,
投资收益(万元),-34,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4,--,--,--,--,--,--,0,
营业外收支净额(万元),3224,2266,896,3923,2671,1577,770,3350,2005,1580,809,2175,1055,761,398,1566,283,72,1028,259,1181,441,100,
利润总额(万元),8118,5991,1796,12900,7392,4101,1198,8414,5383,2847,746,5774,3682,2093,717,4905,3182,2082,3896,1288,2893,1835,1300,
净利润(万元),8960,5847,1703,12097,6873,3772,1093,8060,4926,2690,774,5285,3366,1874,637,4429,2696,1759,3535,1091,2616,1702,1224,
净利润(扣除非经常性损益后)(万元),--,5294,--,11201,--,3416,--,7037,--,2245,--,5074,--,1550,--,4103,--,1698,3383,1043,2388,1683,1089,
经营活动产生的现金流量净额(万元),-11404,-7578,-5607,4283,-2358,-4101,-3541,5015,-3554,-3217,-3238,2737,-5781,-3035,-2767,460,-4735,-2460,3807,-1621,2164,1498,794,
现金及现金等价物净增加额(万元),-25782,-27276,-20576,-8713,-21338,-6962,-3517,3836,-6150,-5428,-4196,366,-7146,-4214,-3635,33147,29637,-2659,1546,-1716,2639,2065,336,
总资产(万元),148074,125765,120286,121802,107375,76166,73009,74131,64286,62050,61313,62266,57786,54178,51577,52123,49195,13970,11780,--,9326,7360,5693,
流动资产(万元),81014,68923,67226,83532,73428,69290,66675,67883,59013,57175,56716,58579,54679,51325,49144,50352,48640,13420,11280,--,9050,7090,5585,
总负债(万元),57766,41518,38415,42593,36354,10903,8483,11119,6376,6576,7183,9031,6750,4713,3132,4315,3120,2731,2299,--,1380,2030,2450,
流动负债(万元),44793,29394,28156,32392,21354,10142,7863,10394,5645,5772,6304,8052,5610,4184,2914,4117,3023,2594,2113,--,1193,1978,2450,
股东权益不含少数股东权益(万元),87894,81655,79485,76819,69791,65022,64168,62794,57699,55313,53901,52883,50720,49147,48445,47808,46075,11240,9481,--,7946,5330,3243,
净资产收益率加权(%),11.1,7.35,2.18,17.62,10.91,5.88,1.72,14.15,8.9,4.99,1.44,10.53,6.83,3.85,6.12,19.26,18.47,--,37.02,--,39.41,41.25,46.52,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
