报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2001-03-31,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),2.26,1.86,0.66,1.58,1.02,0.6,0.26,1.18,0.78,0.47,0.22,0.72,0.61,0.48,0.27,2.88,2.72,0.64,0.37,2.16,1.51,0.98,0.59,2.38,1.68,1.13,0.56,1.5,1.17,0.89,0.47,3.47,2.91,1.71,1.34,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,10.62,10.52,13.46,13.1,13.05,11.05,12.85,12.52,11.8,11.12,11.13,10.91,10.12,9.59,9.15,8.45,8.2,7.99,7.83,8.04,6.36,5.13,8.44,6.19,5.52,5.17,4.95,4.82,4.75,4.05,3.97,3.72,3.64,3.59,5.21,5.06,4.72,4.7,4.61,4.54,5.13,5.1,4.97,4.9,4.77,0,4.6,3.69,3.42,3.28,3.01,2.75,2.58,3.39,3.4,2.34,1.78,1.38,1.01,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.16,0.11,-0.03,0.16,0.01,-0.04,-0.07,0.3,0.03,0.03,-0.06,0.37,0.2,0.15,0.03,0.41,0.07,0.09,-0.05,0.67,0.49,0.32,0.02,0.66,0,0,0,0.48,0,0,0,0.62,0,0,0,0.63,0,0,0,-0.02,0,0.22,--,0.59,0.29,0,0.33,0.01,0.56,--,-0.16,--,--,--,--,--,--,--,--,
主营业务收入(万元),164661,113864,52489,224010,164540,113431,52382,195686,133080,86461,38930,144546,102390,66560,31466,114523,80948,55160,26589,111333,77948,52363,25875,102552,73135,49086,23177,92782,67170,46712,22862,84515,58086,38568,20405,77023,59067,40889,24149,76732,54770,36820,22411,82078,52069,34423,19258,67373,40522,30499,14982,57382,38888,29647,14253,35963,20714,7723,31418,17545,42301,20581,36806,16539,33045,15452,24269,11652,17313,12363,10131,
主营业务利润(万元),110324,71246,32727,151458,112585,78534,36023,130233,87816,57633,26484,92548,67763,42525,19399,71742,51660,35313,17594,74255,52634,35612,17802,65300,48235,31682,13542,57059,41665,29122,12879,51751,37832,25113,--,49078,35919,26135,14340,46714,33756,24031,13230,48248,30337,20090,11353,41002,23792,16928,7253,34729,24124,17783,6726,21885,11833,3663,21001,10784,27816,14135,24718,11296,10529,5572,3962,--,2788,--,--,
营业利润(万元),202274,166562,59371,142064,94334,55949,23626,112465,69976,43324,19879,63894,55800,44559,19101,237443,230411,43898,20824,122636,89794,58023,35019,140281,100614,66710,32703,86947,66734,52058,26676,199875,168596,98515,37928,10529,5314,5099,4055,9301,9396,8400,4779,14580,10721,7978,3945,10661,4219,3421,2576,8133,7055,6128,2440,6633,5451,1017,3816,2668,8559,6314,9683,4912,10590,0,3969,--,2801,--,--,
投资收益(万元),178640,147622,52347,107226,64759,35683,17517,93090,51702,30431,14694,48275,40250,32986,13674,230571,219652,36162,16806,111714,80200,52978,32902,126838,88406,59056,29683,80664,62204,46822,25149,193482,163166,94270,36664,32872,16892,6611,770,3318,1917,579,744,-545,-422,-522,-163,-881,-49,67,0,-116,77,77,0,1574,360,0,5778,3253,3090,55,318,54,10,10,6,--,2,--,--,
营业外收支净额(万元),3790,2767,397,6463,2030,1519,329,6619,2653,1205,294,4364,818,18,3,8745,2784,1706,851,6294,-208,63,33,850,75,106,29,3941,--,--,--,--,--,--,--,-1106,0,0,-3,404,0,0,39,764,0,0,0,-1442,-1724,0,-8,406,-88,-74,0,1161,-7,0,3,0,82,0,--,0,0,8,0,--,--,--,--,
利润总额(万元),206064,169329,59768,148527,96364,57468,23955,119084,72629,44529,20173,68258,56619,44577,19104,246189,233195,45604,21675,128931,89587,58086,35052,141131,100689,66816,32732,90888,69221,52336,27068,203394,168436,98379,37916,42546,22100,11665,4821,13884,11858,9252,5563,18069,10964,7975,4387,14967,6946,5991,2698,10418,7833,6921,2620,9570,5804,1038,9967,6198,13318,7500,12672,4849,10519,5620,4661,--,2894,--,--,
净利润(万元),201806,165995,58684,141069,91411,54079,23090,105879,69863,42421,19314,64642,54554,43011,18326,198205,186925,44303,21018,123766,86359,56055,34107,136649,96112,64761,31982,86161,66995,50805,26922,199226,167076,97777,38392,38792,20049,10084,3792,11052,9147,7469,4457,11685,9080,7404,3502,9910,4493,4048,1710,7556,5719,5030,1676,7617,4740,860,8262,5088,10032,6085,8982,3991,8941,4777,3962,2491,2594,2084,1124,
