报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2001-12-31,2001-06-30,2000-12-31,1999-12-31,
经营活动产生的现金流量净额(万元),10975,331,9032,11686,10930,4849,6848,-935,-27416,-11374,-15336,-36255,-31319,-26373,-1705,11091,1582,16536,4617,11422,20411,26659,6679,19163,9298,11994,16952,16383,5567,8585,1845,2386,10699,12563,-9150,1565,5283,5282,1375,15155,8477,4930,241,11042,492,988,1873,-4175,-3067,-769,-586,2238,0,1460,2634,0,0,0,
现金及现金等价物净增加额(万元),8611,-8482,-16185,23413,-13212,-21332,-19920,13687,-14646,-4427,-12757,-2749,-1088,-2746,46245,135,-6812,20124,-8945,-2327,-948,5501,1407,-1837,13278,10441,16860,-3442,8370,-2553,1348,-12447,-84,13976,-13160,12339,10183,-21806,-6131,1465,11221,8705,-411,21160,13268,12360,18581,-1217,-7377,-1323,-1921,10027,0,15025,703,0,0,0,
总资产(万元),1020654,1000270,942213,978906,864007,835771,781403,838661,750810,761770,712547,740348,633105,657996,687292,553327,497388,495319,413592,424861,423863,399735,381857,422006,396986,395599,392500,391789,454534,404810,390764,361334,302799,284753,253964,195926,206021,166271,177353,173074,175112,173960,167446,157356,150975,128956,161242,38201,35247,34216,34331,34545,34287,34409,19355,0,19989,16616,
流动资产(万元),824996,803772,742786,778420,687063,658810,610129,670641,585903,595404,544102,571102,466004,494909,526450,410181,358862,362104,306751,325361,307819,281885,263439,302977,284930,284276,280648,282208,359562,309933,301088,273416,233766,220109,191383,148505,158854,119366,132628,129082,140975,140791,133462,111212,107457,89056,123708,24266,22606,25457,--,0,--,--,13980,0,0,0,
总负债(万元),660789,652435,599807,641064,616024,597501,546910,607179,526737,543603,494322,526257,423404,454543,485350,359707,310734,319538,246474,263094,271171,253413,241276,283663,299653,302291,303443,304624,367855,320199,298838,271387,218259,202732,173880,119271,131441,125195,137804,134531,136475,136802,130198,117329,111912,92516,127779,12193,10548,9540,9721,10046,9256,9391,9390,0,10241,7085,
流动负债(万元),551882,602841,571257,624474,527195,520739,466212,526588,448527,465426,399550,431492,337084,368364,395236,338531,285404,293745,245649,262256,250343,232584,221047,263434,276728,283352,299627,299808,341034,308377,286722,259271,199768,193205,164352,115743,126281,120035,132644,129193,131103,131198,124560,111638,106388,86958,119533,8813,7163,6160,--,0,--,--,6030,0,0,0,
股东权益不含少数股东权益(万元),359039,347129,341706,337087,247171,237459,233562,230550,223181,217422,214246,210080,206016,200012,198550,193147,185601,174652,165925,160533,151234,144828,139004,136713,95321,91424,85614,83829,80877,78912,77080,75669,71298,69568,66566,67747,66466,33303,32488,31029,30138,28964,27835,26886,26071,25182,24889,24759,24689,24676,24610,24499,25031,25018,9964,0,9749,9531,
净资产收益率加权(%),6.96,3.75,1.36,10.45,8.92,4.93,1.92,10.76,7.49,4.87,1.95,10.4,8.04,5.29,2.59,16.03,14.43,8.71,2.85,15.13,10.84,6.57,1.66,19.86,0,10.45,0,15.69,0,6.2,0,12.56,0,6.16,--,14.63,0,10.31,0,15.59,0,9.1,0,7.75,0,1.26,0,0.99,0,0.72,0,3.7,3.22,4.06,11.6,7.26,11.94,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
