报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-09-30,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.34,-0.19,-0.09,0.05,-0.24,-0.18,-0.11,--,0.16,-0.16,-0.09,0.46,-0.25,-0.15,-0.07,-0.3,-0.15,-0.15,0.02,-0.06,-0.16,-0.08,-0.04,0.32,-0.17,-0.13,-0.05,0.28,0.2,0.09,0.03,-0.52,-0.36,-0.27,-0.16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,-0.07,--,-0.71,-0.61,-0.51,-0.46,-0.29,-0.31,-0.14,-0.16,-0.26,-0.19,-0.15,-0.1,-0.69,-0.65,-0.57,-0.52,-0.6,-0.7,-0.77,-0.8,-0.55,-0.46,-0.35,-0.28,-0.44,-0.38,-0.32,-0.27,-0.18,-0.1,-0,0.06,-0.13,-0.07,-0.02,0.03,2.67,2.7,2.75,2.76,3.84,3.88,3.85,3.86,3.75,3.74,--,0.48,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.15,--,-0.15,-0.18,-0.11,0.05,0.2,-0.23,-0.02,0.2,0.29,0.16,-0.05,0.2,-0.03,0.02,-0.04,0.41,0.6,0.42,0.07,-0.67,-0.45,-0.44,-0.11,0.66,0,--,0,-0.04,0,0,--,0.15,0,0,0,0.13,--,0,0,0.39,--,-0.19,--,-0.61,-0.14,0.75,1.12,-0.31,--,--,
主营业务收入(万元),134839,56190,32788,154160,104289,63826,26220,156907,106829,67756,28996,133752,72822,34711,14614,68052,50303,36281,16708,103808,72389,49044,23041,49477,30563,15344,5393,49647,40858,26880,11624,70864,54610,34146,19685,37296,233,--,0,3217,2524,2490,2122,23885,20035,15825,8707,33571,25181,15855,6902,35328,104573,10073,4383,56811,31517,101059,65299,100766,109934,115524,
主营业务利润(万元),37890,-640,-555,1429,734,-110,-507,2535,1334,801,-39,4320,1097,927,474,5606,3902,2086,2092,4178,1194,1179,1308,5336,1414,435,101,7417,6826,4413,1878,-2311,-1402,-1512,--,5769,83,--,0,419,332,325,270,2884,2466,1903,1097,-1763,-1847,-3045,-2371,4620,7932,1579,478,8469,4389,12529,9592,15678,13784,17049,
营业利润(万元),26644,-3315,-1602,1265,-3870,-3003,-1888,-6588,-4641,-2997,-1427,-2278,-3814,-2215,-1023,-3300,-1652,-1855,513,-1237,-3294,-1534,-463,-1042,-2569,-2100,-854,3525,3961,2371,1111,-10008,-5890,-4370,-2665,974,-2342,-1517,-623,-4975,-3848,-2554,-951,-3478,-2561,-1551,-758,-43352,-2202,-1802,-235,-17125,1345,-1445,-706,478,317,1640,1697,5294,4943,6977,
投资收益(万元),-123,19,163,7546,-113,-47,-64,-241,-320,-298,15,409,346,358,251,-641,-129,-143,33,1792,891,953,52,-471,-284,-290,-36,1220,897,896,-399,755,-417,-284,-115,-402,-355,-229,-148,-441,-166,-110,-54,-189,-133,-96,-62,423,545,669,-43,-302,38,1198,650,1556,671,990,385,-19,0,0,
营业外收支净额(万元),-19,-2,-2,167,83,32,1,8988,7504,605,6,10065,99,3,4,-4,-46,-71,181,1021,1012,618,1,6698,-23,-23,0,1443,2,-8,-22,1903,251,--,--,412,0,--,0,-173,0,0,-10,135,0,0,0,-994,-23,-19,-16,-392,59,86,0,-41,0,-27,--,-202,0,0,
利润总额(万元),26625,-3317,-1604,1432,-3787,-2971,-1887,2400,2863,-2392,-1421,7787,-3716,-2212,-1019,-3303,-1698,-1926,694,-215,-2282,-916,-462,5656,-2592,-2123,-854,4968,3963,2363,1089,-8105,-5639,-4367,-2659,1019,-2636,-1681,-727,-5521,-3880,-2671,-1015,492,-2542,-1550,-819,-43844,-1680,-1152,-295,-16541,2031,427,-64,3217,718,3569,3055,5990,5069,6962,
净利润(万元),22515,-2968,-1495,855,-3845,-2872,-1714,2088,2507,-2558,-1403,7316,-3964,-2364,-1124,-4762,-2348,-2413,358,-927,-2527,-1299,-709,5051,-2632,-2011,-773,4364,3096,1463,462,-8230,-5702,-4292,-2612,108,-2632,-1681,-727,-5405,-3730,-2564,-994,391,-2596,-1575,-812,-42903,-1578,-1079,-218,-16455,-233,427,-64,3087,610,3327,2799,5229,4381,4860,
净利润(扣除非经常性损益后)(万元),22534,-2966,-1620,-6741,-3847,-2907,-1735,--,-4742,-2678,--,-3975,--,-2553,--,-3890,--,-2034,--,-3488,--,-2751,--,-1439,--,-2266,0,1557,0,1468,--,-10084,0,-4295,--,-323,0,-1820,0,-5301,0,-2718,--,-4224,0,-1893,0,-41909,--,-1813,0,-16063,-835,-37,--,2895,880,2271,--,--,--,--,
