报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2006-06-30,2005-12-31,2004-12-31,
基本每股收益(元),-0.03,0.05,-0.06,0.07,0.09,0.03,-0.03,0.04,0.04,0.01,-0.02,0.01,-0.28,-0.13,-0.06,-1.04,-0.36,-0.08,-0.09,0.06,-0.36,-0.24,-0.08,-0.79,-0.5,-0.39,-0.21,-1.41,-0.87,-0.41,-0.11,0.11,0.02,0.01,0.32,0.03,0,0.26,0.24,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,0.63,0.31,0.38,0.44,1.12,1.4,1.39,1.48,1.06,1.18,1.34,1.42,1.71,1.82,2,2.21,2.75,3.21,3.51,3.62,3.55,2.77,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.31,0.02,-0.01,0.05,0.04,0.03,0.02,0.04,0.02,0.02,0.04,-0.04,0.02,0.02,0.11,-0.11,-0.13,-0.05,-0.16,0.2,-0.24,-0.12,0.82,--,0.32,0.39,0.3,
主营业务收入(万元),123812,92539,36882,173442,123150,83264,35603,158527,121515,80276,41769,44023,26816,13441,2372,41894,31075,21586,6288,35039,24648,14081,7004,13928,8334,4432,2051,28983,21688,13934,6099,46983,27925,17802,53832,38453,25637,46252,26885,
主营业务利润(万元),28828,22521,8237,42474,30196,18051,8054,35572,27282,16539,7925,2391,2004,997,-4,-380,3701,2501,-150,-1793,-1398,-953,-197,1422,509,349,-162,-10743,-7982,-3681,-321,5551,2711,1033,10263,6916,4740,9550,6682,
营业利润(万元),-514,3312,-2133,5891,5655,2378,-1168,2127,2192,520,-542,-12273,-5022,-2223,-1135,-18291,-6564,-1383,-1729,-12373,-6822,-4633,-1549,-14872,-9299,-7244,-4133,-26536,-17375,-7777,-2098,-3463,-713,-432,2135,417,88,1262,1480,
投资收益(万元),591,347,--,599,580,580,347,488,500,500,347,-583,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1326,1326,-52,--,-26,-52,43,
营业外收支净额(万元),469,157,52,265,478,-2,9,1025,500,124,31,13031,174,50,-7,-1476,-146,-116,-15,13479,4,-2,1,-10,-197,-197,128,113,--,-4,--,--,--,-6,2208,-15,-13,2109,1721,
利润总额(万元),-45,3469,-2081,6156,6133,2376,-1159,3151,2692,644,-512,758,-4848,-2172,-1142,-19766,-6710,-1499,-1744,1107,-6818,-4634,-1547,-14882,-9495,-7441,-4005,-26422,-17075,-7780,-2097,1536,215,144,4344,402,75,3371,3202,
净利润(万元),-1375,2054,-2654,3058,3739,1221,-1380,1635,1779,340,-750,184,-5348,-2387,-1118,-19767,-6799,-1494,-1634,1085,-6771,-4498,-1500,-14925,-9555,-7390,-3970,-26794,-16498,-7744,-2147,1745,340,277,4187,333,43,3660,3081,
净利润(扣除非经常性损益后)(万元),-1802,1909,-2699,2831,3286,1235,-1387,669,1367,230,-779,-11749,--,-2051,--,-18386,--,-1396,--,-10362,--,-4496,--,-14784,--,-7083,0,-26578,0,-7742,--,-1865,0,-1132,4165,--,56,--,--,
经营活动产生的现金流量净额(万元),-25358,-14611,-14951,-11022,-22286,-6310,3734,-16783,-19784,-9891,-17262,-6924,-5937,318,-119,901,671,603,412,717,355,311,710,-721,283,406,2126,-2016,-2488,-875,-2949,3788,-4476,-1556,10646,2421,4121,5018,3880,
现金及现金等价物净增加额(万元),58152,1383,-7108,16211,-4312,-1921,79,-582,484,-2142,2388,240,-235,713,-391,291,183,485,495,71,125,194,634,-3487,-4988,-3981,295,-5209,-2030,-63,-806,7151,11130,1551,637,1408,-47,-2437,-3269,
总资产(万元),484978,427316,406623,388509,330619,311857,310450,300525,290522,269510,273596,52071,58178,59234,57623,57807,63194,64090,66581,61602,68431,70375,71430,70148,76988,77139,85783,91952,100148,107946,109451,112275,122794,104799,101992,--,--,95437,93945,
流动资产(万元),224604,171189,159678,144171,116157,103923,107879,101356,110188,96176,103544,17801,18639,21099,20693,20779,20968,21344,23675,17874,20938,21742,21605,19012,20575,19280,26087,30743,36530,43778,44323,45598,56184,38326,32893,--,--,26428,25553,
总负债(万元),232773,249029,242596,230146,204940,188865,192821,181571,172601,153316,158502,34509,44970,52289,49540,48582,40989,36593,39330,32604,47348,47108,45076,42247,43685,41783,46990,49154,47059,46133,42033,42734,54617,68084,65382,--,--,62676,64149,
流动负债(万元),211065,226908,231443,218948,192954,173520,176490,167479,152736,130820,134266,33306,44269,51584,48829,48106,39968,35372,38169,31443,46251,46011,43979,41150,42323,41440,46641,48820,43483,39711,35291,36318,37922,47638,42207,--,--,36698,39150,
股东权益不含少数股东权益(万元),252205,178287,164027,158364,122314,119796,114621,116001,114686,113248,112157,17562,12030,5928,7197,8315,21283,26588,26447,28082,20226,22499,25497,26997,32486,34531,37951,41922,52217,60971,66612,68715,67437,35946,35669,--,--,31742,28342,
净资产收益率加权(%),-0.83,1.26,-1.69,2.47,3.13,1.04,-1.2,1.46,1.22,0.31,-0.72,1.42,-94.8,-39.13,-14.42,-108.62,-31.95,-5.46,-5.99,3.94,-33.47,-18.17,-5.71,-43.31,--,-19.33,0,-48.44,0,-11.94,--,3.51,0,--,12.38,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
