报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.68,0.64,0.02,0.24,0.12,0.07,0.03,0.15,0.08,0.05,0.02,0.21,0.09,0.06,0.04,0.3,0.2,0.15,0.05,0.31,0.22,0.15,0.08,0.33,0.23,0.13,0.07,0.24,0.21,0.15,0.12,0.98,0.68,0.48,0.21,--,--,0.37,0.16,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.09,2.05,3.08,3.01,2.91,2.84,2.04,1.99,1.9,1.82,2.69,2.64,2.54,2.44,3.63,3.56,3.54,3.47,6.94,6.84,6.55,6.33,3.05,2.83,2.53,--,--,1.91,1.25,1.59,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.02,-0.09,-0.22,0.09,-0.07,-0.04,-0.13,0.19,0.07,-0.03,-0.12,0.52,0.23,0.13,-0.02,0.19,-0.24,-0.34,-0.71,0.25,-0.18,0.15,-0.17,0.83,0.27,0.13,--,0.7,0.31,0.41,
主营业务收入(万元),111543,71065,33341,162919,112615,70278,32092,133247,93279,60146,27966,66701,46967,28540,12301,64803,46135,29863,13315,52095,37346,24278,9745,40489,28920,17216,7185,36821,29975,19558,8918,29241,20581,12657,5591,23763,16454,10145,4435,16955,11178,6230,
主营业务利润(万元),30594,20253,9021,46296,29549,18772,8613,35050,23592,14916,6036,23434,14996,9272,4371,21570,14937,10363,4355,19535,13593,8561,3425,15147,10270,6163,2553,10367,29886,5973,2758,9250,6786,4356,--,7997,5563,3539,1526,5937,4097,2432,
营业利润(万元),38359,37168,1297,15019,7738,4372,2119,9522,5177,2847,956,7157,4177,2312,1143,8812,5685,3971,1415,7847,5688,3951,1347,5835,4508,2459,801,2599,2668,1959,871,4501,3255,2058,823,3700,2580,1504,659,2661,1453,693,
投资收益(万元),34545,33696,-96,188,87,59,27,178,-4,-9,-8,56,22,-20,-8,392,378,-65,-35,98,-21,102,93,16,50,42,29,210,0,--,--,--,--,--,0,0,0,--,--,0,0,0,
营业外收支净额(万元),2071,670,302,1354,703,478,201,848,562,240,109,2917,540,477,78,542,461,315,71,--,331,281,175,285,204,142,83,330,273,211,--,708,--,--,--,0,0,40,27,0,0,0,
利润总额(万元),40430,37838,1599,16373,8441,4850,2320,10370,5738,3087,1064,10074,4716,2789,1221,9355,6146,4286,1486,8171,6020,4231,1522,6120,4712,2601,884,2929,2941,2170,947,5209,3372,2176,944,4024,2614,1543,686,2808,1681,726,
净利润(万元),38506,36316,1383,13667,6883,3943,1906,8309,4765,2595,900,9202,3971,2458,1052,8316,5531,3690,1286,7633,5404,3586,1286,5345,3805,2091,735,2643,2330,1635,676,4859,3275,2164,862,3715,2495,1512,636,2544,1537,728,
净利润(扣除非经常性损益后)(万元),4271,3197,1141,12947,6314,3554,1739,7645,4324,2413,822,6791,--,2088,--,7856,--,3420,--,7347,--,3346,--,5069,--,1972,0,2165,0,1320,--,3715,0,1900,--,3125,2271,1365,--,2179,1180,583,
