报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-03-31,2002-12-31,2001-12-31,
净利润(扣除非经常性损益后)(万元),-299,-233,109,-276,72,-74,-127,409,424,412,--,1285,--,458,--,-1160,--,-1051,--,-1361,--,-704,--,-8649,--,-1466,0,-3666,0,-1407,0,-73,0,93,--,788,0,48,0,-6749,0,-167,0,219,0,572,0,0,0,0,0,
经营活动产生的现金流量净额(万元),5546,-4800,-3086,4170,5910,-4894,-2918,785,3184,-6379,-4946,6227,6353,-4696,-3041,5661,6065,-2859,-2235,6597,8379,-526,3696,1697,5807,-1662,-549,1337,5367,1121,2335,1707,3606,2601,50,-673,794,1948,-414,523,-241,5824,-5443,-9352,-2094,-126,457,1354,0,769,209,
现金及现金等价物净增加额(万元),3683,-2778,-2734,-1831,5259,-7184,-253,-9365,-3510,-11621,-7529,967,1948,-8563,-6167,11166,8691,767,2833,-2914,6296,-1867,3064,2715,1191,-3638,-1155,1247,1758,-2557,120,-1932,13621,-1706,-769,-240,-2634,-4017,-2316,-2800,-3789,-1550,-6156,5728,13082,15289,19797,-1430,0,2700,2125,
总资产(万元),70249,64190,67284,71593,74809,61984,70059,70620,76271,71012,73975,77500,80317,69647,72246,76830,87167,76594,78763,73192,80793,71151,74049,72338,71184,64552,68432,71479,78292,73324,76914,77790,103858,78671,57814,56734,47400,36650,38444,40186,42564,43938,35358,40101,42864,40296,37546,16687,0,15327,10726,
流动资产(万元),17734,11560,14472,18650,21794,8842,16738,16993,22627,17564,22370,25834,28504,17599,19879,23977,32417,21884,24485,22381,34047,24206,26870,24744,20811,13826,17280,19297,27292,22259,28681,29183,47905,24690,25131,22148,14533,16050,17657,21727,24397,25418,25666,30140,35677,36035,33605,12709,0,12426,7603,
总负债(万元),51938,46617,49390,53935,57532,45060,53311,53978,59417,54390,57839,61751,64930,55203,58193,63258,75071,64287,67226,61011,69063,59674,62880,60547,53137,45972,49179,51295,55961,50513,53117,53285,69205,44191,28420,30917,23528,17312,19186,20982,16869,17539,9540,14282,16153,13797,11249,8074,0,8819,5332,
流动负债(万元),47438,40817,43590,48135,51232,38760,44211,50878,51317,46290,49739,53651,56330,45403,48393,53458,63771,52987,62526,61011,60063,50674,53880,51547,44137,36972,40179,42295,46961,41513,44117,44285,60205,31346,19420,30917,23528,17312,19186,20982,16869,17539,9540,14282,16153,13797,11249,8074,0,8819,5332,
股东权益不含少数股东权益(万元),13532,12948,13282,13105,12808,12537,12489,12505,12734,11928,11664,11451,11204,10459,10221,9823,8221,8509,7739,8335,7858,7716,7403,7986,13950,14364,15004,15854,17537,18035,18998,19581,19436,19221,18969,18610,18387,18320,18264,18247,24536,25052,25269,25216,26129,25987,25798,8085,0,6356,5276,
净资产收益率加权(%),3.21,-1.21,1.34,4.69,2.4,0.25,-0.13,8.8,10.61,4.08,1.84,15.31,13.14,6.28,0.04,16.38,-1,2.06,-0.07,-5,-2,-0.03,-7.57,-65.5,--,-9.3,0,-21.04,0,-8.22,0,4.86,0,0.51,--,3.74,0,0.4,0,-32.07,0,-0.65,0,1.03,0,3.41,0,23.2,0,24.5,22.06,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
