报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
基本每股收益(元),0.19,0.13,0.07,0.25,0.18,0.13,0.14,0.68,0.48,0.32,0.14,0.54,0.41,0.26,0.16,0.36,0.21,0.15,0.09,0.44,0.34,0.22,0.12,1.29,0.99,0.64,0.82,0.5,0.83,0.37,
每股净资产(元),2.93,2.88,2.82,2.75,2.68,2.63,5.44,5.3,5.11,4.93,5.06,4.92,4.79,4.63,6.72,6.76,6.62,6.55,6.49,6.4,6.29,6.18,12.45,12.22,4.47,4.12,--,0,0,--,
每股经营活动产生的现金流量净额(元),0.16,0.25,0.15,0.3,0.26,0.21,0.1,1.02,0.36,0.28,0.09,0.21,-0.07,-0.05,0.07,-0.3,-0.11,-0.27,-0.18,-0.15,-0.26,-0.31,-0.44,0.65,0.48,0.18,0.26,0,0.81,0.26,
主营业务收入(万元),35142,23846,13148,50245,36383,23641,11183,56101,39492,24991,12888,55301,38816,24879,12044,44471,31521,20387,9002,33425,24320,16453,8221,27671,18588,11605,25089,18257,19686,14020,
主营业务利润(万元),11607,7904,4427,14590,9813,6655,3436,18017,12857,8197,3987,15426,10834,6764,2897,8188,4683,3065,1572,7765,5426,3548,1777,7819,5758,3738,5143,3354,4315,2353,
营业利润(万元),6826,4610,2501,8277,6009,4628,2434,11666,8282,5405,2355,9364,7049,4534,1869,4262,2340,1574,1011,5111,3845,2542,1349,5554,4261,2755,3520,2157,2783,1364,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,--,--,--,0,0,0,12,13,0,--,
营业外收支净额(万元),257,223,189,404,214,123,42,3064,139,128,8,213,87,13,3,94,95,62,-12,97,63,23,25,-29,-5,-5,-55,--,0,31,
利润总额(万元),7084,4833,2690,8682,6223,4750,2475,14730,8421,5534,2363,9577,7136,4547,1872,4356,2435,1636,999,5208,3908,2564,1374,5525,4256,2749,3465,2117,2771,1395,
净利润(万元),5651,3928,2226,7358,5305,4038,2100,10215,7236,4771,2067,8076,6082,3880,1604,3612,2150,1473,886,4419,3354,2203,1184,4831,3721,2413,3034,1876,2787,1248,
净利润(扣除非经常性损益后)(万元),--,3728,--,7014,--,3934,--,9887,--,4662,0,7895,--,3869,--,3532,--,1419,0,4341,--,2183,0,4858,3727,2420,3071,0,2798,1229,
经营活动产生的现金流量净额(万元),4826,7481,4437,9047,7664,6215,1468,15336,5450,4207,1365,3219,-1033,-790,681,-3050,-1060,-2661,-1798,-1517,-2556,-3117,-2201,3240,1794,692,987,-145,814,262,
现金及现金等价物净增加额(万元),-5572,3258,3856,758,-436,-167,97,-616,-7238,-4770,154,-4638,-6262,-3952,-1635,-13022,-8722,-6136,-3457,-10610,-10732,-9955,-6317,46436,1188,-355,938,-402,-188,457,
总资产(万元),100162,98099,98329,98758,93565,94426,95785,99870,91423,90038,93835,89438,84533,81588,78307,78729,73482,71783,69535,69679,67414,65911,67153,68827,22823,20378,17707,0,14487,11025,
流动资产(万元),57106,60821,63395,63677,58913,60135,60972,64592,59605,59949,64471,63386,62388,59676,56562,57477,56014,56517,56007,56966,57746,57777,58867,60838,14866,12288,11995,--,9150,6137,
总负债(万元),11162,11466,13466,16157,13264,15396,14192,20377,14805,16062,17955,15660,12751,12128,11090,11149,7328,6306,4645,5675,4475,4124,4885,7742,6064,4926,4668,--,7420,6745,
流动负债(万元),10476,10831,12839,15531,12405,14536,13346,19530,14142,15399,17305,15055,12646,12073,11090,11149,7328,6306,4645,5675,4475,4124,4885,7742,6064,4926,4668,--,7420,6745,
股东权益不含少数股东权益(万元),88005,86282,84580,82354,80301,79031,81593,79493,76618,73976,75880,73778,71781,69460,67217,67580,66154,65477,64890,64004,62939,61788,62268,61085,16759,15452,13039,0,7067,4280,
净资产收益率加权(%),6.63,4.64,2.7,9.13,6.62,5,2.61,13.46,9.65,6.38,2.76,11.48,8.75,5.64,2.38,5.49,3.3,2.27,1.36,7.09,--,3.57,0,31.26,0,16.94,26.9,0,49.11,34.15,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
