报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,1991-12-31,1990-12-31,
基本每股收益(元),-0.08,0.05,0.16,-0.41,-0.28,-0.18,-0.08,0.03,-0.23,-0.15,-0.06,-0.3,-0.18,-0.09,-0.06,-0.12,-0.08,-0.04,0.01,0.06,0.09,0.12,0,0.19,0.17,0.2,-0.03,-0.18,-0.15,-0.11,-0.06,-0.07,-0.02,-0.01,-0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,0.71,0.91,0.81,0.87,1.03,1.14,1.19,1.17,1.24,1.26,1.38,1.53,1.23,1.45,1.94,0.28,0.31,0.35,0.4,0.46,0.52,0.52,0.52,0.53,0.43,0.13,0.16,0.19,0.34,0.36,0.39,0.42,0.61,0.63,0.65,0.66,0.66,0.64,0.65,0.67,1,1.01,1.02,1.03,1.17,1.23,1.01,1.05,0.94,1.01,1.18,1.54,1.56,1.53,2.02,2.01,2.51,2.47,2.3,3.82,--,1.49,--,1.42,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.16,-0.08,-0.2,-0.18,-0.11,-0.06,--,0.33,0.15,0.33,0.08,0.34,0.19,0.09,0.01,-0.15,-0.26,-0.19,-0.11,-0.05,0.04,0.06,0.01,0.32,0,--,0,-0.14,0,0,0,-0.21,0,0,0,-0.01,0,0,0,-0.08,0,-0.1,--,-0.05,-0.04,0.01,-0,0.1,--,0.56,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
主营业务收入(万元),18819,13612,7833,23890,17166,12468,7522,22531,15443,10722,6259,20402,14974,10834,6500,23315,18131,14429,8379,68607,59441,54404,19218,28511,7269,4804,2490,10179,5731,4089,2134,15372,13680,7935,3834,49382,40820,1632,982,2859,2105,1614,491,2475,1734,1088,527,12956,8875,5161,2363,9101,6572,4760,2204,9171,3456,3722,1269,5452,2903,22338,10841,18863,10606,19974,10627,10014,7697,35887,22934,22840,17285,10784,4303,3304,
主营业务利润(万元),2848,2775,2061,3808,2865,2562,1999,4523,2779,2302,1574,4102,2971,2446,1827,6407,4534,4065,2669,15039,12471,11357,2193,5117,1048,740,547,-43,235,170,609,3872,4231,2218,--,11220,8319,-89,-92,87,-8,-51,3,327,211,109,5,3213,1886,1212,420,1429,1328,1035,491,1931,1427,-294,-59,-1030,-629,-10987,-5336,-3063,-3044,-1440,210,-1049,1589,18311,14127,14965,0,5884,1406,1190,
营业利润(万元),-2671,3418,8325,-19488,-12239,-7946,-3689,241,-10987,-6561,-2632,-12598,-7713,-3525,-2669,-4201,-2750,-899,627,5756,5929,6921,79,8127,6678,8366,-1466,-8637,-7011,-4690,-2519,-1875,125,-33,-144,4282,4001,-1811,-836,-4996,-2607,-1780,-780,-4356,-2053,-1319,-427,-932,-798,-534,-356,-8221,-1426,-863,0,-2972,21,-4567,-1999,-3465,-2871,-18461,-12233,-2891,0,-1333,0,707,3237,19648,0,14965,0,6091,1443,1190,
投资收益(万元),12397,12414,12416,457,49,39,-22,17745,236,256,-24,2378,1785,1811,-32,-99,2030,-40,--,127,-14,6,-15,13113,13113,13113,--,5,--,--,--,37,--,--,0,4058,-4,-318,-353,-3744,-384,-273,-206,-6514,-309,-187,-107,761,-455,-322,-171,-5517,-293,-213,-98,-1626,601,9936,339,5159,-4,-935,-1429,3070,2911,337,273,296,0,233,179,422,0,151,0,0,
营业外收支净额(万元),311,31,31,-54,-76,-43,-35,922,882,0,1,78,3,-5,7,2,37,36,37,159,156,160,167,-9,230,-7,10,719,--,-60,--,--,--,--,--,6,0,--,0,92,0,0,5,134,128,0,0,23,26,43,-0,-771,0,8,9,-391,69,247,0,80,0,--,0,0,-30,0,-9,0,0,0,0,4780,--,--,--,--,
利润总额(万元),-2360,3450,8356,-19542,-12315,-7989,-3724,1163,-10106,-6561,-2631,-12521,-7710,-3530,-2662,-4198,-2713,-863,665,5915,6086,7081,246,8118,6908,8359,-1455,-7917,-6358,-4750,-2566,-1862,136,3,-145,8346,3995,-2132,-1189,-8649,-2899,-2048,-981,-10736,-2235,-1391,-419,-148,-1226,-813,-527,-14101,-1719,-1069,-381,-4989,691,5630,-1489,2152,-2563,-19795,-13497,551,-48,-18487,561,820,3531,19887,14589,19772,12108,6334,1442,1201,
净利润(万元),-3419,2149,6994,-17342,-11885,-7685,-3554,1349,-9846,-6446,-2540,-12687,-7878,-3773,-2733,-4948,-3333,-1504,315,2773,3960,5091,-20,7947,7064,8480,-1407,-7660,-6190,-4651,-2512,-3120,-679,-414,-352,5996,2029,-2078,-1163,-7994,-2776,-2027,-954,-10350,-2114,-1315,-373,163,-1186,-779,-517,-13805,-1420,-887,-381,-3821,691,6272,-1277,2634,-2562,-19794,-13491,412,762,-18652,421,517,3001,16932,12418,16807,9897,5406,1467,0,
