报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),0.12,0.17,0.16,0.32,0.34,0.26,0.51,0.63,0.55,0.33,0.24,0.32,0.25,0.15,0.12,0.36,0.22,0.08,0.01,0.02,0.1,0.06,0.06,0.12,0.07,0.03,0.09,0.03,0.04,0.08,0.12,0.33,0.27,0.26,0.18,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.58,--,3.27,3.2,3.17,3.05,2.91,3.17,3.09,3.07,3.15,3.11,3.12,3.05,3.02,2.96,2.98,2.9,2.89,2.95,2.99,2.87,2.81,3.56,3.51,3.29,3.12,2.56,2.54,2.48,2.36,2.36,2.39,2.28,2.22,2.22,3.79,3.56,3.37,3.35,3.54,3.4,3.15,3.16,3.11,3.11,3.02,1.25,1.15,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,1.07,--,2.46,1.72,0.69,2.1,1.37,0.35,0.18,0.75,0.45,0.21,0.03,1.11,0.95,0.66,0.3,0.99,0.68,0.16,-0.13,1.58,1.12,0.92,0.42,0.38,0,--,0,0.44,0,0,0,0.31,0,0,0,0.63,0,0,0,-1.48,0,0.12,--,0,-0.15,0.19,0,--,
主营业务收入(万元),330585,227581,123839,461234,354505,220946,134500,441267,316936,205101,110412,357428,244827,163540,92513,321826,218907,91148,56335,141827,98418,68145,38105,190586,139192,89830,47292,180955,133710,92514,46016,151863,109853,65605,33670,46549,28397,21608,12805,33920,22373,16100,9019,17672,11702,8501,5760,10920,6645,35440,19887,36692,6247,4699,3564,10475,5475,9208,7942,5469,
主营业务利润(万元),85695,64908,36156,133672,111267,71228,43315,127030,98179,58694,29558,85095,54776,33394,19577,70454,46063,12750,9057,25836,18302,13386,8057,37716,24995,14970,10383,36693,30056,23429,13156,49361,35242,21937,--,14012,7245,6124,3373,9995,5248,4396,2949,5739,3960,3430,2666,3403,1706,12144,8055,12147,1574,1254,1295,4067,2211,3531,2928,1486,
营业利润(万元),27912,26951,17963,49308,50172,34059,25940,42621,37789,20371,11333,19223,11205,4897,6212,15916,9985,2775,2221,4168,6648,4480,3726,7343,3741,1449,4210,2682,3685,5515,6255,25604,19844,13813,9149,7490,2366,3179,1776,5726,2189,2384,2178,4006,2724,2498,2123,3362,1605,6977,6176,7483,648,781,959,1936,1286,2198,2044,653,
投资收益(万元),1321,1496,1869,2641,1375,3446,2606,6786,5510,5516,3979,11045,8320,5822,2873,5691,4530,5976,853,3581,2884,847,332,4963,2966,2203,1827,4510,4060,3851,2397,3454,3671,2574,1765,2272,1188,541,266,890,1058,541,595,2008,1837,1654,1467,2058,1215,-291,-145,123,320,319,100,444,-5,-73,0,0,
营业外收支净额(万元),803,760,227,-626,269,296,113,-187,1169,1080,1042,3331,1343,945,444,3429,1923,151,80,-917,206,184,97,-1156,181,203,111,-58,--,--,--,916,--,--,--,-42,0,--,0,-17,0,0,0,-20,0,0,0,101,-6,0,0,-212,-10,-10,0,-60,0,0,0,0,
利润总额(万元),28715,27711,18189,48682,50440,34355,26052,42434,38958,21451,12376,22554,12548,5842,6657,19344,11909,2926,2301,3251,6854,4663,3823,6188,3921,1653,4320,2624,3541,5397,6291,26519,20431,14385,9150,10496,3870,3959,2087,7769,3696,3311,2946,7453,5035,4438,3664,6283,3280,6947,6298,8234,1798,1931,1077,2378,1277,2544,2043,650,
净利润(万元),10274,14363,13926,27696,28811,21923,20714,21589,18626,11213,8196,11032,8640,5130,4210,12316,7420,2830,449,612,3562,2126,2153,4067,2484,1173,2900,1136,1362,2679,4119,11160,9238,6754,4819,6512,2217,2127,1383,5023,2485,2044,2011,5179,3551,3144,2736,4879,2378,2705,1837,3535,1045,1233,709,2068,793,1625,1368,435,
