报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2001-12-31,2001-06-30,2000-12-31,1999-12-31,
净利润(扣除非经常性损益后)(万元),76570,52226,24366,80411,62233,41283,19616,48741,32064,18662,--,44852,--,21773,--,34836,--,26001,--,24611,--,13895,--,42353,0,23087,0,35137,0,25448,0,30978,0,14956,--,23380,0,11089,0,17450,0,7534,0,12663,0,4563,0,8067,0,3479,0,3616,2577,1849,0,1799,0,--,
经营活动产生的现金流量净额(万元),198495,128940,76804,160655,111755,83038,48557,138682,126490,71000,43166,50514,22916,15482,7250,34753,19835,25094,18771,25734,21044,16475,14375,50902,42880,44227,18757,61565,53059,47520,27227,40597,38341,16936,11944,22061,17341,10506,4577,23529,13290,9838,4480,11380,6607,4882,5065,2973,4819,4478,1548,4948,0,3778,4458,0,185,--,
现金及现金等价物净增加额(万元),33476,19625,20161,26414,26119,22842,28355,-39362,-9997,-7928,28025,-8600,-10712,26880,53489,-118579,-94449,-38392,3836,175074,31004,15773,6101,1858,-4957,1951,-10187,8322,46039,48810,69012,-30022,-4932,-2701,3580,43172,-3293,4433,24745,1967,5406,10981,-2181,2226,15095,29714,367,10585,22865,-2110,-246,15826,0,31550,2203,0,932,--,
总资产(万元),1270741,1282649,1292582,1304996,1331544,1316643,1283829,1237802,1256395,1226317,1235457,1202917,1277753,1258280,1178289,1063292,996917,966898,948249,903514,729850,681186,637773,617893,599934,593952,517047,521565,535349,498270,491881,411320,427503,422808,413940,404408,326901,312941,314087,276380,269407,258251,234673,238479,229405,218726,168492,160266,140140,100029,98032,89667,81068,77382,44753,0,43136,--,
流动资产(万元),267394,268515,272540,270162,293009,328504,300877,252509,279915,260921,306531,277287,358130,354438,352922,286003,370718,400627,414550,376934,220020,171233,128796,118161,107456,102190,93770,122100,205882,181366,181346,97098,107127,109185,104976,104005,53094,62050,85224,58140,61236,67026,49296,49261,61214,71723,42282,43478,54565,27813,--,0,0,0,0,0,0,--,
总负债(万元),546835,582926,606591,643717,690136,696146,677390,650936,685631,654902,673384,650699,737455,728545,662682,556230,497576,462847,459557,425564,444069,396008,352297,341997,333386,337309,269357,283222,299394,272499,280237,211187,236237,239729,236132,233068,221356,212179,217198,184017,185004,175881,157874,164668,160807,153007,102307,96588,79677,40781,40496,33852,24743,21794,27457,0,26344,--,
流动负债(万元),205131,213026,219805,242704,294920,326604,290003,266079,281293,220083,204295,201712,329303,343294,305331,292249,213860,151232,130042,102249,116632,97032,69594,75264,90313,97136,85384,109249,104956,119056,120887,69996,93099,90198,69979,54979,45754,28940,32464,36249,48346,51153,38019,43400,35985,22924,16950,19343,44477,21181,--,0,0,0,0,0,0,--,
股东权益不含少数股东权益(万元),723906,699723,685991,661280,641408,620497,606439,586866,570764,571415,562073,552218,540298,529735,515607,507061,499341,504051,488691,477949,285781,285178,285476,275896,266548,256643,247689,238344,235955,225770,211644,200133,191266,183079,177808,171340,105545,100761,96889,92363,84403,82370,76799,73811,68598,65719,66185,63678,60463,59248,57537,55815,56324,55588,17296,0,16792,--,
净资产收益率加权(%),11.06,7.65,3.64,12.92,10.11,6.79,3.27,8.58,5.75,3.38,1.74,8.53,6.25,4.22,1.55,7.19,5.65,5.32,2.22,8.89,5.18,4.94,3.41,16.56,0,9.27,0,17.17,0,12.04,0,17.24,0,8.37,--,21.7,0,12.7,0,21.58,0,9.85,0,18.35,0,6.89,0,12.76,0,5.99,0,12.28,10.16,12.95,18.18,12.14,20.56,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
