报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.31,0.2,0.11,0.33,0.21,0.15,0.07,0.23,0.17,0.11,0.06,0.17,0.12,0.24,0,0.88,0.74,0.58,0,1.55,0.38,0.34,0.09,0.71,0.01,0.12,0.06,0.16,-0.03,0.05,-0.07,0.06,-0.34,-0.22,-0.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,0.72,-1.19,-2.3,-1.71,-1.79,-1.96,-2.53,-2.53,-3.71,-3.75,-4,-4.09,-4.8,-4.68,-4.79,-4.85,-5.04,-4.96,-6.26,-5.01,-6.87,-6.75,-5.12,-6.31,-5.59,-5.86,-5.6,-5.45,1.44,1.5,1.58,1.63,3.8,5.13,5.48,4.65,5.46,5.36,5.33,4.96,5.16,5.08,4.99,4.96,4.76,4.82,2.18,1.93,1.96,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.34,0.03,-0.05,-0.18,0.08,-0.08,-0.01,-0.01,-0.2,-0.13,-0.05,-0.04,0,0.29,0.06,0.11,0.03,-0.04,-0.02,0.15,0.08,0.07,0.04,0.34,0,0,0,0.13,0,0,0,-5,0,0,0,-3.61,0,0,0,0.28,0,0.18,0,0.21,-0,0.02,0.34,0,0,
主营业务收入(万元),195551,127225,62292,241162,173916,114512,56297,180118,127032,85554,40015,150861,105728,51352,22785,103767,74398,46145,17371,87345,59894,38426,15369,75190,50847,28329,11544,56630,41541,25641,11726,45551,30025,18087,7298,33963,23607,14956,5650,36087,26205,17157,7513,35769,32261,23029,10397,16907,21618,13784,7001,14772,15072,8839,361240,13261,6856,13388,11462,12378,8110,
主营业务利润(万元),87462,57493,27880,99149,72149,47641,23381,75724,52274,35541,16602,59940,42224,5769,2826,11980,8138,4617,1757,9142,5564,2906,-167,10832,7309,3802,1949,7197,2415,2664,1356,4833,2961,1963,-12,3445,1596,1059,527,2668,2596,1824,940,911,632,574,1981,3578,5113,2905,1677,3338,4085,2376,940,3107,1269,3694,3303,3143,2325,
营业利润(万元),37566,23156,12093,33721,28478,19782,10027,19113,15301,10266,5298,11596,8457,928,151,3897,1678,532,153,10878,-602,-1414,-4740,-2927,-2469,-1126,-435,-16117,998,1810,-873,-2455,-4071,-2582,-992,-197,-1514,-4014,-1504,-39492,-2285,-1582,-597,-20676,-8439,-3227,684,-3651,2258,1261,782,521,2125,1197,0,1550,415,2346,1531,1045,1420,
投资收益(万元),1028,-1,-67,384,-99,-82,-86,-268,-311,-160,-69,-219,-216,241,0,990,2,2,--,7722,122,--,--,0,--,--,--,8465,4830,4830,--,23788,10,10,3,-1752,48,45,28,205,-4,11,34,-229,122,91,41,428,204,161,43,278,191,148,43,-76,-45,0,0,-0,0,
营业外收支净额(万元),3670,2486,1345,4967,4348,2951,1405,6517,3580,2430,1212,6287,4093,2540,84,7972,7885,6619,33,8975,5471,5785,5841,12203,2881,2880,1176,20538,--,--,--,5147,--,--,-1,-6154,0,0,0,-30318,0,0,0,-11167,0,0,0,-21,-14,0,-4,0,0,16,0,241,0,219,0,0,0,
利润总额(万元),41236,25642,13439,38688,32825,22732,11431,25630,18881,12695,6510,17883,12550,3468,235,11869,9563,7151,186,19853,4868,4371,1101,9276,412,1753,741,4421,1010,1802,-870,2691,-4009,-2560,-993,-8055,-1457,-3984,-1476,-69604,-1997,-1322,-563,-32072,-15626,-3142,717,-3244,2447,1418,821,712,2271,1360,394,1715,638,2565,1577,1007,1528,
净利润(万元),40361,25078,13118,38377,24135,16687,8529,25392,18712,12575,6379,17456,11709,2901,6,10449,8796,6844,4,18437,4525,4067,1064,8443,91,1459,723,1924,-353,556,-862,692,-3996,-2558,-991,1406,1510,-1866,-838,-66731,-1914,-1285,-556,-29399,-15020,-2965,405,-3526,1967,1204,664,142,1923,1130,317,1449,544,2226,1517,904,1344,
