报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),-0.63,-0.49,-0.27,0.03,0.19,0.15,0.07,-1.28,-0.99,-1.02,-0.21,0.04,0.09,0.09,0.04,0.78,0.6,0.39,0.22,0.46,0.35,0.24,0.06,0.21,0.14,-0.06,-0.17,0.04,0.77,0.56,0.31,1.12,0.85,0.48,0.23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,5.74,5.73,5.82,5.78,5.6,5.4,5.85,5.63,5.12,5,4.95,3.95,3.87,3.68,3.59,3.76,4.47,4.27,4.71,4.35,4.05,3.69,3.54,3.29,3.14,2.99,2.96,3.18,3.13,3,3.04,2.85,4.02,3.73,3.43,3.36,3.33,3.29,3.24,3.23,3.21,3.18,3.23,3.25,3.3,3.25,3.2,3.07,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.12,0.11,0.18,0.21,0.21,0.63,0.66,0.18,0.15,-0.22,-0.08,0.7,0.89,0.55,-0.03,1.55,1.21,1.1,0.4,-2.08,0.07,0.4,-0.25,-0.27,0,0,0,0.87,0,0,0,1.39,0,0,0,0.35,0,0,0,-0.25,0,-0.16,0,-0.47,-0.08,0.51,0.12,-0.42,0.11,0.04,--,--,
主营业务收入(万元),2234954,1252872,491241,2613365,1932598,1118586,517746,2192177,1619659,1046677,474291,1626843,1002126,562316,279479,1284161,1007764,635703,319563,926696,689386,453204,203456,715494,522264,316472,142436,916291,799050,554182,254279,825842,578077,359349,165987,482348,311718,186604,72660,362401,274755,180562,81022,304192,217956,142529,59330,162112,120030,70955,34717,122044,87789,53481,24176,114456,57115,119004,59476,110840,57278,100074,101008,104319,
主营业务利润(万元),45893,22625,14098,155871,125473,85881,46962,1973,49630,38234,24653,147486,104263,76407,35970,202352,157572,103444,55280,122843,92035,58137,26150,9723,8334,30353,-11688,111071,794727,86232,39715,128437,97075,61238,--,73955,46330,25293,12456,70554,56819,40283,20245,67084,49402,30246,10291,25364,19068,12522,5959,16466,12268,6360,3482,15776,9506,19613,9411,17380,9345,18585,16019,15465,
营业利润(万元),-85565,-66506,-36191,-8175,19175,18122,9379,-165519,-121073,-113858,-19366,1214,12382,9671,5564,84456,69107,48386,24651,37059,31327,20780,7974,13757,11813,-2686,-10552,-1384,59075,43401,19642,62873,49933,30061,14277,26620,15083,5117,2594,34546,30024,22364,11754,41235,31830,19334,4167,5335,4267,2659,605,556,-794,-2228,-438,1445,2861,9303,4050,9183,5988,10988,9587,8142,
投资收益(万元),847,382,--,5870,3222,2810,1233,422,3603,1046,557,-2460,-505,-313,-219,711,-1322,-1033,-787,-791,-592,-372,-135,-248,50,--,0,495,0,0,0,121,-1866,-1298,-82,-5197,-4247,-3577,-1791,-1578,-390,-50,0,18,4,4,4,17,-10,-1,8,-46,-19,-9,-4,249,-3,9,-16,0,--,--,--,--,
营业外收支净额(万元),2140,1150,491,13216,7568,2150,839,8431,3759,1047,278,2999,789,396,105,-3928,1080,70,124,4541,2277,1513,765,2072,217,270,121,379,500,--,--,4809,--,--,--,-1637,0,-49,0,-1780,0,0,-4,-2675,-1674,0,0,-837,-32,-22,-5,-362,-143,-3,0,-213,-101,173,0,820,16,60,731,-169,
利润总额(万元),-83425,-65356,-35701,5041,26743,20272,10218,-157087,-117315,-112811,-19088,4213,13171,10067,5669,80528,70186,48456,24775,41600,33604,22293,8739,15828,12030,-2416,-10431,-1005,59574,43750,19721,67682,54438,31970,15301,23185,13117,4019,1972,34036,30729,22532,11992,39024,30203,17892,4163,4520,4225,2637,608,148,-957,-2240,-380,1668,2757,9728,4522,10045,6027,11048,10318,7973,
净利润(万元),-72337,-56215,-30711,3448,22354,16971,8495,-134066,-100514,-96537,-19409,3451,8543,7710,4016,70321,54221,35443,18508,36647,27647,18366,7177,13439,8784,-4133,-11192,2561,49802,36243,16725,60120,45388,25986,12600,21258,11043,3315,1575,28509,26029,18974,9939,33536,24934,14644,3428,4578,3515,2174,441,116,-886,-2210,-380,1456,2333,9728,4522,10045,4038,10444,10311,7967,
净利润(扣除非经常性损益后)(万元),-74107,-57149,-31076,-8123,14136,12555,7543,-144067,-107242,-98498,-19720,3044,--,7434,--,72669,--,35960,--,32914,--,17178,--,11729,--,-4338,0,2507,0,35762,--,59950,0,25973,--,22075,0,3334,0,29439,0,18805,0,33606,0,15876,0,5460,0,2197,0,112,-509,-1948,0,1451,1890,9545,4010,9183,--,--,--,--,
经营活动产生的现金流量净额(万元),86980,18474,14057,173078,106010,170444,57883,218409,109282,-23481,-24649,27655,10657,9683,16658,18834,18999,56985,54696,14419,12031,-17983,-6201,45348,57681,36062,-2095,100878,78432,71366,21427,-111520,3818,21720,-13587,-14507,-29027,-24408,-27153,46704,28793,9003,812,74850,58890,5556,-2212,12407,10066,11526,6072,-8962,0,-5649,0,-16869,-2970,18168,4462,-14931,2410,886,--,--,
现金及现金等价物净增加额(万元),28333,23710,-2790,-108101,-83148,-15095,-29759,88247,91092,231706,-8174,3248,-12391,-32231,3975,61030,68799,13777,33781,49624,29109,26567,53850,-7057,24994,22338,4376,-15902,10673,38258,41686,12787,16723,45949,10852,10550,-4300,-213,2269,2586,3687,5508,4544,8452,17820,8017,2235,-2117,-1097,3739,0,-2397,0,-2207,0,-9930,-6680,-6253,-2275,34229,402,151,--,--,
总资产(万元),2161936,2203538,2260345,2258173,2197885,2200567,2222745,2265757,2378186,2600959,2389531,2344539,2071589,1906405,1728489,1654527,1543680,1314085,1286202,1133112,1056474,988722,911478,740152,716935,688552,689887,685757,796817,801391,795607,692947,573248,514460,482836,427898,388593,371337,357516,312801,327934,338657,328680,286726,280469,275808,264003,234083,234698,233664,241488,224862,218549,214376,219304,208419,198255,190937,180320,163363,87565,84331,67049,58934,
流动资产(万元),832237,887512,988722,1003960,1039770,922353,969587,1021565,1174301,1416975,1286850,1319034,1142331,1011985,916017,857844,870144,700609,693570,562197,539460,498632,446200,298505,311739,297406,310241,315885,447783,473252,488554,395108,298858,252264,235005,179733,162674,148030,137670,99208,126171,145324,160181,122067,128752,162216,150451,120407,122690,122028,--,--,0,0,114375,--,0,0,0,0,49544,47436,42093,40808,
总负债(万元),1521900,1543977,1579135,1546071,1465764,1473040,1505280,1556924,1635486,1852159,1893776,1829046,1548124,1384260,1198464,1128642,1035908,824758,803894,669395,645912,587590,514695,483237,464451,448953,456079,440817,505432,522971,541380,458423,351139,315715,292221,250597,219443,209856,197669,141074,158498,176231,163985,132786,135710,141550,140509,113121,114953,115071,--,108597,102935,100043,102798,92265,80076,74751,65760,53326,50127,50978,45291,41212,
