报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.15,0.09,0.03,0.14,0.14,0.07,0.01,0.09,0.1,0.05,0.01,0.07,0.03,0.01,0,0.01,0.03,0.03,0.04,0.17,0.11,0.05,0.06,0.34,0.24,0.18,0.06,0.03,0.15,0.13,0.04,0.28,0.24,0.18,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1.42,1.4,1.4,1.39,1.42,1.45,1.63,1.59,1.53,1.46,1.7,1.65,1.55,1.69,1.59,1.53,1.65,1.64,1.74,1.71,1.64,1.58,1.61,1.55,1.4,1.36,1.29,1.27,1.44,1.67,1.7,1.67,1.76,1.72,2.29,2.2,2.12,2.04,1.98,1.92,1.97,1.9,2.24,2.19,2.19,3.06,3.12,2.84,2.8,2.62,1.83,1.7,2.48,4.36,--,--,1.66,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.12,-0.08,-0.14,-0.19,-0.2,-0.14,-0.1,0.22,0.14,-0.11,0.01,0.39,0.36,0.09,0.44,0.04,-0.13,-0.05,-0.01,0.09,0.08,0.11,-0.14,0.22,0,--,0,-0.09,0,0,0,0.48,0,0,0,0.23,0,0,0,0.75,0,0.21,0,0.17,0,0.54,0.66,0.7,--,0.29,--,--,--,--,--,--,--,
主营业务收入(万元),231910,154543,69621,401469,305254,190361,91452,324450,255867,172491,84459,353816,240039,159153,81472,413929,312479,207829,96532,358947,266044,171195,87334,271275,191008,110390,45634,378336,311433,209129,105459,327471,232941,163602,79173,376113,282344,182959,81794,211735,125663,58264,5495,209207,184981,126634,60912,200123,142463,96626,51737,143605,96016,57808,20159,125358,70199,140291,68894,90490,40715,48958,19900,41238,22259,38886,31854,21840,--,
主营业务利润(万元),26462,18150,5756,32288,25311,14987,5177,22680,17472,10118,3627,14797,6741,5154,2522,11210,8806,6033,3899,22014,15990,10682,6024,25177,18708,12256,3605,12484,16648,14865,5677,17183,10786,7451,--,20886,13212,8253,3447,13786,7510,2578,1250,15738,18286,10437,6137,18607,12790,7832,4232,13195,7989,4352,2538,10440,5120,10967,9134,10546,3839,7421,3048,4642,3151,4385,2730,2788,--,
营业利润(万元),15019,9863,2753,14645,14356,8499,2023,9398,9145,4581,912,4888,2490,714,429,1705,2274,2288,2532,10191,6432,2874,2975,18998,14475,10847,3728,1247,8423,7216,2423,15457,12221,8927,1444,11771,7536,4352,1246,-1810,-865,-3388,-2268,1432,6837,4273,2847,12002,8322,4680,2427,9388,5756,3268,1993,7442,4130,8212,7275,8658,2870,4920,1918,4739,0,4769,2793,2803,--,
投资收益(万元),487,698,175,573,501,308,126,1050,934,570,49,-116,-586,-601,-650,-3701,-1273,404,100,1167,526,315,22,5806,4398,2026,53,379,372,330,172,6929,3762,3175,111,4125,97,97,-1,-226,156,0,0,440,346,339,352,131,47,123,171,-49,674,220,-54,503,367,565,107,156,452,700,378,1430,334,339,1094,0,--,
营业外收支净额(万元),-0,23,22,-43,-95,-81,21,158,-8,-1,-8,16,-13,-1,-0,-3,-25,-5,-3,56,-26,-6,4,473,411,194,3,140,--,-46,--,18,--,-51,--,-69,0,--,-1,-989,0,0,0,418,0,0,0,-1669,-65,0,3,-57,27,2,0,101,0,-543,0,16,0,0,0,0,-2,0,--,--,--,
利润总额(万元),15018,9885,2775,14603,14260,8418,2044,9556,9137,4580,904,4904,2477,713,429,1702,2248,2283,2529,10246,6406,2869,2979,19470,14886,11041,3731,1387,8377,7169,2390,15474,12172,8876,1441,15828,7381,4446,1244,-2778,-500,-3177,-2062,2493,7821,5299,3902,10535,8305,4806,2600,9282,6457,3490,1875,8046,4519,8235,7207,8829,3321,5838,2298,6616,3639,5067,3884,4208,--,
净利润(万元),7552,4853,1533,7239,7249,3671,410,4827,4925,2495,515,3444,1457,361,143,739,1512,1429,2048,8920,5582,2629,2593,15192,10838,7979,2727,1116,6722,6074,1682,12654,10878,8050,1093,12093,5047,3011,821,-3278,-772,-3269,-2209,2068,5520,3873,2808,6993,5587,3239,1703,6339,4528,2504,1217,5930,3722,5000,4393,7434,2841,4642,1907,5563,3039,4211,3231,357,--,
净利润(扣除非经常性损益后)(万元),8148,4788,1203,7106,6760,3498,277,3969,4288,2222,492,3202,--,460,--,1629,--,1419,--,10634,--,5194,--,10361,--,5655,0,2846,0,8335,--,11029,0,8084,--,8180,0,2958,0,-3892,0,-3439,0,1701,0,3176,0,6666,0,3238,0,5784,3897,2122,0,5829,3699,5549,4571,7422,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),15406,12710,2799,22952,10113,6071,3296,4507,7318,6519,-3045,3270,-6109,-4241,-7512,-10100,-10279,-7337,-4990,11533,7414,-5897,341,17680,16103,3948,19806,1721,-5774,-2086,-489,4273,3393,4861,-6328,9878,16330,4535,-478,-4123,-1570,-5854,-5570,17919,27255,43964,2448,6587,7805,1523,-814,21835,0,6132,0,3992,34,8615,10648,11315,--,4669,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),3324,2424,-966,7692,-1420,-2473,7183,1892,6454,-5339,-3349,-181,2041,10474,-3294,-14388,-18983,-19430,-5686,7881,3017,-2163,4664,248,4278,-9178,21658,-11472,-17929,-11201,651,-3472,-4528,1051,-6426,26935,23446,7918,2096,4136,-7119,2517,17389,2054,20931,33952,-2985,-15735,-17105,-21281,-1630,19064,0,2831,0,-5903,-3544,8062,4596,3718,--,4724,--,--,--,--,--,--,--,
总资产(万元),138679,134281,123691,121234,114398,124116,112261,103981,105293,104803,90385,94128,92966,87048,72328,72862,70169,69519,79909,83352,79951,71822,77788,92551,146817,139794,86845,70477,78314,80715,82658,84626,81689,86488,76129,76220,79457,67491,65359,172345,183274,164878,161499,134868,162401,151049,117470,111063,73206,67851,70556,69693,67101,61491,60499,58823,57652,56381,68203,55484,52490,52585,33591,35057,32545,30993,27456,25393,19061,
流动资产(万元),88264,83422,72945,70900,67327,79308,65373,56809,59489,58675,44724,48021,50746,52820,37382,41658,42398,45093,57090,59222,56478,45619,51298,60378,117951,110309,55100,41025,49516,53433,56495,57670,53349,57932,47859,50351,44986,30982,23688,50962,54718,49305,66005,47948,81174,80153,50166,45865,25556,20485,43269,42178,0,--,31066,0,0,0,0,0,27144,27914,14026,16235,14943,13925,14961,15415,10143,
总负债(万元),42282,41719,31753,31702,21661,31359,24476,17676,17180,20152,7618,12018,12547,8121,-6307,516,-3446,-5621,-4589,902,665,-4337,761,18117,76737,63531,14930,1290,3520,6562,3874,7525,7644,15286,3348,5953,16163,6258,7013,111214,113202,97257,92163,67416,90948,81246,45846,40578,9871,6788,13020,13843,9759,6180,6495,6036,4689,7140,18027,9702,7301,10240,9595,12668,7404,8895,14189,13953,10600,
流动负债(万元),40860,40294,30393,30387,21407,31106,24222,17423,16896,19868,7334,11734,12233,7808,-6621,203,-3706,-5876,-4848,667,525,-4477,621,17977,76622,63264,14605,1082,3485,6527,3732,6915,7211,15079,3213,5918,16133,6228,6983,74184,75970,60218,55121,60374,88918,80888,43991,37429,9841,6758,12990,13813,0,--,6495,0,0,0,0,0,7275,10218,8893,11966,6702,8193,12176,13953,9000,
股东权益不含少数股东权益(万元),84416,81785,83219,81458,81369,82381,79103,78661,78708,76281,76402,75877,74011,72755,72544,72347,73615,75140,84497,82449,79286,76159,77027,74434,70080,76263,71915,69187,74793,74153,78783,77101,74044,71202,72781,70267,63293,61233,58346,57525,65266,62817,63956,62834,66284,64637,66470,63596,61326,58974,57438,55735,57184,55159,54004,52787,52962,49240,50176,45782,45082,42241,23930,22285,24994,21954,13148,11321,8360,
净资产收益率加权(%),8.86,5.78,1.86,9.09,8.9,4.17,0.47,6.25,5.82,2.99,0.63,4.65,1.99,0.5,0.2,0.97,1.91,1.75,2.45,11.39,7.28,3.48,3.41,20.76,--,10.95,0,1.56,0,7.58,--,16.98,0,10.85,--,19.02,0,5.1,0,-5.47,0,-5.26,0,3.2,0,6,0,11.53,0,5.65,0,11.67,0,4.72,0,11.64,7.28,10.36,0,17.02,--,15.83,--,--,--,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
