报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2005-12-31,2004-12-31,
基本每股收益(元),0.11,0.09,-0.01,0.13,0.09,0.06,0,0.04,0,-0.01,-0.01,-0.17,-0.08,-0.07,0,0.07,0.1,0.16,0.08,0.51,0.36,0.22,0.09,0.25,0.17,0.08,-0.05,-0.26,0.21,0.2,0.07,0.56,0.48,0.32,0.52,0.35,0.23,1.2,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1.95,1.96,2.05,2.05,2.07,2.13,2.05,4.15,4,3.86,3.77,3.68,3.61,3.51,3.38,3.44,3.91,3.9,4.53,4.46,4.36,0,1.64,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.46,-0.35,-0.33,0.27,-0.11,-0.16,-0.03,0.03,-0.77,-0.1,-0.59,-0.34,0.13,0.97,0.33,0.73,0.18,0.16,-0.8,-0.4,-0.46,-0.46,0.2,--,0.65,0.38,
主营业务收入(万元),606986,400743,174095,822264,604627,384894,88771,384636,282889,185605,88234,320522,230964,145463,67847,322277,245696,161089,77786,293766,215243,141224,67011,215655,144315,84117,31554,250139,214234,145615,65715,269109,193662,122382,205239,143753,102892,57051,
主营业务利润(万元),23570,17597,5436,35666,26387,17210,3323,14755,10338,5589,2802,4756,4562,2646,1344,8660,9814,7030,3471,15096,9868,6351,3382,7576,4597,2171,-1659,4776,11395,9045,3960,15943,13014,8577,15274,10157,5228,3342,
营业利润(万元),4121,3540,-302,6458,4947,2154,-134,-3089,-2659,-2973,-1917,-10206,-6124,-5009,-2073,-3173,-1776,1761,808,5216,2585,1597,879,464,1271,1253,-1135,-5132,4797,4540,1354,8346,7057,4706,7911,5426,3000,2034,
投资收益(万元),-65,105,-41,-1299,-1417,97,445,-1845,-798,-632,15,65,-56,-103,-102,-265,-169,-62,-59,-347,-375,-115,-34,-718,-587,--,--,457,--,--,0,-35,-35,-35,-781,101,3,--,
营业外收支净额(万元),1710,1426,97,1859,1367,946,286,4268,3174,2704,1792,3293,3214,2281,1941,6591,6054,4993,2483,5028,4896,2918,809,4048,1857,77,72,96,--,--,--,0,--,0,0,-26,-28,-19,
利润总额(万元),5831,4966,-206,8317,6314,3100,152,1179,515,-268,-125,-6913,-2910,-2728,-133,3418,4279,6754,3291,10244,7481,4515,1689,4512,3128,1329,-1063,-5036,4829,4571,1355,8841,7066,4712,7884,5400,2972,2015,
净利润(万元),4235,3690,-307,5240,3649,2187,67,1147,40,-474,-468,-5697,-2624,-2366,-117,2390,3128,5088,2473,8308,5805,3623,1427,4031,2816,1294,-874,-4271,3468,3294,1005,6091,4810,3180,5283,3490,1900,1803,
净利润(扣除非经常性损益后)(万元),3109,2711,-533,3562,1376,520,-488,465,-217,-1130,-1324,-8382,--,-4220,--,336,--,3708,--,7384,--,2820,--,4349,--,1105,0,-4585,--,3270,0,5622,0,3100,5974,--,1917,1816,
经营活动产生的现金流量净额(万元),-12418,2132,-27116,19203,-8695,-3943,-9880,14524,1426,1260,-2963,-20754,-14891,-11379,-10670,8767,-3639,-5329,-1051,421,-12524,-1574,-9599,-5551,2060,15735,5311,11949,2937,2674,-10829,-5430,-6251,-4689,1973,3491,6542,567,
现金及现金等价物净增加额(万元),-11294,3120,-11518,-3872,-13218,994,-7607,3478,-4523,-3319,-4233,-7578,-11199,-10802,-9272,-10496,-10169,-18587,-11464,-9179,-12896,-5532,-1008,-6158,-840,6896,1207,-3117,-708,751,-4647,29819,32971,-1505,4885,8672,5881,1106,
总资产(万元),225889,241626,219060,210927,222193,229775,132012,134515,134918,132854,133909,138539,128231,122935,123673,123252,121042,114084,108228,110433,95177,95605,105440,91704,97130,92942,82992,80434,103649,103998,109344,101433,109919,70766,61129,--,36799,20289,
流动资产(万元),152727,167961,144671,135537,145930,150782,76011,77099,76815,73289,73501,76393,65485,59820,60690,60307,80955,77947,75683,83089,72302,73266,83783,69770,75269,71845,61352,58708,83044,83220,88878,81024,90045,50963,45842,--,26109,16006,
总负债(万元),109334,125757,105435,97060,109982,119135,68217,70808,71898,70439,71442,75762,62214,56692,54532,53983,51042,42418,39333,41023,28229,31047,42573,30392,36977,34352,26547,23162,38066,38621,46207,39410,49337,50694,44599,--,26159,16497,
流动负债(万元),106725,123057,102667,94199,92476,101621,51817,54419,55519,54048,55084,59301,45258,54546,50802,50253,47288,40612,37548,38943,27743,31007,42457,30143,36977,34352,26547,23162,38066,38621,46207,39410,49337,50694,44599,--,26159,16497,
股东权益不含少数股东权益(万元),111904,111359,109353,109660,108070,106608,61685,61618,60511,59997,60003,60471,63544,63801,66703,66819,67557,69517,66902,67690,65187,63004,61461,60034,58818,57296,55129,56003,63742,63567,61550,60545,59264,18966,15786,--,10583,3792,
净资产收益率加权(%),3.82,3.31,-0.28,5.16,3.7,2.32,0.11,1.88,0.07,-0.79,-0.78,-8.96,-4.02,-3.61,-0.18,3.47,4.66,7.42,3.64,13.01,9.28,5.88,2.35,6.95,--,2.28,0,-7.33,--,5.3,0,21.37,0,18.3,39.96,--,38.95,62.37,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
