报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-08-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,
净利润(扣除非经常性损益后)(万元),77640,48446,22881,96394,80940,53612,23001,82841,61380,37264,--,65970,--,40681,--,84742,--,33878,--,72335,--,34393,--,52156,0,30606,0,49187,0,30968,0,64115,0,30208,0,52607,0,24222,0,40758,0,19166,0,34813,0,16894,--,20910,0,16668,0,34854,27869,19305,--,42947,0,18145,--,0,--,
经营活动产生的现金流量净额(万元),97785,39939,-2914,179376,131827,78449,44053,176122,126800,80955,42091,153065,118550,80817,49028,150813,108084,65661,36096,161736,119282,74537,39189,77994,42717,57119,16075,94587,49873,30030,18506,81172,60063,39628,22051,100488,73131,38788,18380,64510,46433,28758,13256,51154,38228,20380,11215,43149,31128,19010,11985,44120,0,20548,--,57522,43626,0,43148,38361,33030,
现金及现金等价物净增加额(万元),109004,-23022,-16593,16552,-1402,111501,1105,-86457,36643,-55233,-32057,-21375,-67863,-32026,1182,159064,94976,-13332,10761,5636,19412,-3955,39674,-5719,6451,23498,7906,6930,-12192,-14391,-1405,13850,38709,-7780,13212,-51065,-35444,-54279,-45796,-34935,-68719,-61765,-65384,-557,-62623,-52879,-202,47187,771,-26997,-14442,-13699,0,-11685,--,64015,-6107,0,295,-63869,-8813,
总资产(万元),2367528,2420573,2430055,2432932,2408343,2559325,2271721,2284011,2429785,2341673,2363535,2420913,2379189,2425692,2454141,2460879,2395662,2259929,2298918,2261665,2245848,2231038,2272275,2220871,2343623,1965734,1847903,1820566,1678399,1658600,1593450,1519960,1452762,1335919,1287845,1019462,1000053,974716,952132,992750,986703,963317,755816,751861,746805,747934,713561,710531,749879,744371,722206,692250,662897,665557,674050,699600,626863,0,593004,539389,490444,
流动资产(万元),448874,362546,413942,402651,373249,429263,315861,223773,328952,222627,238303,270492,216339,250942,268715,270679,185913,100936,126313,113319,123736,115984,159099,119190,255531,189085,112662,100987,73667,71488,65890,70986,88362,41583,56079,53320,68700,58312,69044,112545,105908,160676,143736,172736,182146,204857,234187,230421,138309,130145,--,0,--,0,110000,139762,70903,0,54004,0,116362,
总负债(万元),1061049,1153216,1090956,1120915,1112365,1291724,1118343,1160112,1313637,1250250,1257933,1333621,1303550,1371389,1384018,1411141,1371910,1320744,1340123,1328155,1329260,1336062,1369135,1334229,1464791,1189462,1064840,1049696,914819,863347,779483,721197,695118,597674,535611,360279,352402,343551,309576,363502,374854,361625,141100,147388,160707,172911,148413,113115,151271,155373,194639,174004,125155,137080,155232,190511,170579,0,163308,123002,80471,
流动负债(万元),397052,297218,270973,293497,194879,267671,205145,223439,363238,324336,313648,388954,255115,296502,309196,255140,258379,293996,291147,298738,269064,302668,309216,345108,481614,375135,280566,291329,170651,144674,109550,117344,225988,223159,216918,211937,225475,212784,182818,95398,113726,212481,82762,87681,99028,111860,95540,36836,50570,57420,--,0,--,0,57503,65502,48307,0,42146,0,37789,
股东权益不含少数股东权益(万元),1166916,1135519,1205341,1179758,1161567,1132304,1021415,997442,989141,964072,970673,953649,943337,927195,943645,920442,903167,865861,884273,864883,849321,827165,834644,817749,809154,705662,712615,700489,693017,724428,742854,727514,686301,666403,680217,659183,644536,628344,640009,626942,608963,599079,612348,602310,583455,572600,562860,595287,596078,586687,525236,516031,535209,526172,516664,507055,455134,0,428568,414369,394103,
净资产收益率加权(%),7.24,4.53,2.15,20.14,18.54,15.77,2.35,7.4,6.52,3.98,1.79,7.33,6.2,4.48,2.56,9.84,7.98,4.02,2.13,8.89,--,4.32,--,7.35,0,4.38,0,7.29,0,4.35,0,9.86,0,6.68,0,8.69,0,3.96,0,7.92,0,3.43,0,8.19,0,3.17,--,15.06,0,12.83,0,6.81,5.4,3.74,--,8.97,6.01,0,7.96,7.88,7.5,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
