报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,2000-09-30,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),-0.57,-0.41,-0.17,0.18,-0.92,-0.64,-0.31,-1.56,-0.92,-0.57,-0.25,-0.72,0.01,0.01,0.01,0.02,0,0,0.01,0.02,0.01,0.01,0.03,0.01,0.01,0.01,0.07,-0.12,0,0,0,0.03,0.03,0.05,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,2.52,--,2.67,2.68,2.68,2.67,2.65,2.65,2.66,2.65,2.65,2.65,2.66,2.64,2.64,2.64,2.71,2.63,2.66,2.66,2.66,2.65,2.67,2.78,2.77,2.69,2.68,2.67,2.74,2.66,2.64,2.66,2.64,2.61,2.58,2.56,2.54,2.51,2.48,2.46,2.44,2.4,2.39,2.39,2.36,2.3,2.98,2.97,2.87,--,0.25,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.41,--,-0.35,-0.28,0.48,-0.13,-0.35,0.23,-0.61,1.13,0.42,0.82,-0.57,-0.27,0.38,-0.13,-0.09,0.53,0.17,0,-0.12,-0.16,-0.16,0.03,-0.1,-0.07,0,--,0,0.37,0,0,0,0.16,0,0,0,0.44,0,0,0,0.29,0,0.1,0.21,0.25,--,-0.11,0.51,0.09,0,--,--,
主营业务收入(万元),93233,65720,37291,149370,113380,82182,48841,186039,140823,99127,53729,159980,113575,79521,42270,159815,110790,68874,29649,130679,102504,81649,51547,155611,111896,76841,42432,175232,133416,89061,52778,183711,125531,83089,45219,163891,123220,79855,45522,144645,104499,71823,41148,139365,94924,66265,36523,115230,77584,52030,29573,79915,59339,46323,28941,99728,73206,49578,83648,58818,82139,67227,72812,
主营业务利润(万元),14312,10208,5481,22602,17413,11956,6882,21199,17173,11576,6035,20098,18831,12920,6535,19742,14994,9955,4067,19019,15127,11856,7646,21638,16166,10748,6292,24763,19590,13012,8056,24513,16824,12074,--,20125,14595,10186,5777,18693,13380,9488,5306,17941,12605,8585,4564,16959,11545,7922,4443,12319,8783,7020,4436,14022,10245,7559,12294,8568,8641,7749,10525,
营业利润(万元),-9887,-6993,-2932,1489,-15824,-11044,-5062,-27654,-15713,-9711,-4092,-11869,870,667,496,-4618,789,615,399,566,732,738,860,454,428,320,1462,-2009,361,43,-156,1555,315,399,292,337,976,784,505,1962,1125,1001,621,2474,1642,1254,627,2266,1611,1204,870,1818,1595,1737,1303,2704,2092,1893,4086,2892,2736,2294,3995,
投资收益(万元),2351,--,--,31553,855,--,--,-2,--,--,--,843,855,832,--,5,11,4,--,4,--,--,--,12750,2400,2400,2400,--,--,--,--,1216,818,818,0,1823,-7,-5,-2,-257,80,98,73,293,274,219,114,192,225,178,83,548,522,358,166,0,0,0,0,0,0,0,0,
营业外收支净额(万元),91,60,34,68,82,59,48,125,86,55,6,-116,-12,-7,-3,6105,78,82,92,584,124,23,13,478,27,15,-5,545,--,374,--,--,--,--,--,-155,0,--,76,151,0,0,0,37,0,0,0,335,256,0,0,117,0,100,0,122,0,47,-103,--,0,0,0,
利润总额(万元),-9795,-6933,-2897,1558,-15742,-10984,-5014,-27529,-15627,-9656,-4086,-11985,857,660,493,1487,867,696,491,1150,856,761,873,932,455,335,1457,-1464,730,417,263,1756,989,1051,522,2006,1183,943,579,1855,1327,1202,750,2804,1936,1465,764,2794,2092,1506,1022,2482,2270,2195,1523,2926,2229,1940,3983,2787,2750,2349,4108,
净利润(万元),-10081,-7215,-3095,3226,-16321,-11463,-5445,-27733,-16423,-10220,-4455,-12844,84,97,93,361,66,73,124,276,91,112,453,223,109,100,1348,-2116,62,68,48,488,552,838,328,732,635,549,382,1131,963,884,557,1844,1335,955,549,1965,1493,1091,736,1764,1588,1530,1031,3035,2139,1901,2647,1867,1843,1574,2752,
净利润(扣除非经常性损益后)(万元),-10149,-7273,-3121,-26877,-16382,-11508,-5481,-27862,-16487,-10274,--,-12733,--,102,--,-5760,--,12,--,-377,--,94,--,-231,--,89,0,-2616,0,-212,--,-437,0,387,--,-523,0,438,0,1288,0,856,0,2378,0,961,0,1740,0,1008,0,1686,1485,1463,--,1765,--,1869,2717,--,0,--,--,
