报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.12,0.09,0.06,0.36,0.29,0.2,0.07,0.23,0.18,0.12,0.04,0.21,0.19,0.15,0.06,0.23,0.18,0.12,0.05,0.21,0.1,0.34,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,2.32,--,2.35,--,--,--,--,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.07,--,0.2,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),317466,226926,118431,666238,521253,370626,163254,553647,399369,268973,112473,571089,443565,304636,154187,606848,489407,318702,146329,449697,313281,556375,
主营业务利润(万元),105569,81650,38037,244097,183770,122927,51126,153232,111461,75091,29879,143279,120525,393889,43366,1207019,149937,99798,42216,166400,84491,274755,
营业利润(万元),54763,43277,31920,213819,177841,126662,39671,100996,96357,66069,25399,104698,94581,75783,36245,153311,119172,78764,37215,141458,70882,252097,
投资收益(万元),10369,10185,4542,53176,45585,37471,4856,37342,21350,13769,4634,15104,12077,6677,3216,10924,9656,4777,1893,9798,9020,12575,
营业外收支净额(万元),-1936,-4132,558,987,-870,-4193,-308,22622,617,520,330,4998,2252,--,79,--,356,244,53,12,-103,-1597,
利润总额(万元),52828,39145,32478,214806,176971,122469,39363,123618,96974,66589,25729,109696,96833,75783,36324,153311,119529,79008,37268,141470,70779,250500,
净利润(万元),64092,46302,30453,182426,146511,100488,37732,117420,90236,60489,21058,105030,92977,73955,28144,112284,87339,57312,26677,102069,49509,164090,
净利润(扣除非经常性损益后)(万元),64175,43711,27413,135717,108471,71074,28893,96942,80934,54921,--,87794,--,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),167555,124930,-7896,363505,180826,124403,49777,137171,110041,106382,37017,160617,99263,73667,56048,102815,45193,834,-516,6060,53354,201433,
现金及现金等价物净增加额(万元),-55957,-189501,-34602,382100,177576,192658,64401,34095,-30291,-21017,46242,-131556,110747,-131633,42255,-6025,-32007,-88283,-32497,1470,27713,-313574,
总资产(万元),3016618,3247230,2934559,2805488,2228241,2252972,2234131,2189914,1614724,1634970,1623778,1574932,1575380,1390559,1531279,1539673,1475412,1420882,1457200,1370964,1226096,1273927,
流动资产(万元),1487487,1677591,1595962,1476486,871339,861826,744688,717262,825373,834976,819371,761341,770114,558828,733382,700227,667474,617752,634045,620607,716108,767427,
总负债(万元),1237553,1777619,1401348,1291034,866005,936795,895354,900649,351452,401417,363790,337792,294530,160864,374967,382916,369122,352006,219080,200925,125801,109418,
流动负债(万元),619634,1162860,415927,299987,198050,231954,191480,204402,144199,194130,156464,130563,87214,152561,342394,350882,136898,317885,186800,193176,113854,102879,
股东权益不含少数股东权益(万元),1731189,1421039,1483379,1463357,1310618,1263797,1267993,1217828,1189876,1158223,1179063,1154153,1194441,1143799,1069196,1069872,1015272,982278,1153169,1125551,1068267,1123713,
净资产收益率加权(%),4.22,3.15,2.08,14.39,11.63,8,3.04,9.88,7.65,5.11,1.81,9.5,8.33,--,--,--,--,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
