报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.07,0.07,0.01,0.16,0.1,0.09,0.01,0.26,0.2,0.15,0.02,0.33,0.26,0.2,0.03,0.43,0.36,0.27,0.47,0.54,0.35,
每股净资产(元),--,--,--,--,--,--,5.38,--,--,--,5.2,--,5.11,5.04,4.93,4.9,5.79,4.73,2.6,2.22,1.37,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.13,--,-0.2,-0.08,-0.18,-0.37,-0.37,-0.12,0.02,0.15,-0.04,
主营业务收入(万元),42065,36505,13133,86467,55252,38517,11693,91738,55798,36578,9556,84789,60556,35384,9463,74665,46116,31182,64528,65798,55141,
主营业务利润(万元),10507,8398,3074,25272,14471,10606,3938,31310,19817,12722,3756,27787,20255,13523,4313,29329,18188,12040,24311,24140,15771,
营业利润(万元),2910,2564,500,5370,3363,3479,647,9583,7226,5350,591,10775,9169,7173,860,13908,9261,6993,12116,13278,8071,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业外收支净额(万元),449,326,163,1181,991,316,152,504,542,349,116,1624,363,225,127,439,1793,359,1123,996,326,
利润总额(万元),3358,2890,663,6551,4354,3794,799,10087,7768,5699,708,12399,9532,7397,987,14346,11054,7352,13238,14274,8397,
净利润(万元),2567,2395,484,5537,3444,3087,515,8331,6401,4818,483,10542,8232,6352,856,12104,9539,6411,11216,12080,7071,
净利润(扣除非经常性损益后)(万元),2186,2118,345,4487,2640,2848,386,7906,5941,4522,--,9164,--,6161,--,11672,--,6051,10267,11234,5559,
经营活动产生的现金流量净额(万元),-1988,-443,1896,7352,-1311,-1836,-2612,4975,-5201,5016,4096,1170,-6420,-2649,-5670,-11697,-9835,-2832,469,3658,-1002,
现金及现金等价物净增加额(万元),-15007,-10446,-3914,-6821,-6883,-614,1361,-19344,-20064,-3097,-3285,-12016,-16311,158,-9082,52203,59686,79358,1779,7739,-6151,
总资产(万元),286862,286654,280904,282492,281414,284583,292163,285389,288594,300384,294800,283422,263964,260030,248930,236175,228793,237160,143311,118859,91468,
流动资产(万元),162714,163055,166349,160891,170546,176063,183768,177470,196006,210036,204417,197654,190262,193276,178292,171241,170160,178811,90307,76344,67232,
总负债(万元),91600,89893,86152,88293,89389,90867,101072,113207,118233,129322,128092,117340,100063,98300,90845,78949,74150,85666,81022,65482,58479,
流动负债(万元),74650,72841,74541,76747,69719,71050,61219,73224,76656,89141,93359,82816,74851,73022,65461,53441,42773,44250,45529,50639,56337,
股东权益不含少数股东权益(万元),194562,196093,194123,193587,191431,193167,190581,171694,169919,170637,166308,165710,163530,161379,157763,156906,154341,151213,62029,53199,32857,
净资产收益率加权(%),1.32,1.23,0.25,2.93,1.81,1.64,0.29,4.93,3.79,2.87,0.29,6.33,5.11,3.97,0.54,11.06,8.82,6,19.69,27.18,22.17,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
