报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),0.07,0.18,0.02,0.06,-0.11,0.02,0.01,0.05,0.02,0.03,0.03,0.06,-0.09,-0.07,-0.08,-2,-0.57,-0.34,0.06,0.01,0.04,0.04,0.03,0.19,0.06,0.03,0.01,-0.26,-0.11,-0.14,-0.02,0.13,-0.09,-0.04,-0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,1.2,--,0.94,0.96,0.95,1.03,2.53,2.76,3.15,3.09,3.22,3.21,3.2,3.17,3.04,3.01,2.99,2.98,3.27,3.24,3.46,3.48,3.26,3.36,3.4,3.4,3.34,3.43,3.45,3.41,3.48,3.7,3.68,3.64,3.43,3.48,3.42,3.31,3.12,3.13,3.32,3.07,2.99,2.99,3.02,3.07,2.34,2.49,2.52,2.43,2.58,1.9,1.32,1.06,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.41,--,0.14,-0.36,-0.74,-1.46,-1.25,-1.55,-0.28,0.57,-0.47,0.09,-0.1,0.55,0.04,-0.66,-0.1,0.45,-0.65,-0.53,-0.27,-0.33,-0.32,-0.61,-0.59,0.32,0,--,0,0.49,0,0,0,0.24,0,0,0,-0.03,0,0,0,0.62,0,-0.08,--,-0.31,-0.5,0.98,-0.07,0.21,--,0.23,--,--,
主营业务收入(万元),35933,29702,16140,66773,38106,29022,16469,86809,50965,33077,12169,98041,65141,44158,25488,162991,102015,83112,53168,193209,87183,63480,36235,203924,107659,48558,20538,105171,55787,27072,13831,97538,38064,25337,12176,84875,47156,29713,12763,95647,42978,30189,22126,102359,39119,31612,20101,88836,30523,26820,14666,66230,23528,20636,5479,53767,15286,68566,26014,63262,31624,60878,52243,47335,
主营业务利润(万元),7590,7373,4650,12405,7014,6591,4238,14832,9751,7763,3885,11720,5449,5071,2996,16426,13494,12391,7912,25929,15903,10322,5745,27521,16384,8380,3207,15419,9689,4871,3465,21535,7077,4416,2750,14489,6980,4522,3738,20739,9815,7978,4520,26404,11879,10815,6532,23541,10757,8321,6079,17084,3819,2136,813,10208,6751,19786,7045,17702,8755,26474,24731,20769,
营业利润(万元),-14674,-10576,11,-10770,-5563,-944,-387,-4247,-1336,-327,246,-11575,-1395,-4867,-3388,-65236,-22187,-15219,2081,3192,1805,1864,1313,6066,2658,1289,-264,-14860,-5964,-5197,-600,6611,-3198,-1202,-79,3318,716,1022,1248,6886,1813,2630,1459,11796,2949,5022,4129,9268,2404,2735,3096,3380,-2918,-2897,-1536,-153,3032,8673,2554,6963,2588,13487,10248,8918,
投资收益(万元),-9,-2,14,-221,10,3,3,531,236,-23,--,-946,3698,3749,-343,-11880,-9288,-7451,--,-2306,89,-463,307,714,393,228,--,89,40,17,16,-27,432,-234,0,-20,116,17,3,-135,72,-136,-24,204,468,459,-14,-17,-62,-39,-8,392,226,226,14,665,139,1342,368,421,0,--,31,33,
营业外收支净额(万元),15182,15143,-47,10722,281,310,108,3053,325,137,14,17034,1191,839,45,-14934,167,492,342,1136,1362,774,175,2946,419,-101,618,387,--,-168,--,-731,--,-216,-125,-572,0,--,0,-357,0,0,0,-189,146,0,0,199,0,-71,0,0,46,27,0,9,0,403,0,25,0,-817,0,0,
利润总额(万元),508,4567,-37,-47,-5282,-634,-279,-1194,-1012,-189,260,5459,-203,-4028,-3343,-80171,-22020,-14728,2423,4328,3167,2638,1488,9011,3077,1188,354,-14473,-5715,-5365,-689,5880,-3467,-1418,-204,2808,1209,1143,1284,7210,1960,2594,1420,11811,4232,6404,4025,9451,2342,2625,3051,3741,-2646,-2644,-1512,520,2963,10418,3154,7485,3037,12709,9732,8322,
净利润(万元),2823,6730,794,2033,-3522,504,347,1517,739,1018,883,1881,-3008,-2393,-2705,-64302,-18185,-10776,1907,443,1350,1151,829,6055,1883,826,325,-8218,-3394,-4567,-514,4155,-2979,-1155,-204,3001,1490,1337,1264,5567,1460,2020,1479,10398,3839,5489,3531,7607,1806,1945,2345,3096,-2665,-2644,-1512,441,2523,8906,2768,6488,2188,12709,9732,8322,
净利润(扣除非经常性损益后)(万元),-12726,-8452,821,-7972,-3747,299,261,-1511,414,880,--,-17589,--,-8925,--,-51157,--,-11268,--,184,--,377,--,3501,--,123,0,-8602,0,-3893,0,4130,0,-939,--,2480,0,1232,0,5297,0,1920,0,10145,0,4787,0,7450,0,2056,0,2736,-2918,-2897,--,-232,2506,8472,2526,6054,--,--,--,--,
经营活动产生的现金流量净额(万元),3890,3806,3329,-3420,-8957,-10674,-12156,7306,-28095,-19112,-13057,4003,4519,-11579,-23608,-46974,-40151,-49722,-8829,18180,-14952,2781,-3120,17804,1168,-21165,-3308,14443,-20841,-17090,-8759,-10452,-10255,-19564,-18983,10249,-10263,-13163,-2068,15710,549,-2568,-3841,7590,-8097,-12217,-2361,-907,-6001,-7491,-1201,19920,0,-2648,--,-9864,-14817,28666,-2036,6048,--,4590,--,--,
