报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,
基本每股收益(元),-0.14,0.01,0.01,0.17,0.04,0.04,0.02,0.13,0.06,0.05,0.03,0.1,0.05,0.03,0.01,0.06,0.04,0.02,0.01,0.05,0.03,0.01,0,0.04,0.02,0.01,0,0.03,0.02,0.01,0.01,0.01,-0.02,-0.03,-0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1.5,1.48,1.46,1.41,1.38,1.37,1.78,1.71,1.69,1.68,1.67,2.01,2,1.98,1.98,1.97,1.97,1.96,1.95,2.53,2.52,2.51,2.62,2.6,2.57,2.57,3.06,3.07,3.07,3.07,3.05,3.15,3.15,3.17,3.16,3.14,3.13,3.11,3.08,3.06,3.18,3.15,3.1,3.07,3.18,3.1,2.91,2.79,2.79,3.18,3.04,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.25,-0.22,-0.15,0.17,0.02,-0.02,-0.08,0.43,0.16,0.08,-0.06,0.15,0.08,0.14,0.01,0.06,-0.11,-0.14,-0.14,0.01,-0.14,-0.16,-0.06,0.12,0,0,0,0.17,0,0,0,0.1,0,0,0,0.28,0,0,0,0.07,0,-0.04,0,0.19,0.06,0.2,0.15,0.17,--,0.85,--,--,--,--,--,
主营业务收入(万元),32152,24526,9519,52822,35035,27380,9816,65781,43203,28956,14021,58053,35774,24370,13356,55151,34984,23015,10907,48903,31505,20113,6341,38088,27443,18347,7941,36319,26422,16371,7099,27566,16714,11094,4857,22385,15629,10591,3596,18776,12001,8412,3625,19380,12432,8398,4199,16744,12328,7611,3233,18810,12132,10424,4524,22297,11092,17917,6683,14359,6864,15769,7320,15664,8085,11026,6361,
主营业务利润(万元),15360,12048,4807,22444,15285,12274,4562,22763,14187,10266,5064,21118,13225,8883,4223,16957,12089,7913,4228,15113,10874,6422,3130,12143,8390,4700,2054,10164,7165,4464,1980,6891,4313,2799,--,5867,4146,2814,1148,5197,3710,2604,1132,5073,3503,2484,1288,4828,3690,2519,1139,6348,4342,3283,1387,7155,3820,6731,2872,5197,2669,6420,3183,3944,3091,3010,1536,
营业利润(万元),-5700,588,568,1329,1886,1663,762,5651,2580,2126,990,3680,2128,1356,389,2116,1542,954,256,1578,870,566,143,1190,672,204,137,909,733,395,218,-234,-213,-419,-323,697,408,259,-50,203,312,228,31,144,283,433,308,1319,1117,777,330,2071,1674,1168,0,2403,1555,3093,1138,2573,1346,3814,2100,3944,1956,3010,1536,
投资收益(万元),44,-0,0,227,15,12,10,249,-158,-164,4,964,942,402,1,705,2,2,2,80,-4,1,1,421,117,155,23,44,14,14,-16,85,87,19,18,87,16,17,-2,33,7,9,14,13,52,56,-1,-0,0,-0,-2,144,4,55,55,0,0,-111,0,57,0,144,0,434,328,544,283,
营业外收支净额(万元),134,114,4,7443,-1,-1,-5,113,75,71,-0,232,-81,-75,1,356,-5,-5,-1,-9,-0,-0,1,-365,-3,-1,--,-1,--,--,--,--,--,--,--,-24,0,0,0,126,0,0,0,-48,0,0,0,-19,-16,0,-2,-11,-3,3,0,-26,-25,-4,0,-6,0,--,0,0,--,0,0,
利润总额(万元),-5566,702,572,8771,1885,1662,757,5764,2655,2197,990,3911,2047,1281,390,2471,1537,950,255,1570,869,565,144,825,669,203,137,907,724,387,218,123,-222,-422,-323,760,419,268,-52,361,369,287,96,315,312,473,307,1299,1101,761,326,2203,1675,1226,495,2377,1530,2978,1137,2624,1340,3957,2099,4372,2278,3551,1820,
净利润(万元),-5830,426,421,6609,1630,1355,631,5006,2289,1915,876,3367,1796,1035,315,2084,1225,742,155,1248,671,392,48,720,494,111,97,511,432,210,101,185,-297,-456,-425,540,228,146,-89,221,254,207,50,136,170,374,233,981,855,593,260,1856,1418,1083,452,2235,1371,2461,953,2198,1127,3384,1784,3716,1936,3018,1547,
