报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.04,0.03,0.01,0.1,0.06,0.04,0.02,--,0.05,0.03,0.01,0.09,0.07,0.05,0.02,0.08,0.06,0.05,0.02,0.06,0.03,0.01,0.01,0.02,-0.05,-0.05,-0.02,-0.22,-0.06,-0.03,-0.05,-0.77,-0.66,-0.31,-0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,1,--,0.97,0.95,0.91,0.9,0.88,0.86,0.84,0.82,0.79,0.77,0.77,0.76,0.69,0.69,0.72,0.74,0.92,0.96,0.94,0.99,1.14,1.45,1.79,1.76,1.77,3.58,3.56,3.5,4.01,4.46,9.9,9.68,9.46,8.25,8.27,7.95,7.38,7,6.53,6.2,5.9,5.56,5.35,5.2,5.22,5.04,5,1.49,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.01,--,0.06,0.02,0.01,0.04,0.07,0.05,0.02,-0.07,-0.01,-0.04,0,-0.08,0.02,-0.01,-0.04,-0.55,-0.4,-0.36,-0.22,-0.54,-0.83,-0.97,-0.43,0.02,0,--,0,-1.03,0,0,0,0.28,0,0,0,5.35,0,0,0,3.71,0,2.81,--,2.23,0.58,-0.96,-0.41,0.16,--,--,
主营业务收入(万元),115617,75926,33261,160278,111291,78357,38194,133675,98882,62561,27238,107449,77778,42671,19342,59386,38080,21530,11742,103436,82775,51503,28547,115368,88086,45778,21487,202478,176915,129151,70941,456869,343872,212827,101365,673956,512736,344568,205192,905029,666098,440093,201520,1024599,703237,464823,251029,1084148,801951,575254,313670,636762,383915,220295,96735,262229,122949,93486,43136,42934,20792,12008,
主营业务利润(万元),9605,6522,3397,16788,11424,7700,4243,11399,7606,5221,2791,13838,12711,7950,3741,8940,8142,4808,2638,8677,9211,6627,3390,6749,6663,3609,1732,9764,17921,14150,4572,5568,-8749,8256,7423,70378,60586,41807,22990,67615,63023,51347,30660,156321,116600,79596,42517,182909,131987,92611,52041,149675,61309,35834,18225,72584,26460,29658,8838,12125,8050,4552,
营业利润(万元),2092,1305,491,6202,3641,2555,1322,4559,2522,1595,709,5892,5134,3466,1182,5232,4294,3099,1702,2459,2160,487,271,-4353,-4605,-4109,-1761,-18618,-5451,-2742,-3531,-60436,-51812,-24555,-1923,-1640,-712,-84,2202,-48465,-29788,-11727,1890,24127,23360,17034,5165,33084,23865,17277,5256,28221,15805,6513,3349,14494,3585,4438,3548,5739,4625,4243,
投资收益(万元),1832,1001,496,2925,2299,1748,885,3290,2444,1599,665,2398,1756,1195,532,3455,2615,2339,1216,2043,302,-1,-31,988,207,153,-16,6911,4717,4390,47,2526,1058,867,358,3689,2464,2439,-211,1176,892,289,216,251,279,303,647,681,144,476,-238,-773,-218,77,-156,-219,0,815,-9,-17,--,--,
营业外收支净额(万元),1210,811,446,1619,940,610,175,2387,1420,1039,381,1765,824,599,290,940,582,446,210,1768,418,483,193,5925,580,255,85,1390,--,--,--,1278,--,--,--,-902,0,--,0,-917,0,0,0,134,0,0,0,-823,0,0,88,-606,-140,24,0,-1689,-25,0,-63,-50,-25,-24,
利润总额(万元),3302,2116,937,7821,4582,3165,1496,6946,3942,2634,1090,7658,5957,4065,1472,6172,4876,3545,1911,4228,2577,970,464,1572,-4025,-3854,-1676,-17227,-5037,-2476,-3502,-59158,-51231,-24016,-1971,2829,1606,2482,2196,-46938,-28333,-11158,2790,25837,24846,18072,5852,34974,25701,18998,5105,27182,15666,6796,3350,12665,3626,6016,3509,5817,4600,4220,
净利润(万元),3156,2063,891,7435,4328,2967,1388,6797,3842,2554,1027,6851,5638,3860,1408,6015,4815,3515,1897,4226,2577,970,464,1572,-4025,-3854,-1676,-16729,-4745,-2209,-3404,-59364,-50848,-23724,-1933,3058,1762,3125,2300,-47120,-27864,-10654,2671,20746,17009,11134,5051,24502,16733,10694,4905,21592,11130,5629,2261,6813,2841,4401,2147,4811,4570,4220,
净利润(扣除非经常性损益后)(万元),927,837,337,4030,1582,1016,429,--,467,293,--,3254,--,2172,--,1621,--,1065,--,1461,--,403,--,-4878,0,-4146,0,-24709,0,-2466,--,-68899,0,-23987,--,563,0,1100,0,-47398,0,-10755,0,19857,0,10569,0,23336,0,9868,0,22583,11223,5414,--,7075,2800,3182,2135,--,--,--,
经营活动产生的现金流量净额(万元),6031,6730,-899,-11750,-7973,-9930,-1612,9252,866,-4028,-533,-278,4524,1628,771,3130,5556,3722,1516,-5292,-1029,-3140,257,-5769,1613,-820,-3146,-42011,-30919,-27393,-16899,-41583,-63903,-74622,-32730,1544,-14951,-18002,16135,-39658,-66617,-56983,-51004,5419,-56520,-21036,-4522,85594,52592,240,-18442,59423,0,44981,--,35654,9295,-15295,-6492,-4562,--,--,
现金及现金等价物净增加额(万元),5815,10893,2120,-12615,-1850,-9462,-532,4077,-8697,-17928,-11797,-6629,349,2068,-4702,29262,30880,11110,1609,-27823,-24185,-12724,-973,5839,11144,-406,-3038,-25196,-13710,-26814,-12670,-56400,-59958,-68278,-31866,-156,-13938,-10322,14508,-59611,-77958,-75363,-74629,41084,-27077,-28011,-8175,56716,26129,-21429,-25056,27489,0,20121,--,31169,8416,22592,63298,1154,--,--,
